country,lau,cases,population,deaths,hospitalized,datetime
NL,Terschelling,2,4889,,0,2020-05-20T13:52:00
NL,Achtkarspelen,11,27836,,0,2020-05-20T13:52:00
NL,Vlieland,0,1152,,0,2020-05-20T13:52:00
NL,Schiermonnikoog,0,947,,0,2020-05-20T13:52:00
NL,Loppersum,2,9533,,0,2020-05-20T13:52:00
NL,Ameland,0,3718,,0,2020-05-20T13:52:00
NL,Rozendaal,3,1705,,1,2020-05-20T13:52:00
NL,Aa en Hunze,14,25453,,1,2020-05-20T13:52:00
NL,Opmeer,8,11837,,1,2020-05-20T13:52:00
NL,Noord-Beveland,8,7395,,1,2020-05-20T13:52:00
NL,Stadskanaal,7,31688,,2,2020-05-20T13:52:00
NL,Veendam,8,27387,,2,2020-05-20T13:52:00
NL,Eemnes,17,9247,,2,2020-05-20T13:52:00
NL,Hardinxveld-Giessendam,33,18295,,2,2020-05-20T13:52:00
NL,Dantumadiel,6,18916,,2,2020-05-20T13:52:00
NL,Kapelle,22,12691,,3,2020-05-20T13:52:00
NL,Zoeterwoude,11,8611,,3,2020-05-20T13:52:00
NL,Appingedam,5,11644,,3,2020-05-20T13:52:00
NL,Ooststellingwerf,7,25472,,3,2020-05-20T13:52:00
NL,Weststellingwerf,28,25916,,3,2020-05-20T13:52:00
NL,Landsmeer,23,11492,,3,2020-05-20T13:52:00
NL,Beemster,9,10025,,4,2020-05-20T13:52:00
NL,Borger-Odoorn,9,25558,,4,2020-05-20T13:52:00
NL,Drechterland,43,19717,,4,2020-05-20T13:52:00
NL,Midden-Delfland,18,19344,,4,2020-05-20T13:52:00
NL,Tytsjerksteradiel,15,32046,,4,2020-05-20T13:52:00
NL,Scherpenzeel,28,9880,,4,2020-05-20T13:52:00
NL,Harlingen,17,15720,,4,2020-05-20T13:52:00
NL,Reimerswaal,29,22728,,4,2020-05-20T13:52:00
NL,Pekela,5,12199,,4,2020-05-20T13:52:00
NL,Noordenveld,18,31242,,4,2020-05-20T13:52:00
NL,Renswoude,19,5448,,5,2020-05-20T13:52:00
NL,Ouder-Amstel,33,14029,,5,2020-05-20T13:52:00
NL,Borsele,25,22738,,5,2020-05-20T13:52:00
NL,Texel,11,13573,,5,2020-05-20T13:52:00
NL,Woensdrecht,64,21883,,5,2020-05-20T13:52:00
NL,Uitgeest,22,13649,,5,2020-05-20T13:52:00
NL,Wierden,49,24440,,5,2020-05-20T13:52:00
NL,Westerwolde,6,25796,,5,2020-05-20T13:52:00
NL,Mook en Middelaar,35,7847,,6,2020-05-20T13:52:00
NL,Midden-Drenthe,22,33182,,6,2020-05-20T13:52:00
NL,Koggenland,34,22752,,6,2020-05-20T13:52:00
NL,Noardeast-Fryslân,25,45251,,6,2020-05-20T13:52:00
NL,Veere,26,21885,,6,2020-05-20T13:52:00
NL,Westvoorne,25,14728,,6,2020-05-20T13:52:00
NL,Delfzijl,17,24666,,6,2020-05-20T13:52:00
NL,Kaag en Braassem,27,27300,,6,2020-05-20T13:52:00
NL,Midden-Groningen,31,60804,,6,2020-05-20T13:52:00
NL,Het Hogeland,29,47834,,7,2020-05-20T13:52:00
NL,Winterswijk,41,28865,,7,2020-05-20T13:52:00
NL,Opsterland,23,29742,,7,2020-05-20T13:52:00
NL,Lisse,26,22957,,7,2020-05-20T13:52:00
NL,Bergen (L.),23,13085,,7,2020-05-20T13:52:00
NL,Bloemendaal,49,23570,,7,2020-05-20T13:52:00
NL,Losser,23,22685,,7,2020-05-20T13:52:00
NL,Waalre,29,17454,,7,2020-05-20T13:52:00
NL,Bodegraven-Reeuwijk,55,34869,,7,2020-05-20T13:52:00
NL,Oldambt,13,38213,,7,2020-05-20T13:52:00
NL,Staphorst,59,17144,,8,2020-05-20T13:52:00
NL,Oegstgeest,40,24843,,8,2020-05-20T13:52:00
NL,Hellendoorn,94,35923,,8,2020-05-20T13:52:00
NL,Hendrik-Ido-Ambacht,50,31204,,8,2020-05-20T13:52:00
NL,Meppel,34,33902,,8,2020-05-20T13:52:00
NL,Blaricum,26,11536,,8,2020-05-20T13:52:00
NL,Wijdemeren,30,24360,,8,2020-05-20T13:52:00
NL,Wassenaar,49,26214,,8,2020-05-20T13:52:00
NL,Putten,24,24113,,8,2020-05-20T13:52:00
NL,Laren,25,11274,,8,2020-05-20T13:52:00
NL,Hillegom,33,22208,,8,2020-05-20T13:52:00
NL,Sluis,17,23217,,8,2020-05-20T13:52:00
NL,Hulst,29,27556,,9,2020-05-20T13:52:00
NL,Doesburg,32,11078,,9,2020-05-20T13:52:00
NL,Nieuwkoop,47,28809,,9,2020-05-20T13:52:00
NL,Leusden,48,30399,,9,2020-05-20T13:52:00
NL,Mill en Sint Hubert,36,10941,,9,2020-05-20T13:52:00
NL,Heiloo,48,23974,,9,2020-05-20T13:52:00
NL,Hilvarenbeek,44,15514,,9,2020-05-20T13:52:00
NL,Woudenberg,31,13362,,9,2020-05-20T13:52:00
NL,Ommen,50,18007,,9,2020-05-20T13:52:00
NL,Aalsmeer,38,31857,,9,2020-05-20T13:52:00
NL,Aalten,55,27117,,9,2020-05-20T13:52:00
NL,Wijk bij Duurstede,32,23910,,9,2020-05-20T13:52:00
NL,Westerveld,32,19460,,9,2020-05-20T13:52:00
NL,Weesp,75,19729,,9,2020-05-20T13:52:00
NL,Baarle-Nassau,25,6860,,9,2020-05-20T13:52:00
NL,Voorschoten,60,25603,,9,2020-05-20T13:52:00
NL,Vlissingen,50,44365,,9,2020-05-20T13:52:00
NL,Tynaarlo,38,33879,,9,2020-05-20T13:52:00
NL,Smallingerland,55,56154,,9,2020-05-20T13:52:00
NL,Sliedrecht,56,25217,,9,2020-05-20T13:52:00
NL,Rucphen,67,22873,,9,2020-05-20T13:52:00
NL,Bunschoten,61,21867,,9,2020-05-20T13:52:00
NL,Papendrecht,67,32133,,9,2020-05-20T13:52:00
NL,Bunnik,42,15191,,9,2020-05-20T13:52:00
NL,Heemstede,88,27239,,10,2020-05-20T13:52:00
NL,Alblasserdam,42,20165,,10,2020-05-20T13:52:00
NL,Rhenen,39,20125,,10,2020-05-20T13:52:00
NL,Krimpen aan den IJssel,73,29533,,10,2020-05-20T13:52:00
NL,Vaals,30,10099,,10,2020-05-20T13:52:00
NL,Zandvoort,32,17116,,10,2020-05-20T13:52:00
NL,Geertruidenberg,42,21538,,11,2020-05-20T13:52:00
NL,Baarn,56,24873,,11,2020-05-20T13:52:00
NL,Schouwen-Duiveland,59,33858,,11,2020-05-20T13:52:00
NL,Waadhoeke,99,46079,,11,2020-05-20T13:52:00
NL,Reusel-De Mierden,23,13110,,11,2020-05-20T13:52:00
NL,Goes,69,38080,,11,2020-05-20T13:52:00
NL,De Wolden,44,24327,,11,2020-05-20T13:52:00
NL,Oostzaan,26,9733,,11,2020-05-20T13:52:00
NL,Brielle,32,17282,,11,2020-05-20T13:52:00
NL,Olst-Wijhe,50,18251,,12,2020-05-20T13:52:00
NL,Zeewolde,42,22656,,12,2020-05-20T13:52:00
NL,Westervoort,35,14973,,12,2020-05-20T13:52:00
NL,Twenterand,59,33743,,12,2020-05-20T13:52:00
NL,Tubbergen,79,21279,,12,2020-05-20T13:52:00
NL,Montfoort,39,13920,,12,2020-05-20T13:52:00
NL,Leiderdorp,32,27059,,12,2020-05-20T13:52:00
NL,Cuijk,70,25139,,12,2020-05-20T13:52:00
NL,Den Helder,37,56305,,12,2020-05-20T13:52:00
NL,Assen,42,68606,,12,2020-05-20T13:52:00
NL,Berkelland,73,43748,,12,2020-05-20T13:52:00
NL,Heerenveen,90,50494,,13,2020-05-20T13:52:00
NL,Oirschot,59,18723,,13,2020-05-20T13:52:00
NL,Steenbergen,82,24501,,13,2020-05-20T13:52:00
NL,Coevorden,56,35296,,13,2020-05-20T13:52:00
NL,Teylingen,52,37426,,13,2020-05-20T13:52:00
