country,nuts_2,lau,cases,population,deaths,hospitalized,datetime
NL,Groningen,Loppersum,3,,0,0,2020-09-09T10:00:00
NL,Friesland,Vlieland,0,,0,0,2020-09-09T10:00:00
NL,Friesland,Terschelling,2,,0,0,2020-09-09T10:00:00
NL,Friesland,Schiermonnikoog,0,,0,0,2020-09-09T10:00:00
NL,Friesland,Achtkarspelen,20,,0,0,2020-09-09T10:00:00
NL,Friesland,Ameland,0,,0,0,2020-09-09T10:00:00
NL,Drenthe,,2,,0,0,2020-09-09T10:00:00
NL,Zeeland,Noord-Beveland,15,,0,1,2020-09-09T10:00:00
NL,Noord-Holland,Opmeer,13,,1,1,2020-09-09T10:00:00
NL,Drenthe,Aa en Hunze,15,,0,1,2020-09-09T10:00:00
NL,Groningen,,4,,0,1,2020-09-09T10:00:00
NL,Friesland,,2,,0,1,2020-09-09T10:00:00
NL,Gelderland,Rozendaal,3,,0,1,2020-09-09T10:00:00
NL,Overijssel,,14,,1,1,2020-09-09T10:00:00
NL,Flevoland,,3,,0,1,2020-09-09T10:00:00
NL,Groningen,Veendam,26,,1,2,2020-09-09T10:00:00
NL,Utrecht,Eemnes,33,,1,2,2020-09-09T10:00:00
NL,Groningen,Stadskanaal,14,,2,2,2020-09-09T10:00:00
NL,Zeeland,,5,,1,2,2020-09-09T10:00:00
NL,Friesland,Dantumadiel,16,,0,2,2020-09-09T10:00:00
NL,Zuid-Holland,Hardinxveld-Giessendam,56,,2,2,2020-09-09T10:00:00
NL,Friesland,Ooststellingwerf,10,,0,3,2020-09-09T10:00:00
NL,Noord-Holland,Landsmeer,44,,3,3,2020-09-09T10:00:00
NL,Zuid-Holland,Zoeterwoude,21,,1,3,2020-09-09T10:00:00
NL,Zeeland,Kapelle,32,,1,3,2020-09-09T10:00:00
NL,Groningen,Appingedam,7,,0,3,2020-09-09T10:00:00
NL,Friesland,Weststellingwerf,30,,4,3,2020-09-09T10:00:00
NL,Drenthe,Borger-Odoorn,10,,3,4,2020-09-09T10:00:00
NL,Noord-Holland,Beemster,28,,1,4,2020-09-09T10:00:00
NL,Zuid-Holland,Midden-Delfland,55,,0,4,2020-09-09T10:00:00
NL,Gelderland,Scherpenzeel,38,,2,4,2020-09-09T10:00:00
NL,Drenthe,Noordenveld,27,,1,4,2020-09-09T10:00:00
NL,Zeeland,Reimerswaal,45,,2,4,2020-09-09T10:00:00
NL,Friesland,Tytsjerksteradiel,25,,1,4,2020-09-09T10:00:00
NL,Friesland,Harlingen,21,,1,4,2020-09-09T10:00:00
NL,Groningen,Pekela,7,,0,4,2020-09-09T10:00:00
NL,Utrecht,Renswoude,23,,5,5,2020-09-09T10:00:00
NL,Utrecht,,29,,0,5,2020-09-09T10:00:00
NL,Groningen,Westerwolde,16,,0,5,2020-09-09T10:00:00
NL,Noord-Holland,Ouder-Amstel,85,,0,5,2020-09-09T10:00:00
NL,Overijssel,Wierden,56,,6,5,2020-09-09T10:00:00
NL,Noord-Holland,Texel,12,,2,5,2020-09-09T10:00:00
NL,Noord-Holland,Drechterland,53,,8,5,2020-09-09T10:00:00
NL,Zeeland,Borsele,35,,1,5,2020-09-09T10:00:00
NL,Noord-Holland,Uitgeest,32,,1,5,2020-09-09T10:00:00
NL,Zeeland,Veere,46,,2,6,2020-09-09T10:00:00
NL,Limburg,Mook en Middelaar,46,,5,6,2020-09-09T10:00:00
NL,Noord-Brabant,Woensdrecht,90,,7,6,2020-09-09T10:00:00
NL,Noord-Holland,Koggenland,59,,6,6,2020-09-09T10:00:00
NL,Drenthe,Midden-Drenthe,27,,0,6,2020-09-09T10:00:00
NL,Friesland,Noardeast-Fryslân,84,,4,6,2020-09-09T10:00:00
NL,Zuid-Holland,Westvoorne,38,,0,6,2020-09-09T10:00:00
NL,Limburg,,29,,3,6,2020-09-09T10:00:00
NL,Groningen,Delfzijl,64,,0,6,2020-09-09T10:00:00
NL,Groningen,Oldambt,18,,2,7,2020-09-09T10:00:00
NL,Groningen,Het Hogeland,47,,3,7,2020-09-09T10:00:00
NL,Gelderland,Winterswijk,64,,3,7,2020-09-09T10:00:00
NL,Limburg,Bergen (L.),28,,2,7,2020-09-09T10:00:00
NL,Friesland,Opsterland,28,,0,7,2020-09-09T10:00:00
NL,Groningen,Midden-Groningen,53,,4,7,2020-09-09T10:00:00
NL,Overijssel,Losser,34,,0,7,2020-09-09T10:00:00
NL,Noord-Holland,Bloemendaal,89,,5,7,2020-09-09T10:00:00
NL,Zuid-Holland,Bodegraven-Reeuwijk,123,,1,7,2020-09-09T10:00:00
NL,Zuid-Holland,Kaag en Braassem,43,,2,7,2020-09-09T10:00:00
NL,Noord-Brabant,Waalre,48,,5,7,2020-09-09T10:00:00
NL,Overijssel,Staphorst,65,,4,8,2020-09-09T10:00:00
NL,Noord-Holland,Laren,44,,2,8,2020-09-09T10:00:00
NL,Noord-Holland,Blaricum,54,,2,8,2020-09-09T10:00:00
NL,Noord-Holland,Wijdemeren,62,,0,8,2020-09-09T10:00:00
