country,nuts_2,lau,cases,population,deaths,hospitalized,datetime
NL,Friesland,Vlieland,18,,0,0,2020-11-19T10:00:00
NL,Drenthe,,10,,0,0,2020-11-19T10:00:00
NL,Friesland,Achtkarspelen,255,,0,0,2020-11-19T10:00:00
NL,Friesland,Ameland,46,,0,0,2020-11-19T10:00:00
NL,Zeeland,Noord-Beveland,99,,1,1,2020-11-19T10:00:00
NL,Drenthe,Aa en Hunze,263,,1,1,2020-11-19T10:00:00
NL,Friesland,Terschelling,68,,1,1,2020-11-19T10:00:00
NL,Friesland,Schiermonnikoog,4,,0,1,2020-11-19T10:00:00
NL,Groningen,,13,,0,1,2020-11-19T10:00:00
NL,Friesland,,11,,0,1,2020-11-19T10:00:00
NL,Gelderland,Rozendaal,17,,0,1,2020-11-19T10:00:00
NL,Flevoland,,8,,0,1,2020-11-19T10:00:00
NL,Groningen,Loppersum,73,,0,1,2020-11-19T10:00:00
NL,Zuid-Holland,Hardinxveld-Giessendam,592,,7,2,2020-11-19T10:00:00
NL,Friesland,Dantumadiel,181,,0,2,2020-11-19T10:00:00
NL,Zeeland,,13,,1,2,2020-11-19T10:00:00
NL,Noord-Holland,Opmeer,201,,2,3,2020-11-19T10:00:00
NL,Groningen,Veendam,233,,1,4,2020-11-19T10:00:00
NL,Overijssel,,289,,3,4,2020-11-19T10:00:00
NL,Utrecht,Eemnes,241,,1,4,2020-11-19T10:00:00
NL,Zuid-Holland,Zoeterwoude,214,,1,4,2020-11-19T10:00:00
NL,Zeeland,Kapelle,119,,1,4,2020-11-19T10:00:00
NL,Noord-Holland,Beemster,202,,2,4,2020-11-19T10:00:00
NL,Friesland,Harlingen,126,,2,5,2020-11-19T10:00:00
NL,Utrecht,Renswoude,115,,5,5,2020-11-19T10:00:00
NL,Gelderland,Scherpenzeel,211,,2,5,2020-11-19T10:00:00
NL,Friesland,Weststellingwerf,326,,9,5,2020-11-19T10:00:00
NL,Zeeland,Borsele,239,,1,6,2020-11-19T10:00:00
NL,Utrecht,,70,,1,6,2020-11-19T10:00:00
NL,Friesland,Ooststellingwerf,259,,1,6,2020-11-19T10:00:00
NL,Noord-Holland,Texel,115,,2,6,2020-11-19T10:00:00
NL,Noord-Holland,Landsmeer,334,,3,6,2020-11-19T10:00:00
NL,Drenthe,Noordenveld,276,,14,7,2020-11-19T10:00:00
NL,Noord-Holland,Drechterland,425,,8,7,2020-11-19T10:00:00
NL,Noord-Holland,Uitgeest,329,,3,7,2020-11-19T10:00:00
NL,Groningen,Pekela,103,,2,7,2020-11-19T10:00:00
NL,Noord-Holland,Blaricum,285,,2,8,2020-11-19T10:00:00
NL,Zeeland,Reimerswaal,305,,5,8,2020-11-19T10:00:00
NL,Friesland,Tytsjerksteradiel,306,,3,8,2020-11-19T10:00:00
NL,Limburg,Mook en Middelaar,219,,8,8,2020-11-19T10:00:00
NL,Drenthe,Midden-Drenthe,442,,1,8,2020-11-19T10:00:00
NL,Noord-Holland,Ouder-Amstel,472,,0,8,2020-11-19T10:00:00
NL,Groningen,Appingedam,74,,1,8,2020-11-19T10:00:00
NL,Limburg,,116,,3,8,2020-11-19T10:00:00
NL,Overijssel,Wierden,863,,9,8,2020-11-19T10:00:00
NL,Zuid-Holland,Hillegom,498,,2,9,2020-11-19T10:00:00
NL,Groningen,Delfzijl,182,,0,9,2020-11-19T10:00:00
NL,Drenthe,Borger-Odoorn,355,,8,9,2020-11-19T10:00:00
NL,Overijssel,Ommen,282,,4,9,2020-11-19T10:00:00
NL,Groningen,Stadskanaal,514,,7,9,2020-11-19T10:00:00
NL,Zuid-Holland,Westvoorne,372,,1,9,2020-11-19T10:00:00
NL,Noord-Brabant,Waalre,444,,9,9,2020-11-19T10:00:00
NL,Zeeland,Veere,177,,2,9,2020-11-19T10:00:00
NL,Friesland,Noardeast-Fryslân,419,,4,9,2020-11-19T10:00:00
NL,Zuid-Holland,Papendrecht,969,,16,10,2020-11-19T10:00:00
NL,Limburg,Vaals,92,,2,10,2020-11-19T10:00:00
NL,Noord-Brabant,Baarle-Nassau,174,,2,10,2020-11-19T10:00:00
NL,Groningen,Het Hogeland,517,,6,10,2020-11-19T10:00:00
NL,Gelderland,Winterswijk,505,,7,10,2020-11-19T10:00:00
NL,Noord-Brabant,Woensdrecht,604,,20,10,2020-11-19T10:00:00
NL,Drenthe,Westerveld,192,,5,10,2020-11-19T10:00:00
NL,Zuid-Holland,Kaag en Braassem,639,,3,10,2020-11-19T10:00:00
NL,Noord-Holland,Bloemendaal,482,,6,10,2020-11-19T10:00:00
NL,Noord-Holland,Laren,315,,6,10,2020-11-19T10:00:00
NL,Zuid-Holland,Midden-Delfland,555,,5,11,2020-11-19T10:00:00
NL,Overijssel,Staphorst,413,,5,11,2020-11-19T10:00:00
NL,Zuid-Holland,Alblasserdam,860,,13,11,2020-11-19T10:00:00
NL,Groningen,Oldambt,293,,5,11,2020-11-19T10:00:00
NL,Utrecht,Woudenberg,301,,4,11,2020-11-19T10:00:00
NL,Friesland,Opsterland,235,,0,11,2020-11-19T10:00:00
NL,Zuid-Holland,Sliedrecht,790,,12,11,2020-11-19T10:00:00
NL,Gelderland,Doesburg,228,,7,11,2020-11-19T10:00:00
NL,Noord-Holland,Weesp,771,,15,11,2020-11-19T10:00:00
NL,Gelderland,Putten,457,,2,12,2020-11-19T10:00:00
NL,Noord-Holland,Koggenland,483,,10,12,2020-11-19T10:00:00
NL,Overijssel,Olst-Wijhe,273,,8,12,2020-11-19T10:00:00
NL,Drenthe,Tynaarlo,363,,9,12,2020-11-19T10:00:00
NL,Groningen,Westerwolde,277,,3,12,2020-11-19T10:00:00
NL,Zuid-Holland,Voorschoten,580,,12,12,2020-11-19T10:00:00
NL,Limburg,Bergen (L.),279,,3,12,2020-11-19T10:00:00
NL,Gelderland,,205,,2,12,2020-11-19T10:00:00
NL,Drenthe,Meppel,419,,5,13,2020-11-19T10:00:00
NL,Utrecht,Bunnik,368,,6,13,2020-11-19T10:00:00
NL,Overijssel,Losser,640,,4,13,2020-11-19T10:00:00
NL,Friesland,Smallingerland,532,,8,13,2020-11-19T10:00:00
NL,Noord-Holland,Oostzaan,317,,3,13,2020-11-19T10:00:00
NL,Gelderland,Westervoort,287,,7,13,2020-11-19T10:00:00
NL,Zuid-Holland,Lisse,516,,5,13,2020-11-19T10:00:00
NL,Overijssel,Tubbergen,957,,8,13,2020-11-19T10:00:00
NL,Noord-Holland,Heiloo,404,,10,13,2020-11-19T10:00:00
NL,Zuid-Holland,Hendrik-Ido-Ambacht,1143,,10,13,2020-11-19T10:00:00
NL,Flevoland,Zeewolde,355,,6,14,2020-11-19T10:00:00
NL,Gelderland,Aalten,548,,11,14,2020-11-19T10:00:00
NL,Noord-Holland,Wijdemeren,588,,5,14,2020-11-19T10:00:00
NL,Utrecht,Wijk bij Duurstede,510,,7,14,2020-11-19T10:00:00
NL,Noord-Brabant,Mill en Sint Hubert,329,,6,14,2020-11-19T10:00:00
NL,Utrecht,Rhenen,481,,6,14,2020-11-19T10:00:00
NL,Overijssel,Twenterand,872,,5,15,2020-11-19T10:00:00
NL,Noord-Holland,Zandvoort,344,,9,15,2020-11-19T10:00:00
NL,Noord-Brabant,Reusel-De Mierden,553,,4,15,2020-11-19T10:00:00
NL,Zeeland,Sluis,334,,5,15,2020-11-19T10:00:00
NL,Zuid-Holland,Oegstgeest,593,,3,15,2020-11-19T10:00:00
NL,Overijssel,Hellendoorn,855,,15,15,2020-11-19T10:00:00
NL,Groningen,Midden-Groningen,523,,6,15,2020-11-19T10:00:00
NL,Friesland,Waadhoeke,537,,19,16,2020-11-19T10:00:00
NL,Zeeland,Schouwen-Duiveland,502,,16,16,2020-11-19T10:00:00
NL,Utrecht,Montfoort,394,,7,16,2020-11-19T10:00:00
NL,Overijssel,Borne,556,,6,16,2020-11-19T10:00:00
NL,Drenthe,De Wolden,342,,6,16,2020-11-19T10:00:00
NL,Noord-Holland,Aalsmeer,938,,20,16,2020-11-19T10:00:00
NL,Utrecht,Leusden,683,,12,16,2020-11-19T10:00:00
NL,Zuid-Holland,Nieuwkoop,710,,9,16,2020-11-19T10:00:00
NL,Zuid-Holland,Wassenaar,607,,13,16,2020-11-19T10:00:00
NL,Zeeland,Vlissingen,491,,7,16,2020-11-19T10:00:00
NL,Noord-Holland,Heemstede,559,,35,17,2020-11-19T10:00:00
NL,Noord-Brabant,Hilvarenbeek,482,,15,17,2020-11-19T10:00:00
NL,Friesland,Heerenveen,536,,22,17,2020-11-19T10:00:00
NL,Noord-Holland,,288,,2,17,2020-11-19T10:00:00
NL,Drenthe,Assen,865,,5,17,2020-11-19T10:00:00
NL,Noord-Brabant,Geertruidenberg,470,,6,18,2020-11-19T10:00:00
NL,Overijssel,Dalfsen,636,,9,18,2020-11-19T10:00:00
NL,Noord-Brabant,Oirschot,581,,17,18,2020-11-19T10:00:00
NL,Overijssel,Steenwijkerland,555,,10,18,2020-11-19T10:00:00
NL,Noord-Holland,Castricum,636,,11,18,2020-11-19T10:00:00
NL,Limburg,Beek,258,,8,18,2020-11-19T10:00:00
NL,Limburg,Voerendaal,184,,8,18,2020-11-19T10:00:00
NL,Gelderland,Voorst,403,,11,18,2020-11-19T10:00:00
NL,Gelderland,Duiven,532,,8,18,2020-11-19T10:00:00
NL,Limburg,Gennep,369,,12,18,2020-11-19T10:00:00
NL,Gelderland,Hattem,210,,5,18,2020-11-19T10:00:00
NL,Zuid-Holland,Brielle,462,,2,19,2020-11-19T10:00:00
NL,Noord-Brabant,Alphen-Chaam,294,,5,19,2020-11-19T10:00:00
NL,Noord-Brabant,Heeze-Leende,444,,11,19,2020-11-19T10:00:00
NL,Noord-Brabant,Steenbergen,700,,14,19,2020-11-19T10:00:00
NL,Noord-Brabant,Rucphen,761,,11,19,2020-11-19T10:00:00
NL,Noord-Brabant,Cuijk,645,,15,19,2020-11-19T10:00:00
NL,Noord-Holland,Den Helder,671,,6,19,2020-11-19T10:00:00
