country,nuts_2,lau,cases,population,deaths,hospitalized,datetime
NL,Drenthe,,44,,0,0,2021-04-30T10:00:00
NL,Fryslân,Vlieland,51,,0,0,2021-04-30T10:00:00
NL,Groningen,,56,,0,1,2021-04-30T10:00:00
NL,Flevoland,,21,,0,1,2021-04-30T10:00:00
NL,Gelderland,Rozendaal,96,,0,1,2021-04-30T10:00:00
NL,Fryslân,,53,,0,1,2021-04-30T10:00:00
NL,Fryslân,Schiermonnikoog,45,,2,1,2021-04-30T10:00:00
NL,Fryslân,Terschelling,232,,2,3,2021-04-30T10:00:00
NL,Fryslân,Ameland,183,,1,3,2021-04-30T10:00:00
NL,Zeeland,,59,,1,4,2021-04-30T10:00:00
NL,Overijssel,,361,,3,4,2021-04-30T10:00:00
NL,Gelderland,Scherpenzeel,986,,12,5,2021-04-30T10:00:00
NL,Noord-Holland,Texel,474,,4,6,2021-04-30T10:00:00
NL,Drenthe,Aa en Hunze,1288,,20,6,2021-04-30T10:00:00
NL,Utrecht,Renswoude,548,,5,7,2021-04-30T10:00:00
NL,Noord-Holland,Beemster,827,,3,8,2021-04-30T10:00:00
NL,Limburg,,348,,3,8,2021-04-30T10:00:00
NL,Fryslân,Harlingen,747,,3,9,2021-04-30T10:00:00
NL,Noord-Holland,Opmeer,1208,,5,9,2021-04-30T10:00:00
NL,Zuid-Holland,Zoeterwoude,740,,1,10,2021-04-30T10:00:00
NL,Utrecht,,150,,2,10,2021-04-30T10:00:00
NL,Gelderland,,457,,3,10,2021-04-30T10:00:00
NL,Limburg,Mook en Middelaar,558,,11,11,2021-04-30T10:00:00
NL,Groningen,Veendam,1679,,10,11,2021-04-30T10:00:00
NL,Noord-Holland,Uitgeest,1196,,7,12,2021-04-30T10:00:00
NL,Zeeland,Kapelle,890,,6,12,2021-04-30T10:00:00
NL,Noord-Holland,Landsmeer,1057,,6,12,2021-04-30T10:00:00
NL,Noord-Holland,Blaricum,896,,6,12,2021-04-30T10:00:00
