country,nuts_2,lau,cases,population,deaths,hospitalized,datetime
NL,Drenthe,,26,,0,0,2021-02-04T10:00:00
NL,Fryslân,Ameland,135,,0,0,2021-02-04T10:00:00
NL,Fryslân,Vlieland,36,,0,0,2021-02-04T10:00:00
NL,Gelderland,Rozendaal,73,,0,1,2021-02-04T10:00:00
NL,Fryslân,,25,,0,1,2021-02-04T10:00:00
NL,Groningen,,26,,0,1,2021-02-04T10:00:00
NL,Fryslân,Terschelling,158,,1,1,2021-02-04T10:00:00
NL,Flevoland,,20,,0,1,2021-02-04T10:00:00
NL,Fryslân,Schiermonnikoog,10,,0,1,2021-02-04T10:00:00
NL,Zeeland,,10,,1,2,2021-02-04T10:00:00
NL,Noord-Holland,Opmeer,739,,3,3,2021-02-04T10:00:00
NL,Overijssel,,202,,2,4,2021-02-04T10:00:00
NL,Zeeland,Noord-Beveland,232,,1,4,2021-02-04T10:00:00
NL,Drenthe,Aa en Hunze,838,,10,5,2021-02-04T10:00:00
NL,Fryslân,Harlingen,314,,2,5,2021-02-04T10:00:00
NL,Fryslân,Dantumadiel,806,,12,5,2021-02-04T10:00:00
NL,Gelderland,Scherpenzeel,750,,12,5,2021-02-04T10:00:00
NL,Utrecht,Renswoude,385,,5,6,2021-02-04T10:00:00
NL,Noord-Holland,Texel,305,,3,6,2021-02-04T10:00:00
NL,Noord-Holland,Beemster,429,,2,6,2021-02-04T10:00:00
NL,Zuid-Holland,Zoeterwoude,488,,1,6,2021-02-04T10:00:00
NL,Utrecht,,106,,2,6,2021-02-04T10:00:00
NL,Zuid-Holland,Hardinxveld-Giessendam,1576,,16,6,2021-02-04T10:00:00
NL,Limburg,,156,,3,6,2021-02-04T10:00:00
NL,Zeeland,Kapelle,435,,5,7,2021-02-04T10:00:00
NL,Groningen,Veendam,1078,,7,7,2021-02-04T10:00:00
NL,Noord-Holland,Landsmeer,674,,5,9,2021-02-04T10:00:00
NL,Noord-Holland,Uitgeest,839,,7,9,2021-02-04T10:00:00
NL,Noord-Holland,Blaricum,580,,5,9,2021-02-04T10:00:00
NL,Fryslân,Weststellingwerf,818,,13,9,2021-02-04T10:00:00
NL,Noord-Holland,Ouder-Amstel,838,,3,10,2021-02-04T10:00:00
NL,Gelderland,,279,,3,10,2021-02-04T10:00:00
NL,Fryslân,Achtkarspelen,1278,,17,10,2021-02-04T10:00:00
NL,Limburg,Mook en Middelaar,443,,11,11,2021-02-04T10:00:00
NL,Noord-Brabant,Waalre,951,,10,12,2021-02-04T10:00:00
NL,Noord-Holland,Bloemendaal,1025,,11,12,2021-02-04T10:00:00
NL,Drenthe,Westerveld,507,,11,12,2021-02-04T10:00:00
NL,Noord-Brabant,Baarle-Nassau,303,,4,12,2021-02-04T10:00:00
NL,Fryslân,Ooststellingwerf,697,,5,12,2021-02-04T10:00:00
NL,Overijssel,Ommen,884,,15,13,2021-02-04T10:00:00
NL,Gelderland,Winterswijk,1243,,13,13,2021-02-04T10:00:00
NL,Noord-Holland,Drechterland,1356,,11,13,2021-02-04T10:00:00
NL,Zeeland,Veere,657,,2,13,2021-02-04T10:00:00
NL,Utrecht,Eemnes,566,,2,13,2021-02-04T10:00:00
NL,Drenthe,Tynaarlo,909,,19,14,2021-02-04T10:00:00
NL,Noord-Brabant,Woensdrecht,1148,,23,14,2021-02-04T10:00:00
NL,Drenthe,Noordenveld,770,,20,14,2021-02-04T10:00:00
NL,Fryslân,Tytsjerksteradiel,1069,,13,14,2021-02-04T10:00:00
NL,Groningen,Pekela,479,,7,14,2021-02-04T10:00:00
NL,Overijssel,Staphorst,1537,,17,14,2021-02-04T10:00:00
