country,nuts_2,lau,cases,population,deaths,hospitalized,datetime
NL,Drenthe,,44,,0,0,2021-06-14T10:00:00
NL,Fryslân,Vlieland,68,,0,0,2021-06-14T10:00:00
NL,Fryslân,,57,,0,1,2021-06-14T10:00:00
NL,Groningen,,23,,0,1,2021-06-14T10:00:00
NL,Gelderland,Rozendaal,107,,0,1,2021-06-14T10:00:00
NL,Flevoland,,28,,0,1,2021-06-14T10:00:00
NL,Fryslân,Schiermonnikoog,45,,2,1,2021-06-14T10:00:00
NL,Fryslân,Ameland,207,,1,3,2021-06-14T10:00:00
NL,Fryslân,Terschelling,248,,2,3,2021-06-14T10:00:00
NL,Zeeland,,59,,1,4,2021-06-14T10:00:00
NL,Overijssel,,395,,3,5,2021-06-14T10:00:00
NL,Gelderland,Scherpenzeel,1070,,12,5,2021-06-14T10:00:00
NL,Noord-Holland,Texel,584,,4,6,2021-06-14T10:00:00
NL,Utrecht,Renswoude,612,,5,7,2021-06-14T10:00:00
NL,Limburg,,357,,3,7,2021-06-14T10:00:00
NL,Drenthe,Aa en Hunze,1423,,20,7,2021-06-14T10:00:00
NL,Noord-Holland,Beemster,899,,3,9,2021-06-14T10:00:00
NL,Zuid-Holland,Zoeterwoude,853,,1,10,2021-06-14T10:00:00
NL,Gelderland,,497,,3,10,2021-06-14T10:00:00
NL,Noord-Holland,Opmeer,1284,,6,11,2021-06-14T10:00:00
NL,Fryslân,Harlingen,824,,3,11,2021-06-14T10:00:00
NL,Limburg,Mook en Middelaar,616,,11,11,2021-06-14T10:00:00
NL,Noord-Holland,Uitgeest,1304,,7,12,2021-06-14T10:00:00
NL,Utrecht,,153,,2,12,2021-06-14T10:00:00
NL,Noord-Holland,Landsmeer,1163,,6,12,2021-06-14T10:00:00
NL,Groningen,Veendam,1902,,11,12,2021-06-14T10:00:00
NL,Noord-Brabant,Baarle-Nassau,555,,4,13,2021-06-14T10:00:00
NL,Noord-Holland,Blaricum,1002,,6,13,2021-06-14T10:00:00
NL,Zeeland,Kapelle,1043,,6,15,2021-06-14T10:00:00
NL,Overijssel,Ommen,1478,,15,15,2021-06-14T10:00:00
NL,Drenthe,Westerveld,982,,22,16,2021-06-14T10:00:00
NL,Noord-Holland,Ouder-Amstel,1256,,5,16,2021-06-14T10:00:00
NL,Noord-Holland,Bloemendaal,1654,,17,16,2021-06-14T10:00:00
NL,Noord-Holland,Laren,994,,26,16,2021-06-14T10:00:00
NL,Noord-Holland,Oostzaan,946,,8,16,2021-06-14T10:00:00
NL,Zuid-Holland,Hardinxveld-Giessendam,2772,,25,17,2021-06-14T10:00:00
NL,Gelderland,Winterswijk,2110,,17,17,2021-06-14T10:00:00
NL,Noord-Brabant,Mill en Sint Hubert,1247,,10,17,2021-06-14T10:00:00
NL,Zeeland,Noord-Beveland,555,,9,17,2021-06-14T10:00:00
NL,Overijssel,Staphorst,2390,,21,17,2021-06-14T10:00:00
NL,Fryslân,Ooststellingwerf,1468,,6,17,2021-06-14T10:00:00
NL,Fryslân,Dantumadiel,1481,,17,18,2021-06-14T10:00:00
NL,Utrecht,Eemnes,921,,5,19,2021-06-14T10:00:00
NL,Fryslân,Weststellingwerf,1827,,28,19,2021-06-14T10:00:00
NL,Zuid-Holland,Midden-Delfland,2040,,14,19,2021-06-14T10:00:00
NL,Gelderland,Doesburg,793,,9,19,2021-06-14T10:00:00
NL,Noord-Brabant,Waalre,1605,,17,19,2021-06-14T10:00:00
NL,Noord-Holland,,614,,2,19,2021-06-14T10:00:00
NL,Overijssel,Wierden,3102,,27,20,2021-06-14T10:00:00
NL,Noord-Holland,Weesp,2035,,20,20,2021-06-14T10:00:00
NL,Noord-Brabant,Hilvarenbeek,1624,,20,20,2021-06-14T10:00:00
NL,Gelderland,Hattem,896,,7,21,2021-06-14T10:00:00
NL,Gelderland,Westervoort,1167,,9,21,2021-06-14T10:00:00
NL,Noord-Holland,Zandvoort,1406,,43,21,2021-06-14T10:00:00
NL,Gelderland,Putten,2522,,18,21,2021-06-14T10:00:00
NL,Overijssel,Olst-Wijhe,1344,,10,21,2021-06-14T10:00:00
NL,Zuid-Holland,Hillegom,1781,,17,21,2021-06-14T10:00:00
NL,Utrecht,Woudenberg,1472,,8,22,2021-06-14T10:00:00
NL,Flevoland,Zeewolde,1775,,14,22,2021-06-14T10:00:00
NL,Fryslân,Tytsjerksteradiel,2012,,28,22,2021-06-14T10:00:00
NL,Drenthe,Tynaarlo,1556,,24,22,2021-06-14T10:00:00
NL,Noord-Brabant,Woensdrecht,1965,,26,22,2021-06-14T10:00:00
NL,Zuid-Holland,Westvoorne,1148,,18,22,2021-06-14T10:00:00
NL,Utrecht,Bunnik,1161,,12,22,2021-06-14T10:00:00
NL,Noord-Holland,Heiloo,1709,,15,23,2021-06-14T10:00:00
NL,Zuid-Holland,Oegstgeest,1950,,31,23,2021-06-14T10:00:00
NL,Noord-Brabant,Reusel-De Mierden,1630,,10,23,2021-06-14T10:00:00
NL,Zuid-Holland,Voorschoten,1858,,24,23,2021-06-14T10:00:00
NL,Noord-Brabant,Heeze-Leende,1578,,13,23,2021-06-14T10:00:00
NL,Noord-Holland,Drechterland,2185,,13,24,2021-06-14T10:00:00
NL,Limburg,Vaals,712,,14,24,2021-06-14T10:00:00
NL,Noord-Brabant,Alphen-Chaam,918,,5,24,2021-06-14T10:00:00
NL,Limburg,Bergen (L.),1612,,15,24,2021-06-14T10:00:00
NL,Noord-Holland,Koggenland,2643,,24,24,2021-06-14T10:00:00
NL,Groningen,Stadskanaal,2529,,20,24,2021-06-14T10:00:00
NL,Noord-Holland,Wijdemeren,1955,,18,25,2021-06-14T10:00:00
NL,Limburg,Voerendaal,1043,,11,25,2021-06-14T10:00:00
NL,Groningen,Pekela,1041,,13,25,2021-06-14T10:00:00
NL,Gelderland,West Maas en Waal,1977,,19,25,2021-06-14T10:00:00
NL,Zuid-Holland,Kaag en Braassem,2593,,10,25,2021-06-14T10:00:00
NL,Fryslân,Achtkarspelen,2308,,39,26,2021-06-14T10:00:00
NL,Overijssel,Tubbergen,2979,,18,26,2021-06-14T10:00:00
NL,Overijssel,Dalfsen,2329,,20,26,2021-06-14T10:00:00
NL,Noord-Holland,Heemstede,1938,,60,26,2021-06-14T10:00:00
NL,Noord-Holland,Castricum,3149,,24,27,2021-06-14T10:00:00
NL,Gelderland,Heumen,1417,,19,27,2021-06-14T10:00:00
NL,Noord-Brabant,Sint Anthonis,1226,,11,27,2021-06-14T10:00:00
NL,Limburg,Simpelveld,897,,9,27,2021-06-14T10:00:00
NL,Fryslân,Opsterland,1732,,7,27,2021-06-14T10:00:00
NL,Zuid-Holland,Lisse,2060,,17,28,2021-06-14T10:00:00
NL,Noord-Brabant,Bergeijk,2282,,11,28,2021-06-14T10:00:00
NL,Limburg,Gennep,1790,,19,28,2021-06-14T10:00:00
NL,Gelderland,Duiven,2085,,14,28,2021-06-14T10:00:00
NL,Utrecht,Montfoort,1433,,8,29,2021-06-14T10:00:00
NL,Noord-Holland,Stede Broec,2644,,15,29,2021-06-14T10:00:00
NL,Noord-Holland,Enkhuizen,1924,,11,30,2021-06-14T10:00:00
NL,Limburg,Beek,1532,,12,30,2021-06-14T10:00:00
NL,Limburg,Beesel,1500,,13,30,2021-06-14T10:00:00
NL,Overijssel,Borne,2518,,38,30,2021-06-14T10:00:00
NL,Noord-Brabant,Grave,1450,,24,30,2021-06-14T10:00:00
NL,Zuid-Holland,Brielle,1669,,9,31,2021-06-14T10:00:00
NL,Noord-Brabant,Geertruidenberg,2340,,25,31,2021-06-14T10:00:00
NL,Limburg,Gulpen-Wittem,1158,,19,31,2021-06-14T10:00:00
NL,Zeeland,Veere,1386,,7,31,2021-06-14T10:00:00
NL,Drenthe,Borger-Odoorn,1611,,15,31,2021-06-14T10:00:00
NL,Gelderland,Voorst,1895,,28,31,2021-06-14T10:00:00
NL,Drenthe,Noordenveld,1683,,25,31,2021-06-14T10:00:00
NL,Groningen,Het Hogeland,3525,,20,32,2021-06-14T10:00:00
NL,Gelderland,Aalten,2426,,22,32,2021-06-14T10:00:00
NL,Noord-Brabant,Oirschot,2387,,27,32,2021-06-14T10:00:00
NL,Drenthe,De Wolden,2038,,24,32,2021-06-14T10:00:00
NL,Noord-Brabant,,1226,,8,32,2021-06-14T10:00:00
NL,Zuid-Holland,Sliedrecht,3383,,41,32,2021-06-14T10:00:00
NL,Noord-Holland,Waterland,1787,,15,33,2021-06-14T10:00:00
NL,Noord-Brabant,Steenbergen,2284,,19,33,2021-06-14T10:00:00
NL,Overijssel,Steenwijkerland,3234,,27,33,2021-06-14T10:00:00
NL,Gelderland,Brummen,1498,,18,33,2021-06-14T10:00:00
NL,Noord-Brabant,Asten,1689,,18,33,2021-06-14T10:00:00
NL,Overijssel,Hof van Twente,3652,,29,34,2021-06-14T10:00:00
NL,Overijssel,Haaksbergen,2661,,32,34,2021-06-14T10:00:00
NL,Noord-Holland,Uithoorn,2559,,15,34,2021-06-14T10:00:00
NL,Noord-Brabant,"Nuenen, Gerwen en Nederwetten",2150,,22,34,2021-06-14T10:00:00
NL,Utrecht,Wijk bij Duurstede,1901,,17,34,2021-06-14T10:00:00
NL,Utrecht,Baarn,2222,,28,34,2021-06-14T10:00:00
NL,Drenthe,Meppel,2356,,27,34,2021-06-14T10:00:00
NL,Drenthe,Midden-Drenthe,2066,,30,35,2021-06-14T10:00:00
NL,Flevoland,Noordoostpolder,3521,,28,35,2021-06-14T10:00:00
NL,Gelderland,Oost Gelre,2878,,41,35,2021-06-14T10:00:00
NL,Noord-Holland,Wormerland,1563,,33,35,2021-06-14T10:00:00
NL,Noord-Holland,Langedijk,2570,,15,35,2021-06-14T10:00:00
NL,Groningen,Westerwolde,2330,,21,36,2021-06-14T10:00:00
NL,Noord-Brabant,Zundert,1685,,17,36,2021-06-14T10:00:00
NL,Zuid-Holland,Leiderdorp,2286,,23,36,2021-06-14T10:00:00
NL,Noord-Brabant,Cuijk,2662,,26,37,2021-06-14T10:00:00
NL,Overijssel,Dinkelland,3162,,35,37,2021-06-14T10:00:00
NL,Gelderland,Lochem,2196,,29,37,2021-06-14T10:00:00
NL,Gelderland,Renkum,2098,,26,37,2021-06-14T10:00:00
NL,Noord-Holland,Aalsmeer,3150,,26,37,2021-06-14T10:00:00
NL,Limburg,Valkenburg aan de Geul,1304,,23,37,2021-06-14T10:00:00
NL,Gelderland,Bronckhorst,3077,,21,37,2021-06-14T10:00:00
NL,Fryslân,Heerenveen,2764,,39,37,2021-06-14T10:00:00
NL,Zeeland,Borsele,1494,,6,38,2021-06-14T10:00:00
NL,Groningen,Westerkwartier,3358,,25,38,2021-06-14T10:00:00
NL,Noord-Brabant,Bladel,2813,,27,38,2021-06-14T10:00:00
NL,Utrecht,Oudewater,1048,,12,38,2021-06-14T10:00:00
NL,Gelderland,Elburg,2079,,14,39,2021-06-14T10:00:00
NL,Noord-Holland,Bergen (NH.),2502,,38,39,2021-06-14T10:00:00
NL,Zuid-Holland,Teylingen,3846,,25,39,2021-06-14T10:00:00
NL,Utrecht,Lopik,1631,,12,39,2021-06-14T10:00:00
NL,Fryslân,Waadhoeke,2958,,36,39,2021-06-14T10:00:00
NL,Noord-Brabant,Boxmeer,3329,,45,40,2021-06-14T10:00:00
NL,Zuid-Holland,Wassenaar,2089,,31,40,2021-06-14T10:00:00
NL,Gelderland,Buren,2527,,20,40,2021-06-14T10:00:00
NL,Gelderland,Druten,1869,,27,40,2021-06-14T10:00:00
NL,Zuid-Holland,Hendrik-Ido-Ambacht,3633,,32,40,2021-06-14T10:00:00
NL,Overijssel,Twenterand,4561,,30,40,2021-06-14T10:00:00
