country,nuts_2,lau,cases,population,deaths,hospitalized,datetime
NL,Drenthe,,47,,0,0,2021-08-14T10:00:00
NL,Fryslân,Vlieland,80,,0,0,2021-08-14T10:00:00
NL,Gelderland,Rozendaal,122,,0,1,2021-08-14T10:00:00
NL,Groningen,,63,,0,1,2021-08-14T10:00:00
NL,Fryslân,,67,,0,1,2021-08-14T10:00:00
NL,Fryslân,Schiermonnikoog,48,,2,1,2021-08-14T10:00:00
NL,Flevoland,,39,,0,1,2021-08-14T10:00:00
NL,Fryslân,Ameland,277,,1,3,2021-08-14T10:00:00
NL,Fryslân,Terschelling,292,,2,3,2021-08-14T10:00:00
NL,Zeeland,,79,,1,4,2021-08-14T10:00:00
NL,Gelderland,Scherpenzeel,1167,,12,5,2021-08-14T10:00:00
NL,Overijssel,,481,,3,5,2021-08-14T10:00:00
NL,Noord-Holland,Texel,708,,4,6,2021-08-14T10:00:00
NL,Limburg,,396,,3,7,2021-08-14T10:00:00
NL,Utrecht,Renswoude,669,,5,7,2021-08-14T10:00:00
NL,Drenthe,Aa en Hunze,1593,,20,7,2021-08-14T10:00:00
NL,Noord-Holland,Beemster,1028,,3,9,2021-08-14T10:00:00
NL,Zuid-Holland,Zoeterwoude,947,,1,10,2021-08-14T10:00:00
NL,Gelderland,,597,,3,10,2021-08-14T10:00:00
NL,Limburg,Mook en Middelaar,684,,11,11,2021-08-14T10:00:00
NL,Noord-Holland,Opmeer,1417,,6,11,2021-08-14T10:00:00
NL,Groningen,Veendam,2117,,11,12,2021-08-14T10:00:00
NL,Noord-Holland,Uitgeest,1491,,7,12,2021-08-14T10:00:00
NL,Fryslân,Harlingen,950,,6,13,2021-08-14T10:00:00
NL,Noord-Brabant,Baarle-Nassau,659,,4,13,2021-08-14T10:00:00
NL,Utrecht,,254,,2,14,2021-08-14T10:00:00
NL,Noord-Holland,Blaricum,1201,,6,14,2021-08-14T10:00:00
NL,Noord-Holland,Landsmeer,1336,,6,14,2021-08-14T10:00:00
NL,Overijssel,Ommen,1610,,16,15,2021-08-14T10:00:00
NL,Noord-Holland,Oostzaan,1071,,8,16,2021-08-14T10:00:00
NL,Zeeland,Kapelle,1154,,6,16,2021-08-14T10:00:00
NL,Noord-Brabant,Mill en Sint Hubert,1323,,10,17,2021-08-14T10:00:00
NL,Zuid-Holland,Hardinxveld-Giessendam,2905,,25,17,2021-08-14T10:00:00
NL,Noord-Holland,Laren,1223,,27,17,2021-08-14T10:00:00
NL,Drenthe,Westerveld,1054,,22,17,2021-08-14T10:00:00
NL,Fryslân,Dantumadiel,1564,,17,18,2021-08-14T10:00:00
NL,Noord-Holland,Ouder-Amstel,1554,,5,18,2021-08-14T10:00:00
NL,Noord-Holland,Bloemendaal,2119,,17,18,2021-08-14T10:00:00
NL,Fryslân,Ooststellingwerf,1660,,6,18,2021-08-14T10:00:00
NL,Gelderland,Winterswijk,2332,,17,18,2021-08-14T10:00:00
NL,Overijssel,Staphorst,2460,,21,18,2021-08-14T10:00:00
NL,Zuid-Holland,Midden-Delfland,2294,,14,19,2021-08-14T10:00:00
NL,Gelderland,Doesburg,870,,9,19,2021-08-14T10:00:00
NL,Noord-Holland,,1170,,2,19,2021-08-14T10:00:00
NL,Noord-Holland,Weesp,2304,,22,20,2021-08-14T10:00:00
NL,Zeeland,Noord-Beveland,602,,9,20,2021-08-14T10:00:00
NL,Noord-Brabant,Hilvarenbeek,1781,,20,20,2021-08-14T10:00:00
NL,Utrecht,Eemnes,1075,,6,20,2021-08-14T10:00:00
NL,Fryslân,Weststellingwerf,1977,,29,20,2021-08-14T10:00:00
NL,Overijssel,Olst-Wijhe,1533,,10,21,2021-08-14T10:00:00
NL,Gelderland,Westervoort,1378,,9,21,2021-08-14T10:00:00
NL,Gelderland,Putten,2723,,18,21,2021-08-14T10:00:00
NL,Overijssel,Wierden,3411,,27,21,2021-08-14T10:00:00
NL,Zuid-Holland,Hillegom,2085,,18,22,2021-08-14T10:00:00
NL,Flevoland,Zeewolde,1995,,14,22,2021-08-14T10:00:00
NL,Utrecht,Bunnik,1310,,12,22,2021-08-14T10:00:00
NL,Gelderland,Hattem,1010,,7,22,2021-08-14T10:00:00
NL,Zuid-Holland,Westvoorne,1282,,19,23,2021-08-14T10:00:00
NL,Zuid-Holland,Voorschoten,2155,,24,23,2021-08-14T10:00:00
NL,Zuid-Holland,Oegstgeest,2264,,31,23,2021-08-14T10:00:00
NL,Noord-Brabant,Heeze-Leende,1729,,13,23,2021-08-14T10:00:00
NL,Noord-Brabant,Waalre,1833,,17,23,2021-08-14T10:00:00
NL,Fryslân,Tytsjerksteradiel,2221,,28,23,2021-08-14T10:00:00
NL,Utrecht,Woudenberg,1595,,8,23,2021-08-14T10:00:00
NL,Noord-Brabant,Reusel-De Mierden,1771,,10,23,2021-08-14T10:00:00
NL,Noord-Brabant,Woensdrecht,2132,,26,23,2021-08-14T10:00:00
NL,Noord-Holland,Koggenland,2927,,24,24,2021-08-14T10:00:00
NL,Noord-Holland,Heiloo,2139,,15,24,2021-08-14T10:00:00
NL,Limburg,Vaals,761,,14,24,2021-08-14T10:00:00
NL,Noord-Brabant,Alphen-Chaam,1014,,5,24,2021-08-14T10:00:00
NL,Groningen,Stadskanaal,2679,,21,25,2021-08-14T10:00:00
NL,Limburg,Bergen (L.),1710,,15,25,2021-08-14T10:00:00
NL,Gelderland,West Maas en Waal,2209,,19,25,2021-08-14T10:00:00
NL,Noord-Holland,Zandvoort,1667,,43,25,2021-08-14T10:00:00
NL,Noord-Holland,Wijdemeren,2252,,18,25,2021-08-14T10:00:00
NL,Noord-Holland,Drechterland,2364,,13,25,2021-08-14T10:00:00
NL,Groningen,Pekela,1102,,13,25,2021-08-14T10:00:00
NL,Drenthe,Tynaarlo,1887,,24,25,2021-08-14T10:00:00
NL,Overijssel,Dalfsen,2572,,20,26,2021-08-14T10:00:00
NL,Zuid-Holland,Kaag en Braassem,2876,,10,26,2021-08-14T10:00:00
NL,Noord-Holland,Heemstede,2416,,60,26,2021-08-14T10:00:00
NL,Limburg,Voerendaal,1187,,11,26,2021-08-14T10:00:00
NL,Overijssel,Tubbergen,3480,,19,26,2021-08-14T10:00:00
NL,Noord-Brabant,Sint Anthonis,1293,,11,28,2021-08-14T10:00:00
NL,Noord-Holland,Castricum,3604,,24,28,2021-08-14T10:00:00
NL,Gelderland,Heumen,1607,,19,28,2021-08-14T10:00:00
NL,Fryslân,Achtkarspelen,2517,,39,28,2021-08-14T10:00:00
NL,Noord-Brabant,Bergeijk,2443,,11,28,2021-08-14T10:00:00
NL,Limburg,Simpelveld,994,,9,28,2021-08-14T10:00:00
NL,Limburg,Gennep,1937,,20,29,2021-08-14T10:00:00
NL,Zuid-Holland,Lisse,2449,,17,29,2021-08-14T10:00:00
NL,Utrecht,Montfoort,1590,,8,29,2021-08-14T10:00:00
NL,Fryslân,Opsterland,2054,,8,29,2021-08-14T10:00:00
NL,Gelderland,Duiven,2339,,15,29,2021-08-14T10:00:00
NL,Limburg,Beesel,1610,,13,30,2021-08-14T10:00:00
NL,Noord-Holland,Stede Broec,2784,,15,30,2021-08-14T10:00:00
NL,Noord-Brabant,Grave,1594,,24,31,2021-08-14T10:00:00
NL,Noord-Brabant,Geertruidenberg,2588,,25,31,2021-08-14T10:00:00
NL,Noord-Holland,Enkhuizen,2084,,11,31,2021-08-14T10:00:00
NL,Zuid-Holland,Brielle,1830,,10,31,2021-08-14T10:00:00
NL,Drenthe,Noordenveld,2008,,25,31,2021-08-14T10:00:00
NL,Gelderland,Voorst,2133,,30,31,2021-08-14T10:00:00
NL,Overijssel,Borne,2782,,39,31,2021-08-14T10:00:00
NL,Zeeland,Veere,1600,,7,32,2021-08-14T10:00:00
NL,Gelderland,Aalten,2672,,22,32,2021-08-14T10:00:00
NL,Noord-Brabant,Oirschot,2539,,27,32,2021-08-14T10:00:00
NL,Drenthe,Borger-Odoorn,1693,,15,32,2021-08-14T10:00:00
NL,Limburg,Beek,1685,,12,32,2021-08-14T10:00:00
NL,Noord-Brabant,,1453,,8,32,2021-08-14T10:00:00
NL,Noord-Holland,Waterland,2025,,15,33,2021-08-14T10:00:00
NL,Drenthe,De Wolden,2168,,24,33,2021-08-14T10:00:00
NL,Overijssel,Steenwijkerland,3501,,27,33,2021-08-14T10:00:00
NL,Zuid-Holland,Sliedrecht,3607,,41,33,2021-08-14T10:00:00
NL,Gelderland,Brummen,1764,,18,33,2021-08-14T10:00:00
NL,Noord-Holland,Uithoorn,3015,,15,34,2021-08-14T10:00:00
NL,Noord-Brabant,Steenbergen,2563,,19,34,2021-08-14T10:00:00
NL,Noord-Brabant,Asten,1943,,18,34,2021-08-14T10:00:00
NL,Noord-Brabant,"Nuenen, Gerwen en Nederwetten",2381,,22,34,2021-08-14T10:00:00
NL,Overijssel,Hof van Twente,4026,,29,34,2021-08-14T10:00:00
NL,Overijssel,Haaksbergen,2868,,32,34,2021-08-14T10:00:00
NL,Limburg,Gulpen-Wittem,1305,,20,34,2021-08-14T10:00:00
NL,Drenthe,Meppel,2568,,27,34,2021-08-14T10:00:00
NL,Utrecht,Wijk bij Duurstede,2124,,17,34,2021-08-14T10:00:00
NL,Noord-Holland,Langedijk,3001,,17,35,2021-08-14T10:00:00
NL,Utrecht,Baarn,2485,,28,35,2021-08-14T10:00:00
NL,Gelderland,Oost Gelre,3325,,41,35,2021-08-14T10:00:00
NL,Groningen,Westerwolde,2503,,21,36,2021-08-14T10:00:00
NL,Drenthe,Midden-Drenthe,2236,,30,36,2021-08-14T10:00:00
NL,Groningen,Het Hogeland,4185,,20,36,2021-08-14T10:00:00
NL,Noord-Brabant,Zundert,1918,,17,37,2021-08-14T10:00:00
NL,Noord-Brabant,Cuijk,2931,,27,37,2021-08-14T10:00:00
NL,Gelderland,Renkum,2375,,27,37,2021-08-14T10:00:00
NL,Zuid-Holland,Leiderdorp,2603,,23,37,2021-08-14T10:00:00
NL,Overijssel,Dinkelland,3643,,35,37,2021-08-14T10:00:00
NL,Gelderland,Bronckhorst,3400,,21,37,2021-08-14T10:00:00
NL,Utrecht,Oudewater,1140,,12,38,2021-08-14T10:00:00
NL,Limburg,Valkenburg aan de Geul,1514,,23,38,2021-08-14T10:00:00
NL,Noord-Holland,Wormerland,1784,,33,38,2021-08-14T10:00:00
NL,Noord-Holland,Bergen (NH.),2846,,38,39,2021-08-14T10:00:00
NL,Groningen,Westerkwartier,4063,,26,39,2021-08-14T10:00:00
NL,Gelderland,Elburg,2266,,14,39,2021-08-14T10:00:00
NL,Utrecht,Lopik,1779,,12,39,2021-08-14T10:00:00
NL,Fryslân,Heerenveen,3324,,40,39,2021-08-14T10:00:00
NL,Flevoland,Noordoostpolder,3823,,29,39,2021-08-14T10:00:00
NL,Zuid-Holland,Teylingen,4453,,25,40,2021-08-14T10:00:00
NL,Gelderland,Buren,2753,,20,40,2021-08-14T10:00:00
NL,Noord-Brabant,Boxmeer,3613,,45,40,2021-08-14T10:00:00
NL,Noord-Brabant,Bladel,2992,,28,40,2021-08-14T10:00:00
NL,Gelderland,Lochem,2544,,29,40,2021-08-14T10:00:00
NL,Noord-Holland,Aalsmeer,3829,,26,41,2021-08-14T10:00:00
NL,Zeeland,Hulst,1994,,13,41,2021-08-14T10:00:00
NL,Zuid-Holland,Hendrik-Ido-Ambacht,3932,,32,41,2021-08-14T10:00:00
NL,Noord-Brabant,Gilze en Rijen,2925,,19,41,2021-08-14T10:00:00
NL,Gelderland,Druten,2129,,27,41,2021-08-14T10:00:00
NL,Gelderland,Zaltbommel,4103,,42,41,2021-08-14T10:00:00
NL,Zuid-Holland,Wassenaar,2393,,31,41,2021-08-14T10:00:00
NL,Gelderland,Beuningen,2723,,22,41,2021-08-14T10:00:00
NL,Gelderland,Montferland,3411,,25,42,2021-08-14T10:00:00
NL,Zeeland,Borsele,1728,,8,42,2021-08-14T10:00:00
NL,Overijssel,Twenterand,4838,,30,42,2021-08-14T10:00:00
NL,Utrecht,Leusden,2715,,25,42,2021-08-14T10:00:00
NL,Noord-Brabant,Boekel,1181,,23,42,2021-08-14T10:00:00
NL,Noord-Brabant,Goirle,2755,,36,42,2021-08-14T10:00:00
NL,Utrecht,Rhenen,2593,,21,42,2021-08-14T10:00:00
NL,Gelderland,Maasdriel,3862,,42,43,2021-08-14T10:00:00
NL,Gelderland,Berkelland,4294,,43,43,2021-08-14T10:00:00
NL,Gelderland,Wageningen,3580,,42,43,2021-08-14T10:00:00
NL,Limburg,Maasgouw,2719,,37,43,2021-08-14T10:00:00
NL,Overijssel,Raalte,3919,,41,43,2021-08-14T10:00:00
NL,Fryslân,Waadhoeke,3245,,37,43,2021-08-14T10:00:00
