country,lau,cases,population,deaths,hospitalized,datetime
NL,Vlieland,0,1152,,0,2020-05-05T13:52:00
NL,Achtkarspelen,10,27836,,0,2020-05-05T13:52:00
NL,Loppersum,2,9533,,0,2020-05-05T13:52:00
NL,Terschelling,2,4889,,0,2020-05-05T13:52:00
NL,Schiermonnikoog,0,947,,0,2020-05-05T13:52:00
NL,Ameland,0,3718,,0,2020-05-05T13:52:00
NL,Hardinxveld-Giessendam,30,18295,,1,2020-05-05T13:52:00
NL,Aa en Hunze,14,25453,,1,2020-05-05T13:52:00
NL,Opmeer,8,11837,,1,2020-05-05T13:52:00
NL,Noord-Beveland,6,7395,,1,2020-05-05T13:52:00
NL,Rozendaal,3,1705,,1,2020-05-05T13:52:00
NL,Stadskanaal,5,31688,,2,2020-05-05T13:52:00
NL,Eemnes,14,9247,,2,2020-05-05T13:52:00
NL,Veendam,8,27387,,2,2020-05-05T13:52:00
NL,Dantumadiel,6,18916,,2,2020-05-05T13:52:00
NL,Ooststellingwerf,7,25472,,3,2020-05-05T13:52:00
NL,Kapelle,22,12691,,3,2020-05-05T13:52:00
NL,Appingedam,5,11644,,3,2020-05-05T13:52:00
NL,Zoeterwoude,9,8611,,3,2020-05-05T13:52:00
NL,Landsmeer,22,11492,,3,2020-05-05T13:52:00
NL,Weststellingwerf,27,25916,,3,2020-05-05T13:52:00
NL,Midden-Delfland,16,19344,,4,2020-05-05T13:52:00
NL,Reimerswaal,28,22728,,4,2020-05-05T13:52:00
NL,Harlingen,16,15720,,4,2020-05-05T13:52:00
NL,Borger-Odoorn,9,25558,,4,2020-05-05T13:52:00
NL,Texel,10,13573,,4,2020-05-05T13:52:00
NL,Noordenveld,18,31242,,4,2020-05-05T13:52:00
NL,Pekela,5,12199,,4,2020-05-05T13:52:00
NL,Tytsjerksteradiel,15,32046,,4,2020-05-05T13:52:00
NL,Scherpenzeel,22,9880,,4,2020-05-05T13:52:00
NL,Putten,22,24113,,4,2020-05-05T13:52:00
NL,Drechterland,43,19717,,4,2020-05-05T13:52:00
NL,Beemster,9,10025,,4,2020-05-05T13:52:00
NL,Uitgeest,22,13649,,5,2020-05-05T13:52:00
NL,Wierden,45,24440,,5,2020-05-05T13:52:00
NL,Ouder-Amstel,32,14029,,5,2020-05-05T13:52:00
NL,Winterswijk,39,28865,,5,2020-05-05T13:52:00
NL,Borsele,22,22738,,5,2020-05-05T13:52:00
NL,Renswoude,18,5448,,5,2020-05-05T13:52:00
NL,Westerwolde,6,25796,,5,2020-05-05T13:52:00
NL,Woensdrecht,60,21883,,5,2020-05-05T13:52:00
NL,Mook en Middelaar,35,7847,,6,2020-05-05T13:52:00
NL,Veere,26,21885,,6,2020-05-05T13:52:00
NL,Midden-Groningen,30,60804,,6,2020-05-05T13:52:00
NL,Midden-Drenthe,20,33182,,6,2020-05-05T13:52:00
NL,Noardeast-Fryslân,23,45251,,6,2020-05-05T13:52:00
NL,Kaag en Braassem,26,27300,,6,2020-05-05T13:52:00
NL,Aalten,53,27117,,6,2020-05-05T13:52:00
NL,Delfzijl,17,24666,,6,2020-05-05T13:52:00
NL,Koggenland,34,22752,,6,2020-05-05T13:52:00
NL,Lisse,23,22957,,6,2020-05-05T13:52:00
NL,Het Hogeland,28,47834,,7,2020-05-05T13:52:00
NL,Papendrecht,55,32133,,7,2020-05-05T13:52:00
NL,Opsterland,23,29742,,7,2020-05-05T13:52:00
NL,Westvoorne,25,14728,,7,2020-05-05T13:52:00
NL,Oldambt,13,38213,,7,2020-05-05T13:52:00
NL,Hendrik-Ido-Ambacht,35,31204,,7,2020-05-05T13:52:00
NL,Hillegom,30,22208,,7,2020-05-05T13:52:00
NL,Bergen (L.),22,13085,,7,2020-05-05T13:52:00
NL,Losser,23,22685,,7,2020-05-05T13:52:00
NL,Hilvarenbeek,38,15514,,7,2020-05-05T13:52:00
NL,Waalre,29,17454,,7,2020-05-05T13:52:00
NL,Baarle-Nassau,21,6860,,7,2020-05-05T13:52:00
NL,Bodegraven-Reeuwijk,48,34869,,7,2020-05-05T13:52:00
NL,Laren,24,11274,,8,2020-05-05T13:52:00
NL,Oegstgeest,37,24843,,8,2020-05-05T13:52:00
NL,Meppel,31,33902,,8,2020-05-05T13:52:00
NL,Blaricum,25,11536,,8,2020-05-05T13:52:00
NL,Bloemendaal,46,23570,,8,2020-05-05T13:52:00
NL,Nieuwkoop,45,28809,,8,2020-05-05T13:52:00
NL,Wassenaar,45,26214,,8,2020-05-05T13:52:00
NL,Wijdemeren,25,24360,,8,2020-05-05T13:52:00
NL,Sluis,17,23217,,8,2020-05-05T13:52:00
NL,Staphorst,56,17144,,8,2020-05-05T13:52:00
NL,Hellendoorn,91,35923,,8,2020-05-05T13:52:00
NL,Hulst,29,27556,,9,2020-05-05T13:52:00
NL,Krimpen aan den IJssel,66,29533,,9,2020-05-05T13:52:00
NL,Leusden,40,30399,,9,2020-05-05T13:52:00
NL,Heiloo,45,23974,,9,2020-05-05T13:52:00
NL,Mill en Sint Hubert,36,10941,,9,2020-05-05T13:52:00
NL,Woudenberg,28,13362,,9,2020-05-05T13:52:00
NL,Ommen,50,18007,,9,2020-05-05T13:52:00
NL,Smallingerland,51,56154,,9,2020-05-05T13:52:00
NL,Vlissingen,49,44365,,9,2020-05-05T13:52:00
NL,Sliedrecht,49,25217,,9,2020-05-05T13:52:00
NL,Weesp,70,19729,,9,2020-05-05T13:52:00
NL,Bunnik,36,15191,,9,2020-05-05T13:52:00
NL,Westerveld,32,19460,,9,2020-05-05T13:52:00
NL,Bunschoten,57,21867,,9,2020-05-05T13:52:00
NL,Rhenen,29,20125,,9,2020-05-05T13:52:00
NL,Alblasserdam,40,20165,,9,2020-05-05T13:52:00
NL,Aalsmeer,37,31857,,9,2020-05-05T13:52:00
NL,Doesburg,32,11078,,9,2020-05-05T13:52:00
NL,Wijk bij Duurstede,29,23910,,9,2020-05-05T13:52:00
NL,Tynaarlo,38,33879,,9,2020-05-05T13:52:00
NL,Berkelland,70,43748,,10,2020-05-05T13:52:00
NL,Albrandswaard,88,25589,,10,2020-05-05T13:52:00
NL,Voorschoten,46,25603,,10,2020-05-05T13:52:00
NL,Heemstede,87,27239,,10,2020-05-05T13:52:00
NL,Vaals,29,10099,,10,2020-05-05T13:52:00
NL,Rucphen,63,22873,,10,2020-05-05T13:52:00
