country,nuts_2,lau,cases,population,deaths,hospitalized,datetime
NL,Groningen,Groningen,95227,,67,9999,2022-03-20T10:00:00
NL,Limburg,Maastricht,52024,,261,9999,2022-03-20T10:00:00
NL,Limburg,Kerkrade,18295,,109,9999,2022-03-20T10:00:00
NL,Limburg,Heerlen,36195,,163,9999,2022-03-20T10:00:00
NL,Limburg,Gennep,8375,,32,9999,2022-03-20T10:00:00
NL,Limburg,Brunssum,12350,,72,9999,2022-03-20T10:00:00
NL,Limburg,Bergen (L.),6275,,20,9999,2022-03-20T10:00:00
NL,Limburg,Beesel,6078,,15,9999,2022-03-20T10:00:00
NL,Limburg,Beek,7151,,16,9999,2022-03-20T10:00:00
NL,Limburg,Meerssen,8316,,43,9999,2022-03-20T10:00:00
NL,Limburg,Landgraaf,16163,,99,9999,2022-03-20T10:00:00
NL,Noord-Brabant,Zundert,8484,,19,9999,2022-03-20T10:00:00
NL,Noord-Brabant,Woensdrecht,8284,,26,9999,2022-03-20T10:00:00
NL,Noord-Brabant,Waalwijk,21305,,84,9999,2022-03-20T10:00:00
NL,Noord-Brabant,Waalre,7525,,18,9999,2022-03-20T10:00:00
NL,Noord-Brabant,Vught,14926,,56,9999,2022-03-20T10:00:00
NL,Noord-Brabant,Veldhoven,20220,,55,9999,2022-03-20T10:00:00
NL,Noord-Brabant,Valkenswaard,13732,,72,9999,2022-03-20T10:00:00
NL,Noord-Brabant,Tilburg,103439,,305,9999,2022-03-20T10:00:00
NL,Noord-Holland,Wormerland,6576,,38,9999,2022-03-20T10:00:00
NL,Noord-Holland,Waterland,7050,,18,9999,2022-03-20T10:00:00
NL,Limburg,Mook en Middelaar,3184,,13,9999,2022-03-20T10:00:00
NL,Limburg,Roermond,25592,,81,9999,2022-03-20T10:00:00
NL,Limburg,Maasgouw,10211,,45,9999,2022-03-20T10:00:00
NL,Limburg,Leudal,15066,,60,9999,2022-03-20T10:00:00
NL,Zuid-Holland,Lansingerland,28433,,73,9999,2022-03-20T10:00:00
NL,Noord-Holland,Koggenland,9948,,25,9999,2022-03-20T10:00:00
NL,Gelderland,Oost Gelre,13683,,50,9999,2022-03-20T10:00:00
NL,Utrecht,Utrechtse Heuvelrug,19424,,90,9999,2022-03-20T10:00:00
NL,Zuid-Holland,Teylingen,16342,,28,9999,2022-03-20T10:00:00
NL,Gelderland,Oude IJsselstreek,16773,,58,9999,2022-03-20T10:00:00
NL,Limburg,Nederweert,8134,,28,9999,2022-03-20T10:00:00
NL,Limburg,Horst aan de Maas,21819,,78,9999,2022-03-20T10:00:00
NL,Limburg,Valkenburg aan de Geul,6665,,36,9999,2022-03-20T10:00:00
NL,Limburg,Weert,23507,,102,9999,2022-03-20T10:00:00
NL,Limburg,Voerendaal,5439,,16,9999,2022-03-20T10:00:00
NL,Limburg,Venray,22052,,58,9999,2022-03-20T10:00:00
NL,Limburg,Venlo,49766,,202,9999,2022-03-20T10:00:00
NL,Limburg,Vaals,3164,,24,9999,2022-03-20T10:00:00
NL,Limburg,Stein,11184,,28,9999,2022-03-20T10:00:00
NL,Limburg,Simpelveld,4316,,15,9999,2022-03-20T10:00:00
NL,Flevoland,Lelystad,30306,,87,9999,2022-03-20T10:00:00
NL,Noord-Brabant,Steenbergen,10178,,22,9999,2022-03-20T10:00:00
NL,Noord-Brabant,Son en Breugel,7502,,33,9999,2022-03-20T10:00:00
NL,Noord-Brabant,Someren,9092,,21,9999,2022-03-20T10:00:00
NL,Noord-Brabant,Boekel,5237,,24,9999,2022-03-20T10:00:00
NL,Noord-Brabant,Best,13281,,38,9999,2022-03-20T10:00:00
NL,Noord-Brabant,Bergen op Zoom,30599,,51,9999,2022-03-20T10:00:00
NL,Noord-Brabant,Baarle-Nassau,2647,,4,9999,2022-03-20T10:00:00
NL,Noord-Brabant,Asten,7670,,20,9999,2022-03-20T10:00:00
NL,Fryslân,Tytsjerksteradiel,12971,,43,9999,2022-03-20T10:00:00
