country,lau,cases,population,deaths,hospitalized,datetime
NL,Zwolle,7,128840,0,0,2020-09-01T00:00:00
NL,Soest,4,46606,0,0,2020-09-01T00:00:00
NL,Someren,2,19368,0,0,2020-09-01T00:00:00
NL,Son en Breugel,1,17322,0,0,2020-09-01T00:00:00
NL,Stadskanaal,1,31686,0,0,2020-09-01T00:00:00
NL,Staphorst,0,17145,0,0,2020-09-01T00:00:00
NL,Stede Broec,0,21726,0,0,2020-09-01T00:00:00
NL,Steenbergen,1,24416,0,0,2020-09-01T00:00:00
NL,Steenwijkerland,0,44126,0,0,2020-09-01T00:00:00
NL,Stein (L.),1,25007,0,0,2020-09-01T00:00:00
NL,Stichtse Vecht,4,64931,2,0,2020-09-01T00:00:00
NL,Terneuzen,0,54426,0,0,2020-09-01T00:00:00
NL,Terschelling,0,4888,0,0,2020-09-01T00:00:00
NL,Texel,0,13575,0,0,2020-09-01T00:00:00
NL,Teylingen,4,37440,0,0,2020-09-01T00:00:00
NL,Tholen,17,25757,1,0,2020-09-01T00:00:00
NL,Tiel,32,42159,0,0,2020-09-01T00:00:00
NL,Tilburg,42,219789,4,0,2020-09-01T00:00:00
NL,Tubbergen,1,21275,0,0,2020-09-01T00:00:00
NL,Twenterand,0,33743,0,0,2020-09-01T00:00:00
NL,Tynaarlo,0,33887,0,0,2020-09-01T00:00:00
NL,Tytsjerksteradiel,0,32052,0,0,2020-09-01T00:00:00
NL,Uden,0,42119,0,0,2020-09-01T00:00:00
NL,Uitgeest,0,13666,0,0,2020-09-01T00:00:00
NL,Smallingerland,0,56150,0,0,2020-09-01T00:00:00
NL,Sluis,0,23210,0,0,2020-09-01T00:00:00
NL,Sliedrecht,6,25220,0,0,2020-09-01T00:00:00
NL,Sittard-Geleen,9,92429,0,0,2020-09-01T00:00:00
NL,Pekela,0,12196,0,0,2020-09-01T00:00:00
NL,Pijnacker-Nootdorp,2,55308,0,0,2020-09-01T00:00:00
NL,Raalte,1,37712,0,0,2020-09-01T00:00:00
NL,Reimerswaal,1,22730,0,0,2020-09-01T00:00:00
NL,Renkum,2,31419,0,0,2020-09-01T00:00:00
NL,Renswoude,0,5444,0,0,2020-09-01T00:00:00
NL,Reusel-De Mierden,0,13112,0,0,2020-09-01T00:00:00
NL,Rheden,23,43761,0,0,2020-09-01T00:00:00
NL,Rhenen,6,20119,0,0,2020-09-01T00:00:00
NL,Ridderkerk,11,46189,0,0,2020-09-01T00:00:00
NL,Rijssen-Holten,4,38177,0,0,2020-09-01T00:00:00
NL,Uithoorn,6,29478,0,0,2020-09-01T00:00:00
NL,Roerdalen,1,20574,1,0,2020-09-01T00:00:00
NL,Roosendaal,8,77251,0,0,2020-09-01T00:00:00
NL,Rozendaal,0,1704,0,0,2020-09-01T00:00:00
NL,Rucphen,1,22878,0,0,2020-09-01T00:00:00
NL,Schagen,0,46483,0,0,2020-09-01T00:00:00
NL,Scherpenzeel,1,9880,0,0,2020-09-01T00:00:00
NL,Schiedam,7,78730,0,0,2020-09-01T00:00:00
NL,Schiermonnikoog,0,947,0,0,2020-09-01T00:00:00
NL,Schouwen-Duiveland,23,33839,2,0,2020-09-01T00:00:00
NL,Simpelveld,1,10555,0,0,2020-09-01T00:00:00
NL,Sint Anthonis,2,11664,0,0,2020-09-01T00:00:00
NL,Sint-Michielsgestel,6,29208,0,0,2020-09-01T00:00:00
NL,Roermond,5,58260,1,0,2020-09-01T00:00:00
NL,Peel en Maas,7,43425,0,0,2020-09-01T00:00:00
NL,Urk,0,21031,0,0,2020-09-01T00:00:00
NL,Vaals,0,10105,0,0,2020-09-01T00:00:00
NL,Weststellingwerf,0,25914,0,0,2020-09-01T00:00:00
NL,Westvoorne,0,14731,0,0,2020-09-01T00:00:00
NL,Wierden,0,24446,0,0,2020-09-01T00:00:00
NL,Wijchen,0,41110,1,0,2020-09-01T00:00:00
NL,Wijdemeren,0,24358,0,0,2020-09-01T00:00:00
NL,Wijk bij Duurstede,5,23914,0,0,2020-09-01T00:00:00
NL,Winterswijk,2,28854,0,0,2020-09-01T00:00:00
NL,Woensdrecht,1,21876,0,0,2020-09-01T00:00:00
NL,Woerden,5,52299,0,0,2020-09-01T00:00:00
NL,Wormerland,2,16270,0,0,2020-09-01T00:00:00
NL,Woudenberg,0,13362,0,0,2020-09-01T00:00:00
NL,Zaanstad,28,156794,0,0,2020-09-01T00:00:00
NL,Zaltbommel,2,28881,0,0,2020-09-01T00:00:00
NL,Zandvoort,0,17116,0,0,2020-09-01T00:00:00
NL,Zeewolde,5,22653,0,0,2020-09-01T00:00:00
NL,Zoetermeer,10,125285,1,0,2020-09-01T00:00:00
NL,Zoeterwoude,1,8605,0,0,2020-09-01T00:00:00
NL,Zutphen,6,47934,0,0,2020-09-01T00:00:00
NL,Zwartewaterland,3,22685,0,0,2020-09-01T00:00:00
NL,Zwijndrecht,9,44737,0,0,2020-09-01T00:00:00
NL,Zwijndrecht,0,44737,0,0,2020-09-01T00:00:00
NL,'s-Hertogenbosch,10,155111,1,0,2020-09-01T00:00:00
NL,Aa en Hunze,0,25445,0,0,2020-09-01T00:00:00
NL,Westland,13,110375,0,0,2020-09-01T00:00:00
NL,Westerwolde,0,25733,0,0,2020-09-01T00:00:00
NL,Westervoort,2,14971,0,0,2020-09-01T00:00:00
NL,Westerveld,0,19460,0,0,2020-09-01T00:00:00
NL,Valkenburg aan de Geul,1,16367,0,0,2020-09-01T00:00:00
NL,Valkenswaard,1,31193,0,0,2020-09-01T00:00:00
NL,Veendam,0,27384,0,0,2020-09-01T00:00:00
NL,Veenendaal,13,66493,0,0,2020-09-01T00:00:00
NL,Veere,0,21880,0,0,2020-09-01T00:00:00
NL,Veldhoven,1,45466,0,0,2020-09-01T00:00:00
NL,Velsen,20,68648,0,0,2020-09-01T00:00:00
NL,Venray,14,43614,0,0,2020-09-01T00:00:00
NL,Vijfheerenlanden,16,56811,0,0,2020-09-01T00:00:00
NL,Vlaardingen,11,73397,0,0,2020-09-01T00:00:00
NL,Vlieland,0,1155,0,0,2020-09-01T00:00:00
NL,Utrechtse Heuvelrug,9,49580,0,0,2020-09-01T00:00:00
NL,Vlissingen,0,44360,0,0,2020-09-01T00:00:00
NL,Voorschoten,0,25596,1,0,2020-09-01T00:00:00
NL,Vught,3,26558,0,0,2020-09-01T00:00:00
NL,Waadhoeke,1,46090,1,0,2020-09-01T00:00:00
NL,Waalre,0,17456,0,0,2020-09-01T00:00:00
NL,Waddinxveen,3,29291,0,0,2020-09-01T00:00:00
NL,Wageningen,1,39664,0,0,2020-09-01T00:00:00
NL,Wassenaar,2,26305,0,0,2020-09-01T00:00:00
NL,Waterland,1,17424,0,0,2020-09-01T00:00:00
NL,Weert,4,50105,0,0,2020-09-01T00:00:00
NL,Weesp,3,19738,0,0,2020-09-01T00:00:00
NL,Westerkwartier,0,63329,0,0,2020-09-01T00:00:00
NL,Voerendaal,2,12475,0,0,2020-09-01T00:00:00
NL,Aalsmeer,2,31859,0,0,2020-09-01T00:00:00
NL,Papendrecht,4,32136,1,0,2020-09-01T00:00:00
NL,Oudewater,0,10230,0,0,2020-09-01T00:00:00
NL,Hoeksche Waard,8,87401,0,0,2020-09-01T00:00:00
NL,Hof van Twente,0,35017,0,0,2020-09-01T00:00:00
NL,Hollands Kroon,0,48432,0,0,2020-09-01T00:00:00
NL,Hoogeveen,0,55699,0,0,2020-09-01T00:00:00
NL,Horst aan de Maas,3,42429,0,0,2020-09-01T00:00:00
NL,Houten,8,50146,1,0,2020-09-01T00:00:00
NL,Huizen,3,41273,0,0,2020-09-01T00:00:00
NL,Hulst,1,27556,0,0,2020-09-01T00:00:00
NL,Kaag en Braassem,0,27297,0,0,2020-09-01T00:00:00
NL,Kampen,8,54319,0,0,2020-09-01T00:00:00
NL,Kapelle,1,12695,0,0,2020-09-01T00:00:00
NL,Koggenland,2,22749,0,0,2020-09-01T00:00:00
NL,Krimpen aan den IJssel,4,29526,1,0,2020-09-01T00:00:00
NL,Krimpenerwaard,9,56319,3,0,2020-09-01T00:00:00
NL,Laarbeek,4,22523,0,0,2020-09-01T00:00:00
NL,Landerd,5,15730,0,0,2020-09-01T00:00:00
NL,Landgraaf,3,37445,0,0,2020-09-01T00:00:00
NL,Landsmeer,0,11491,0,0,2020-09-01T00:00:00
NL,Langedijk,0,28163,0,0,2020-09-01T00:00:00
NL,Lansingerland,7,62384,0,0,2020-09-01T00:00:00
NL,Laren (NH.),0,11280,0,0,2020-09-01T00:00:00
NL,Leeuwarden,1,124084,0,0,2020-09-01T00:00:00
NL,Leiden,10,125099,0,0,2020-09-01T00:00:00
NL,Hilversum,2,90831,0,0,2020-09-01T00:00:00
NL,Hilvarenbeek,4,15518,0,0,2020-09-01T00:00:00
NL,Hillegom,0,22209,0,0,2020-09-01T00:00:00
NL,Heusden,4,44692,0,0,2020-09-01T00:00:00
NL,Gorinchem,2,37022,0,0,2020-09-01T00:00:00
NL,Grave,2,12436,0,0,2020-09-01T00:00:00
NL,Groningen (gemeente),5,232874,0,0,2020-09-01T00:00:00
NL,Gulpen-Wittem,2,14171,0,0,2020-09-01T00:00:00
NL,Haaksbergen,0,24311,0,0,2020-09-01T00:00:00
NL,Haaren,3,14370,1,0,2020-09-01T00:00:00
NL,Haarlem,4,162902,2,0,2020-09-01T00:00:00
NL,Haarlemmermeer,5,156002,0,0,2020-09-01T00:00:00
NL,Hardenberg,0,60948,0,0,2020-09-01T00:00:00
NL,Hardinxveld-Giessendam,0,18295,0,0,2020-09-01T00:00:00
NL,Harlingen,0,15722,0,0,2020-09-01T00:00:00
NL,Leidschendam-Voorburg,6,76534,0,0,2020-09-01T00:00:00
NL,Hattem,0,12209,0,0,2020-09-01T00:00:00
NL,Heemstede,0,27234,0,0,2020-09-01T00:00:00
NL,Heerde,1,18589,0,0,2020-09-01T00:00:00
NL,Heerenveen,2,50493,0,0,2020-09-01T00:00:00
NL,Heerhugowaard,4,57587,0,0,2020-09-01T00:00:00
NL,Heerlen,10,87086,1,0,2020-09-01T00:00:00
NL,Heiloo,0,23968,0,0,2020-09-01T00:00:00
NL,Hellendoorn,0,35916,0,0,2020-09-01T00:00:00
NL,Hellevoetsluis,3,40142,0,0,2020-09-01T00:00:00
NL,Hengelo (O.),2,81140,0,0,2020-09-01T00:00:00
NL,Het Hogeland,0,47801,0,0,2020-09-01T00:00:00
NL,Heumen,2,16454,0,0,2020-09-01T00:00:00
NL,Heemskerk,2,39182,0,0,2020-09-01T00:00:00
NL,Overbetuwe,3,47906,0,0,2020-09-01T00:00:00
NL,Lelystad,13,78598,2,0,2020-09-01T00:00:00
NL,Leusden,3,30401,0,0,2020-09-01T00:00:00
NL,Noord-Beveland,0,7392,0,0,2020-09-01T00:00:00
NL,Noordenveld,3,31253,0,0,2020-09-01T00:00:00
NL,Noordoostpolder,0,47291,0,0,2020-09-01T00:00:00
NL,Noordwijk,3,43508,0,0,2020-09-01T00:00:00
NL,"Nuenen, Gerwen en Nederwetten",0,23383,0,0,2020-09-01T00:00:00
NL,Nunspeet,6,27851,1,0,2020-09-01T00:00:00
NL,Oegstgeest,1,24840,0,0,2020-09-01T00:00:00
NL,Oirschot,3,18714,0,0,2020-09-01T00:00:00
NL,Oisterwijk,5,26245,0,0,2020-09-01T00:00:00
NL,Oldambt,0,38209,0,0,2020-09-01T00:00:00
NL,Oldebroek,8,23646,0,0,2020-09-01T00:00:00
NL,Oldenzaal,0,31836,0,0,2020-09-01T00:00:00
NL,Olst-Wijhe,1,18252,0,0,2020-09-01T00:00:00
NL,Ommen,2,18009,0,0,2020-09-01T00:00:00
NL,Oost Gelre,3,29627,0,0,2020-09-01T00:00:00
NL,Oosterhout,1,55982,0,0,2020-09-01T00:00:00
NL,Ooststellingwerf,0,25469,0,0,2020-09-01T00:00:00
NL,Oostzaan,0,9735,0,0,2020-09-01T00:00:00
NL,Opmeer,0,11836,0,0,2020-09-01T00:00:00
NL,Opsterland,0,29733,0,0,2020-09-01T00:00:00
NL,Oss,15,91915,0,0,2020-09-01T00:00:00
