country,lau,cases,population,deaths,hospitalized,datetime
NL,Vlieland,0,1152,,0,2020-05-31T13:51:00
NL,Achtkarspelen,11,27836,,0,2020-05-31T13:51:00
NL,Loppersum,2,9533,,0,2020-05-31T13:51:00
NL,Terschelling,2,4889,,0,2020-05-31T13:51:00
NL,Schiermonnikoog,0,947,,0,2020-05-31T13:51:00
NL,Ameland,0,3718,,0,2020-05-31T13:51:00
NL,Aa en Hunze,14,25453,,1,2020-05-31T13:51:00
NL,Opmeer,8,11837,,1,2020-05-31T13:51:00
NL,Noord-Beveland,10,7395,,1,2020-05-31T13:51:00
NL,Rozendaal,3,1705,,1,2020-05-31T13:51:00
NL,Hardinxveld-Giessendam,33,18295,,2,2020-05-31T13:51:00
NL,Stadskanaal,8,31688,,2,2020-05-31T13:51:00
NL,Eemnes,17,9247,,2,2020-05-31T13:51:00
NL,Veendam,8,27387,,2,2020-05-31T13:51:00
NL,Dantumadiel,6,18916,,2,2020-05-31T13:51:00
NL,Zoeterwoude,13,8611,,3,2020-05-31T13:51:00
NL,Appingedam,5,11644,,3,2020-05-31T13:51:00
NL,Kapelle,24,12691,,3,2020-05-31T13:51:00
NL,Landsmeer,23,11492,,3,2020-05-31T13:51:00
NL,Ooststellingwerf,7,25472,,3,2020-05-31T13:51:00
NL,Weststellingwerf,28,25916,,3,2020-05-31T13:51:00
NL,Tytsjerksteradiel,15,32046,,4,2020-05-31T13:51:00
NL,Scherpenzeel,32,9880,,4,2020-05-31T13:51:00
NL,Drechterland,44,19717,,4,2020-05-31T13:51:00
NL,Reimerswaal,31,22728,,4,2020-05-31T13:51:00
NL,Borger-Odoorn,9,25558,,4,2020-05-31T13:51:00
NL,Pekela,5,12199,,4,2020-05-31T13:51:00
NL,Noordenveld,18,31242,,4,2020-05-31T13:51:00
NL,Harlingen,17,15720,,4,2020-05-31T13:51:00
NL,Midden-Delfland,18,19344,,4,2020-05-31T13:51:00
NL,Beemster,13,10025,,4,2020-05-31T13:51:00
NL,Borsele,27,22738,,5,2020-05-31T13:51:00
NL,Westerwolde,6,25796,,5,2020-05-31T13:51:00
NL,Wierden,49,24440,,5,2020-05-31T13:51:00
NL,Texel,11,13573,,5,2020-05-31T13:51:00
NL,Woensdrecht,64,21883,,5,2020-05-31T13:51:00
NL,Renswoude,19,5448,,5,2020-05-31T13:51:00
NL,Uitgeest,23,13649,,5,2020-05-31T13:51:00
NL,Ouder-Amstel,33,14029,,5,2020-05-31T13:51:00
NL,Midden-Groningen,32,60804,,6,2020-05-31T13:51:00
NL,Veere,27,21885,,6,2020-05-31T13:51:00
NL,Noardeast-Fryslân,26,45251,,6,2020-05-31T13:51:00
NL,Westvoorne,25,14728,,6,2020-05-31T13:51:00
NL,Koggenland,34,22752,,6,2020-05-31T13:51:00
NL,Delfzijl,18,24666,,6,2020-05-31T13:51:00
NL,Midden-Drenthe,22,33182,,6,2020-05-31T13:51:00
NL,Mook en Middelaar,36,7847,,6,2020-05-31T13:51:00
NL,Kaag en Braassem,28,27300,,6,2020-05-31T13:51:00
NL,Winterswijk,43,28865,,7,2020-05-31T13:51:00
NL,Opsterland,23,29742,,7,2020-05-31T13:51:00
NL,Het Hogeland,29,47834,,7,2020-05-31T13:51:00
NL,Lisse,26,22957,,7,2020-05-31T13:51:00
NL,Oldambt,13,38213,,7,2020-05-31T13:51:00
NL,Waalre,29,17454,,7,2020-05-31T13:51:00
NL,Bodegraven-Reeuwijk,57,34869,,7,2020-05-31T13:51:00
NL,Bloemendaal,49,23570,,7,2020-05-31T13:51:00
NL,Bergen (L.),23,13085,,7,2020-05-31T13:51:00
NL,Losser,25,22685,,7,2020-05-31T13:51:00
NL,Laren,26,11274,,8,2020-05-31T13:51:00
NL,Sluis,17,23217,,8,2020-05-31T13:51:00
NL,Hillegom,33,22208,,8,2020-05-31T13:51:00
NL,Blaricum,28,11536,,8,2020-05-31T13:51:00
NL,Staphorst,59,17144,,8,2020-05-31T13:51:00
NL,Wijdemeren,32,24360,,8,2020-05-31T13:51:00
NL,Putten,28,24113,,8,2020-05-31T13:51:00
NL,Oegstgeest,41,24843,,8,2020-05-31T13:51:00
NL,Meppel,39,33902,,8,2020-05-31T13:51:00
NL,Hellendoorn,95,35923,,8,2020-05-31T13:51:00
NL,Heiloo,48,23974,,9,2020-05-31T13:51:00
NL,Hilvarenbeek,43,15514,,9,2020-05-31T13:51:00
NL,Leusden,51,30399,,9,2020-05-31T13:51:00
NL,Doesburg,32,11078,,9,2020-05-31T13:51:00
NL,Mill en Sint Hubert,38,10941,,9,2020-05-31T13:51:00
NL,Nieuwkoop,48,28809,,9,2020-05-31T13:51:00
NL,Hendrik-Ido-Ambacht,59,31204,,9,2020-05-31T13:51:00
NL,Hulst,31,27556,,9,2020-05-31T13:51:00
NL,Woudenberg,31,13362,,9,2020-05-31T13:51:00
NL,Ommen,52,18007,,9,2020-05-31T13:51:00
NL,Aalsmeer,39,31857,,9,2020-05-31T13:51:00
NL,Aalten,58,27117,,9,2020-05-31T13:51:00
NL,Wijk bij Duurstede,35,23910,,9,2020-05-31T13:51:00
NL,Westerveld,32,19460,,9,2020-05-31T13:51:00
NL,Weesp,77,19729,,9,2020-05-31T13:51:00
NL,Wassenaar,51,26214,,9,2020-05-31T13:51:00
NL,Baarle-Nassau,25,6860,,9,2020-05-31T13:51:00
NL,Voorschoten,61,25603,,9,2020-05-31T13:51:00
NL,Vlissingen,50,44365,,9,2020-05-31T13:51:00
NL,Tynaarlo,38,33879,,9,2020-05-31T13:51:00
NL,Smallingerland,55,56154,,9,2020-05-31T13:51:00
NL,Rucphen,67,22873,,9,2020-05-31T13:51:00
NL,Papendrecht,70,32133,,9,2020-05-31T13:51:00
NL,Bunnik,44,15191,,9,2020-05-31T13:51:00
NL,Sliedrecht,59,25217,,9,2020-05-31T13:51:00
NL,Bunschoten,63,21867,,9,2020-05-31T13:51:00
NL,Vaals,30,10099,,10,2020-05-31T13:51:00
NL,Zandvoort,32,17116,,10,2020-05-31T13:51:00
NL,Alblasserdam,42,20165,,10,2020-05-31T13:51:00
NL,Krimpen aan den IJssel,75,29533,,10,2020-05-31T13:51:00
NL,Heemstede,89,27239,,11,2020-05-31T13:51:00
NL,Oostzaan,26,9733,,11,2020-05-31T13:51:00
NL,De Wolden,45,24327,,11,2020-05-31T13:51:00
NL,Goes,71,38080,,11,2020-05-31T13:51:00
NL,Reusel-De Mierden,23,13110,,11,2020-05-31T13:51:00
NL,Rhenen,44,20125,,11,2020-05-31T13:51:00
NL,Schouwen-Duiveland,78,33858,,11,2020-05-31T13:51:00
NL,Baarn,58,24873,,11,2020-05-31T13:51:00
NL,Brielle,32,17282,,11,2020-05-31T13:51:00
NL,Geertruidenberg,43,21538,,11,2020-05-31T13:51:00
NL,Zeewolde,46,22656,,12,2020-05-31T13:51:00
NL,Westervoort,36,14973,,12,2020-05-31T13:51:00
NL,Montfoort,42,13920,,12,2020-05-31T13:51:00
NL,Olst-Wijhe,51,18251,,12,2020-05-31T13:51:00
NL,Twenterand,61,33743,,12,2020-05-31T13:51:00
NL,Tubbergen,79,21279,,12,2020-05-31T13:51:00
NL,Waadhoeke,100,46079,,12,2020-05-31T13:51:00
NL,Leiderdorp,32,27059,,12,2020-05-31T13:51:00
NL,Assen,42,68606,,12,2020-05-31T13:51:00
NL,Cuijk,70,25139,,12,2020-05-31T13:51:00
NL,Den Helder,37,56305,,12,2020-05-31T13:51:00
NL,Coevorden,57,35296,,13,2020-05-31T13:51:00
NL,Halderberge,55,30277,,13,2020-05-31T13:51:00
NL,Berkelland,88,43748,,13,2020-05-31T13:51:00
NL,Teylingen,53,37426,,13,2020-05-31T13:51:00
NL,Oirschot,62,18723,,13,2020-05-31T13:51:00
NL,Heerenveen,91,50494,,13,2020-05-31T13:51:00
NL,Steenbergen,86,24501,,13,2020-05-31T13:51:00
NL,Renkum,76,31404,,14,2020-05-31T13:51:00
NL,Westerkwartier,57,63375,,14,2020-05-31T13:51:00
NL,Noordoostpolder,81,47262,,14,2020-05-31T13:51:00
NL,Duiven,49,25124,,14,2020-05-31T13:51:00
NL,Borne,50,23313,,14,2020-05-31T13:51:00
NL,Lochem,95,33730,,14,2020-05-31T13:51:00
NL,Moerdijk,78,37136,,14,2020-05-31T13:51:00
NL,Haaksbergen,55,24309,,14,2020-05-31T13:51:00
NL,Oldenzaal,50,31832,,14,2020-05-31T13:51:00
NL,Steenwijkerland,87,44139,,14,2020-05-31T13:51:00
NL,Albrandswaard,97,25589,,14,2020-05-31T13:51:00
NL,Beek,44,15868,,15,2020-05-31T13:51:00
NL,Heeze-Leende,62,16150,,15,2020-05-31T13:51:00
NL,Beverwijk,77,41613,,15,2020-05-31T13:51:00
NL,Maasdriel,49,25034,,15,2020-05-31T13:51:00
NL,Castricum,79,35988,,15,2020-05-31T13:51:00
NL,Hof van Twente,63,35013,,15,2020-05-31T13:51:00
NL,Gennep,55,16924,,16,2020-05-31T13:51:00
NL,Langedijk,45,28157,,16,2020-05-31T13:51:00
NL,Waterland,30,17422,,16,2020-05-31T13:51:00
NL,Bergen (NH.),86,29844,,16,2020-05-31T13:51:00
NL,Waddinxveen,73,29293,,16,2020-05-31T13:51:00
NL,Uithoorn,51,29466,,16,2020-05-31T13:51:00
NL,Dalfsen,77,28585,,16,2020-05-31T13:51:00
NL,De Fryske Marren,67,51567,,16,2020-05-31T13:51:00
NL,Buren,53,26742,,16,2020-05-31T13:51:00
NL,Hellevoetsluis,66,40158,,16,2020-05-31T13:51:00
NL,Hattem,41,12213,,16,2020-05-31T13:51:00
NL,Súdwest-Fryslân,102,89987,,17,2020-05-31T13:51:00
NL,Bronckhorst,73,36052,,17,2020-05-31T13:51:00
NL,Voorst,49,24546,,17,2020-05-31T13:51:00
NL,Heumen,71,16450,,17,2020-05-31T13:51:00
NL,Diemen,102,30781,,17,2020-05-31T13:51:00
NL,Oost Gelre,63,29623,,17,2020-05-31T13:51:00
NL,Voerendaal,45,12471,,17,2020-05-31T13:51:00
NL,Noordwijk,47,43528,,17,2020-05-31T13:51:00
NL,Brummen,35,20756,,17,2020-05-31T13:51:00
NL,Enkhuizen,29,18592,,18,2020-05-31T13:51:00
NL,Medemblik,70,45104,,18,2020-05-31T13:51:00
NL,Haaren,51,14371,,18,2020-05-31T13:51:00
NL,Asten,73,16734,,18,2020-05-31T13:51:00
NL,Molenlanden,121,43931,,18,2020-05-31T13:51:00
NL,"Nuenen, Gerwen en Nederwetten",54,23379,,18,2020-05-31T13:51:00
NL,Middelburg,59,48810,,18,2020-05-31T13:51:00
NL,Barneveld,125,59077,,18,2020-05-31T13:51:00
NL,Drimmelen,66,27274,,18,2020-05-31T13:51:00
NL,Groningen,166,232922,,18,2020-05-31T13:51:00
NL,Gorinchem,150,37009,,18,2020-05-31T13:51:00
NL,Alphen-Chaam,46,10213,,18,2020-05-31T13:51:00
NL,Simpelveld,47,10552,,19,2020-05-31T13:51:00
NL,Valkenburg aan de Geul,86,16360,,19,2020-05-31T13:51:00
NL,Bergeijk,55,18638,,19,2020-05-31T13:51:00
NL,Beuningen,72,25891,,19,2020-05-31T13:51:00
NL,Stede Broec,48,21734,,19,2020-05-31T13:51:00
NL,Lopik,64,14471,,19,2020-05-31T13:51:00
NL,West Maas en Waal,84,19320,,19,2020-05-31T13:51:00
NL,Dinkelland,71,26470,,19,2020-05-31T13:51:00
NL,Valkenswaard,176,31200,,19,2020-05-31T13:51:00
NL,Schagen,74,46482,,19,2020-05-31T13:51:00
NL,Hoogeveen,93,55697,,19,2020-05-31T13:51:00
NL,Dongen,81,26226,,20,2020-05-31T13:51:00
NL,Gilze en Rijen,75,26438,,20,2020-05-31T13:51:00
