country,lau,cases,population,deaths,hospitalized,datetime
NL,Vlieland,,1152.0,,0,2020-04-07T10:42:00
NL,Achtkarspelen,,27836.0,,0,2020-04-07T10:42:00
NL,Terschelling,,4889.0,,0,2020-04-07T10:42:00
NL,Loppersum,,9533.0,,0,2020-04-07T10:42:00
NL,Stadskanaal,,31688.0,,0,2020-04-07T10:42:00
NL,Schiermonnikoog,,947.0,,0,2020-04-07T10:42:00
NL,Noord-Beveland,,7395.0,,0,2020-04-07T10:42:00
NL,Ameland,,3718.0,,0,2020-04-07T10:42:00
NL,Aa en Hunze,,25453.0,,1,2020-04-07T10:42:00
NL,Opmeer,,11837.0,,1,2020-04-07T10:42:00
NL,Ooststellingwerf,,25472.0,,1,2020-04-07T10:42:00
NL,Winterswijk,,28865.0,,1,2020-04-07T10:42:00
NL,Berkelland,,43748.0,,1,2020-04-07T10:42:00
NL,Oldambt,,38213.0,,1,2020-04-07T10:42:00
NL,Bronckhorst,,36052.0,,1,2020-04-07T10:42:00
NL,Drechterland,,19717.0,,1,2020-04-07T10:42:00
NL,Eemnes,,9247.0,,1,2020-04-07T10:42:00
NL,Kapelle,,12691.0,,1,2020-04-07T10:42:00
NL,Veendam,,27387.0,,1,2020-04-07T10:42:00
NL,Noordenveld,,31242.0,,1,2020-04-07T10:42:00
NL,Baarle-Nassau,,6860.0,,1,2020-04-07T10:42:00
NL,Hardinxveld-Giessendam,,18295.0,,1,2020-04-07T10:42:00
NL,Aalten,,27117.0,,1,2020-04-07T10:42:00
NL,Rozendaal,,1705.0,,1,2020-04-07T10:42:00
NL,Putten,,24113.0,,1,2020-04-07T10:42:00
NL,De Wolden,,24327.0,,2,2020-04-07T10:42:00
NL,Weststellingwerf,,25916.0,,2,2020-04-07T10:42:00
NL,Dantumadiel,,18916.0,,2,2020-04-07T10:42:00
NL,Borger-Odoorn,,25558.0,,2,2020-04-07T10:42:00
NL,Wierden,,24440.0,,2,2020-04-07T10:42:00
NL,Zoeterwoude,,8611.0,,2,2020-04-07T10:42:00
NL,Harlingen,,15720.0,,2,2020-04-07T10:42:00
NL,Appingedam,,11644.0,,2,2020-04-07T10:42:00
NL,Scherpenzeel,,9880.0,,2,2020-04-07T10:42:00
NL,Rhenen,,20125.0,,3,2020-04-07T10:42:00
NL,Westerveld,,19460.0,,3,2020-04-07T10:42:00
NL,Veere,,21885.0,,3,2020-04-07T10:42:00
NL,Midden-Delfland,,19344.0,,3,2020-04-07T10:42:00
NL,Hendrik-Ido-Ambacht,,31204.0,,3,2020-04-07T10:42:00
NL,Tytsjerksteradiel,,32046.0,,3,2020-04-07T10:42:00
NL,Waalre,,17454.0,,3,2020-04-07T10:42:00
NL,Bunschoten,,21867.0,,3,2020-04-07T10:42:00
NL,Uitgeest,,13649.0,,3,2020-04-07T10:42:00
NL,Renswoude,,5448.0,,3,2020-04-07T10:42:00
NL,Landsmeer,,11492.0,,3,2020-04-07T10:42:00
NL,Papendrecht,,32133.0,,3,2020-04-07T10:42:00
NL,Texel,,13573.0,,3,2020-04-07T10:42:00
NL,Staphorst,,17144.0,,4,2020-04-07T10:42:00
NL,Doesburg,,11078.0,,4,2020-04-07T10:42:00
NL,Hulst,,27556.0,,4,2020-04-07T10:42:00
