country,nuts_2,lau,cases,population,deaths,hospitalized,datetime
NL,Drenthe,,44,,0,0,2021-05-01T10:00:00
NL,Fryslân,Vlieland,51,,0,0,2021-05-01T10:00:00
NL,Groningen,,50,,0,1,2021-05-01T10:00:00
NL,Flevoland,,21,,0,1,2021-05-01T10:00:00
NL,Gelderland,Rozendaal,96,,0,1,2021-05-01T10:00:00
NL,Fryslân,,55,,0,1,2021-05-01T10:00:00
NL,Fryslân,Schiermonnikoog,45,,2,1,2021-05-01T10:00:00
NL,Fryslân,Terschelling,234,,2,3,2021-05-01T10:00:00
NL,Fryslân,Ameland,185,,1,3,2021-05-01T10:00:00
NL,Zeeland,,56,,1,4,2021-05-01T10:00:00
NL,Overijssel,,360,,3,4,2021-05-01T10:00:00
NL,Gelderland,Scherpenzeel,990,,12,5,2021-05-01T10:00:00
NL,Noord-Holland,Texel,477,,4,6,2021-05-01T10:00:00
NL,Drenthe,Aa en Hunze,1288,,20,6,2021-05-01T10:00:00
NL,Utrecht,Renswoude,549,,5,7,2021-05-01T10:00:00
NL,Noord-Holland,Beemster,829,,3,8,2021-05-01T10:00:00
NL,Limburg,,347,,3,8,2021-05-01T10:00:00
NL,Noord-Holland,Opmeer,1211,,5,9,2021-05-01T10:00:00
NL,Fryslân,Harlingen,747,,3,10,2021-05-01T10:00:00
NL,Zuid-Holland,Zoeterwoude,742,,1,10,2021-05-01T10:00:00
NL,Utrecht,,148,,2,10,2021-05-01T10:00:00
NL,Gelderland,,460,,3,10,2021-05-01T10:00:00
NL,Limburg,Mook en Middelaar,562,,11,11,2021-05-01T10:00:00
NL,Groningen,Veendam,1681,,10,11,2021-05-01T10:00:00
NL,Noord-Holland,Uitgeest,1199,,7,12,2021-05-01T10:00:00
NL,Zeeland,Kapelle,902,,6,12,2021-05-01T10:00:00
NL,Noord-Holland,Landsmeer,1060,,6,12,2021-05-01T10:00:00
NL,Noord-Holland,Blaricum,900,,6,12,2021-05-01T10:00:00
NL,Noord-Brabant,Baarle-Nassau,475,,4,13,2021-05-01T10:00:00
NL,Noord-Holland,Ouder-Amstel,1150,,5,14,2021-05-01T10:00:00
NL,Fryslân,Dantumadiel,1328,,17,14,2021-05-01T10:00:00
NL,Fryslân,Weststellingwerf,1541,,28,15,2021-05-01T10:00:00
NL,Gelderland,Winterswijk,1748,,15,15,2021-05-01T10:00:00
NL,Fryslân,Ooststellingwerf,1329,,6,15,2021-05-01T10:00:00
NL,Noord-Holland,Bloemendaal,1518,,17,15,2021-05-01T10:00:00
NL,Zeeland,Noord-Beveland,490,,9,15,2021-05-01T10:00:00
NL,Overijssel,Ommen,1338,,15,15,2021-05-01T10:00:00
NL,Noord-Holland,Oostzaan,897,,8,16,2021-05-01T10:00:00
NL,Overijssel,Staphorst,2031,,19,16,2021-05-01T10:00:00
NL,Noord-Holland,Laren,917,,26,16,2021-05-01T10:00:00
NL,Drenthe,Westerveld,875,,22,16,2021-05-01T10:00:00
NL,Zuid-Holland,Hardinxveld-Giessendam,2541,,24,16,2021-05-01T10:00:00
NL,Zuid-Holland,Midden-Delfland,1811,,14,17,2021-05-01T10:00:00
NL,Noord-Holland,Weesp,1909,,20,17,2021-05-01T10:00:00
NL,Noord-Brabant,Mill en Sint Hubert,1122,,10,17,2021-05-01T10:00:00
NL,Gelderland,Doesburg,714,,9,18,2021-05-01T10:00:00
NL,Overijssel,Olst-Wijhe,1174,,9,19,2021-05-01T10:00:00
NL,Overijssel,Wierden,2850,,27,19,2021-05-01T10:00:00
NL,Noord-Brabant,Waalre,1424,,15,19,2021-05-01T10:00:00
NL,Zuid-Holland,Hillegom,1660,,17,19,2021-05-01T10:00:00
NL,Utrecht,Eemnes,861,,5,19,2021-05-01T10:00:00
NL,Gelderland,Westervoort,1018,,8,19,2021-05-01T10:00:00
NL,Gelderland,Putten,2243,,16,20,2021-05-01T10:00:00
NL,Noord-Brabant,Woensdrecht,1766,,25,20,2021-05-01T10:00:00
NL,Noord-Brabant,Hilvarenbeek,1509,,20,20,2021-05-01T10:00:00
NL,Limburg,Bergen (L.),1374,,13,20,2021-05-01T10:00:00
NL,Gelderland,Hattem,823,,7,20,2021-05-01T10:00:00
NL,Noord-Holland,Zandvoort,1293,,42,20,2021-05-01T10:00:00
NL,Noord-Holland,,668,,2,20,2021-05-01T10:00:00
NL,Fryslân,Tytsjerksteradiel,1825,,28,21,2021-05-01T10:00:00
NL,Limburg,Vaals,639,,14,21,2021-05-01T10:00:00
NL,Groningen,Stadskanaal,2360,,19,21,2021-05-01T10:00:00
NL,Flevoland,Zeewolde,1578,,13,21,2021-05-01T10:00:00
NL,Utrecht,Bunnik,1060,,12,21,2021-05-01T10:00:00
NL,Noord-Holland,Drechterland,2013,,12,21,2021-05-01T10:00:00
NL,Zuid-Holland,Westvoorne,1043,,16,21,2021-05-01T10:00:00
NL,Utrecht,Woudenberg,1366,,8,22,2021-05-01T10:00:00
NL,Noord-Holland,Heiloo,1574,,15,22,2021-05-01T10:00:00
NL,Zuid-Holland,Voorschoten,1705,,23,22,2021-05-01T10:00:00
NL,Zuid-Holland,Oegstgeest,1804,,30,22,2021-05-01T10:00:00
NL,Drenthe,Tynaarlo,1410,,24,22,2021-05-01T10:00:00
NL,Groningen,Pekela,935,,12,23,2021-05-01T10:00:00
NL,Noord-Brabant,Heeze-Leende,1484,,13,23,2021-05-01T10:00:00
NL,Overijssel,Tubbergen,2654,,18,23,2021-05-01T10:00:00
NL,Noord-Brabant,Reusel-De Mierden,1496,,9,23,2021-05-01T10:00:00
NL,Fryslân,Achtkarspelen,2097,,37,23,2021-05-01T10:00:00
NL,Noord-Brabant,Alphen-Chaam,795,,5,24,2021-05-01T10:00:00
NL,Noord-Holland,Koggenland,2459,,21,24,2021-05-01T10:00:00
NL,Utrecht,Montfoort,1309,,8,24,2021-05-01T10:00:00
NL,Noord-Holland,Wijdemeren,1784,,18,24,2021-05-01T10:00:00
NL,Fryslân,Opsterland,1462,,7,25,2021-05-01T10:00:00
NL,Noord-Holland,Castricum,2900,,22,25,2021-05-01T10:00:00
NL,Noord-Holland,Heemstede,1787,,59,25,2021-05-01T10:00:00
NL,Limburg,Voerendaal,931,,11,25,2021-05-01T10:00:00
NL,Zuid-Holland,Kaag en Braassem,2345,,10,25,2021-05-01T10:00:00
