country,lau,cases,population,deaths,hospitalized,datetime
NL,Terschelling,1,4889,,0,2020-04-10T16:20:00
NL,Achtkarspelen,5,27836,,0,2020-04-10T16:20:00
NL,Vlieland,0,1152,,0,2020-04-10T16:20:00
NL,Ameland,0,3718,,0,2020-04-10T16:20:00
NL,Loppersum,2,9533,,0,2020-04-10T16:20:00
NL,Schiermonnikoog,0,947,,0,2020-04-10T16:20:00
NL,Hardinxveld-Giessendam,22,18295,,1,2020-04-10T16:20:00
NL,Veendam,6,27387,,1,2020-04-10T16:20:00
NL,Stadskanaal,2,31688,,1,2020-04-10T16:20:00
NL,Oldambt,4,38213,,1,2020-04-10T16:20:00
NL,Ooststellingwerf,2,25472,,1,2020-04-10T16:20:00
NL,Opmeer,4,11837,,1,2020-04-10T16:20:00
NL,Rozendaal,2,1705,,1,2020-04-10T16:20:00
NL,Kapelle,13,12691,,1,2020-04-10T16:20:00
NL,Aalten,21,27117,,1,2020-04-10T16:20:00
NL,Eemnes,8,9247,,1,2020-04-10T16:20:00
NL,Aa en Hunze,8,25453,,1,2020-04-10T16:20:00
NL,Noord-Beveland,4,7395,,1,2020-04-10T16:20:00
NL,Baarle-Nassau,4,6860,,1,2020-04-10T16:20:00
NL,Scherpenzeel,14,9880,,2,2020-04-10T16:20:00
NL,Berkelland,22,43748,,2,2020-04-10T16:20:00
NL,Harlingen,10,15720,,2,2020-04-10T16:20:00
NL,Noordenveld,9,31242,,2,2020-04-10T16:20:00
NL,Zoeterwoude,7,8611,,2,2020-04-10T16:20:00
NL,Winterswijk,13,28865,,2,2020-04-10T16:20:00
NL,Appingedam,2,11644,,2,2020-04-10T16:20:00
NL,Dantumadiel,6,18916,,2,2020-04-10T16:20:00
NL,Drechterland,28,19717,,2,2020-04-10T16:20:00
NL,Weststellingwerf,10,25916,,2,2020-04-10T16:20:00
NL,Borger-Odoorn,3,25558,,2,2020-04-10T16:20:00
NL,Texel,9,13573,,3,2020-04-10T16:20:00
NL,Rhenen,12,20125,,3,2020-04-10T16:20:00
NL,Landsmeer,17,11492,,3,2020-04-10T16:20:00
NL,Putten,14,24113,,3,2020-04-10T16:20:00
NL,Midden-Delfland,11,19344,,3,2020-04-10T16:20:00
NL,Uitgeest,14,13649,,3,2020-04-10T16:20:00
NL,Diemen,19,30781,,4,2020-04-10T16:20:00
NL,Ouder-Amstel,19,14029,,4,2020-04-10T16:20:00
NL,Bunschoten,22,21867,,4,2020-04-10T16:20:00
NL,Mook en Middelaar,17,7847,,4,2020-04-10T16:20:00
NL,Borsele,15,22738,,4,2020-04-10T16:20:00
NL,Bronckhorst,22,36052,,4,2020-04-10T16:20:00
NL,Doesburg,12,11078,,4,2020-04-10T16:20:00
NL,Pekela,4,12199,,4,2020-04-10T16:20:00
NL,Tytsjerksteradiel,14,32046,,4,2020-04-10T16:20:00
NL,Renswoude,9,5448,,4,2020-04-10T16:20:00
NL,Woensdrecht,15,21883,,4,2020-04-10T16:20:00
NL,Beemster,8,10025,,4,2020-04-10T16:20:00
NL,Veere,18,21885,,4,2020-04-10T16:20:00
NL,Wierden,24,24440,,4,2020-04-10T16:20:00
NL,Reimerswaal,17,22728,,4,2020-04-10T16:20:00
NL,Staphorst,32,17144,,4,2020-04-10T16:20:00
NL,Waalre,20,17454,,4,2020-04-10T16:20:00
NL,Bloemendaal,35,23570,,5,2020-04-10T16:20:00
NL,Lisse,12,22957,,5,2020-04-10T16:20:00
NL,Meppel,21,33902,,5,2020-04-10T16:20:00
NL,Westerwolde,5,25796,,5,2020-04-10T16:20:00
NL,Kaag en Braassem,13,27300,,5,2020-04-10T16:20:00
NL,Hillegom,16,22208,,5,2020-04-10T16:20:00
NL,Hendrik-Ido-Ambacht,19,31204,,5,2020-04-10T16:20:00
NL,Delfzijl,13,24666,,5,2020-04-10T16:20:00
NL,Noardeast-Fryslân,14,45251,,5,2020-04-10T16:20:00
NL,Midden-Groningen,15,60804,,5,2020-04-10T16:20:00
NL,Blaricum,13,11536,,5,2020-04-10T16:20:00
NL,Oost Gelre,29,29623,,5,2020-04-10T16:20:00
NL,Opsterland,16,29742,,5,2020-04-10T16:20:00
NL,Bergen (L.),10,13085,,5,2020-04-10T16:20:00
NL,Oegstgeest,25,24843,,6,2020-04-10T16:20:00
NL,Hilvarenbeek,27,15514,,6,2020-04-10T16:20:00
NL,Rucphen,28,22873,,6,2020-04-10T16:20:00
NL,Koggenland,21,22752,,6,2020-04-10T16:20:00
NL,Krimpen aan den IJssel,33,29533,,6,2020-04-10T16:20:00
NL,Westvoorne,20,14728,,6,2020-04-10T16:20:00
NL,Westerveld,19,19460,,6,2020-04-10T16:20:00
NL,Lochem,32,33730,,6,2020-04-10T16:20:00
NL,Losser,15,22685,,6,2020-04-10T16:20:00
NL,Montferland,25,36009,,6,2020-04-10T16:20:00
NL,Smallingerland,23,56154,,6,2020-04-10T16:20:00
NL,Midden-Drenthe,16,33182,,6,2020-04-10T16:20:00
NL,Waadhoeke,50,46079,,6,2020-04-10T16:20:00
NL,Sliedrecht,27,25217,,6,2020-04-10T16:20:00
NL,Sluis,13,23217,,7,2020-04-10T16:20:00
NL,Oude IJsselstreek,27,39392,,7,2020-04-10T16:20:00
NL,Wijdemeren,14,24360,,7,2020-04-10T16:20:00
NL,Wassenaar,23,26214,,7,2020-04-10T16:20:00
NL,Hulst,21,27556,,7,2020-04-10T16:20:00
NL,Ommen,30,18007,,7,2020-04-10T16:20:00
NL,Papendrecht,34,32133,,7,2020-04-10T16:20:00
NL,Het Hogeland,22,47834,,7,2020-04-10T16:20:00
NL,Reusel-De Mierden,14,13110,,7,2020-04-10T16:20:00
NL,Nieuwkoop,28,28809,,7,2020-04-10T16:20:00
NL,Hellendoorn,39,35923,,7,2020-04-10T16:20:00
NL,Tynaarlo,30,33879,,7,2020-04-10T16:20:00
NL,Leusden,29,30399,,7,2020-04-10T16:20:00
NL,Woudenberg,19,13362,,7,2020-04-10T16:20:00
NL,Buren,20,26742,,7,2020-04-10T16:20:00
NL,De Wolden,21,24327,,7,2020-04-10T16:20:00
NL,Baarn,23,24873,,7,2020-04-10T16:20:00
NL,Bodegraven-Reeuwijk,23,34869,,7,2020-04-10T16:20:00
NL,Albrandswaard,49,25589,,7,2020-04-10T16:20:00
NL,Bunnik,19,15191,,7,2020-04-10T16:20:00
NL,Oostzaan,17,9733,,8,2020-04-10T16:20:00
NL,Brummen,19,20756,,8,2020-04-10T16:20:00
NL,Twenterand,32,33743,,8,2020-04-10T16:20:00
NL,Leiderdorp,15,27059,,8,2020-04-10T16:20:00
NL,Heemstede,76,27239,,8,2020-04-10T16:20:00
NL,Zeewolde,18,22656,,8,2020-04-10T16:20:00
NL,Vlissingen,41,44365,,8,2020-04-10T16:20:00
NL,Heeze-Leende,37,16150,,8,2020-04-10T16:20:00
NL,Vaals,16,10099,,8,2020-04-10T16:20:00
NL,Laren,20,11274,,8,2020-04-10T16:20:00
NL,Voorschoten,22,25603,,8,2020-04-10T16:20:00
NL,Zandvoort,26,17116,,8,2020-04-10T16:20:00
NL,Weesp,25,19729,,8,2020-04-10T16:20:00
NL,Aalsmeer,27,31857,,8,2020-04-10T16:20:00
