country,nuts_2,lau,cases,population,deaths,hospitalized,datetime
NL,Drenthe,,39,,0,0,2021-03-28T10:00:00
NL,Fryslân,Ameland,146,,0,0,2021-03-28T10:00:00
NL,Fryslân,Vlieland,45,,0,0,2021-03-28T10:00:00
NL,Fryslân,,48,,0,1,2021-03-28T10:00:00
NL,Groningen,,61,,0,1,2021-03-28T10:00:00
NL,Gelderland,Rozendaal,78,,0,1,2021-03-28T10:00:00
NL,Fryslân,Schiermonnikoog,43,,2,1,2021-03-28T10:00:00
NL,Flevoland,,16,,0,1,2021-03-28T10:00:00
NL,Zeeland,,36,,1,2,2021-03-28T10:00:00
NL,Fryslân,Terschelling,197,,2,3,2021-03-28T10:00:00
NL,Overijssel,,290,,3,4,2021-03-28T10:00:00
NL,Drenthe,Aa en Hunze,1086,,20,5,2021-03-28T10:00:00
NL,Gelderland,Scherpenzeel,867,,12,5,2021-03-28T10:00:00
NL,Noord-Holland,Texel,365,,4,6,2021-03-28T10:00:00
NL,Utrecht,Renswoude,466,,5,6,2021-03-28T10:00:00
NL,Utrecht,,127,,2,6,2021-03-28T10:00:00
NL,Zuid-Holland,Zoeterwoude,595,,1,7,2021-03-28T10:00:00
NL,Limburg,,226,,3,7,2021-03-28T10:00:00
NL,Noord-Holland,Opmeer,1098,,4,7,2021-03-28T10:00:00
NL,Noord-Holland,Beemster,733,,2,7,2021-03-28T10:00:00
NL,Fryslân,Harlingen,539,,3,7,2021-03-28T10:00:00
NL,Groningen,Veendam,1471,,10,9,2021-03-28T10:00:00
NL,Zeeland,Kapelle,635,,6,9,2021-03-28T10:00:00
NL,Gelderland,,351,,3,10,2021-03-28T10:00:00
NL,Limburg,Mook en Middelaar,482,,11,11,2021-03-28T10:00:00
NL,Fryslân,Weststellingwerf,1242,,27,11,2021-03-28T10:00:00
NL,Fryslân,Dantumadiel,1134,,16,11,2021-03-28T10:00:00
NL,Noord-Holland,Landsmeer,950,,5,11,2021-03-28T10:00:00
NL,Noord-Holland,Uitgeest,1026,,7,12,2021-03-28T10:00:00
NL,Drenthe,Westerveld,719,,20,12,2021-03-28T10:00:00
NL,Noord-Brabant,Baarle-Nassau,368,,4,12,2021-03-28T10:00:00
NL,Noord-Holland,Blaricum,771,,6,12,2021-03-28T10:00:00
NL,Fryslân,Ooststellingwerf,1020,,6,13,2021-03-28T10:00:00
NL,Zeeland,Noord-Beveland,381,,9,13,2021-03-28T10:00:00
NL,Noord-Holland,Bloemendaal,1271,,16,13,2021-03-28T10:00:00
NL,Noord-Holland,Ouder-Amstel,1009,,5,13,2021-03-28T10:00:00
NL,Overijssel,Ommen,1165,,15,14,2021-03-28T10:00:00
NL,Overijssel,Staphorst,1732,,18,14,2021-03-28T10:00:00
NL,Zuid-Holland,Hillegom,1363,,17,15,2021-03-28T10:00:00
NL,Gelderland,Winterswijk,1452,,15,15,2021-03-28T10:00:00
NL,Gelderland,Doesburg,612,,9,16,2021-03-28T10:00:00
NL,Zuid-Holland,Midden-Delfland,1513,,13,16,2021-03-28T10:00:00
NL,Zuid-Holland,Hardinxveld-Giessendam,2100,,23,16,2021-03-28T10:00:00
NL,Noord-Holland,Laren,797,,26,16,2021-03-28T10:00:00
NL,Noord-Brabant,Waalre,1177,,13,16,2021-03-28T10:00:00
NL,Noord-Holland,Oostzaan,807,,8,16,2021-03-28T10:00:00
NL,Noord-Brabant,Mill en Sint Hubert,944,,10,17,2021-03-28T10:00:00
NL,Groningen,Pekela,723,,9,17,2021-03-28T10:00:00
NL,Noord-Holland,Weesp,1658,,20,17,2021-03-28T10:00:00
NL,Overijssel,Olst-Wijhe,948,,9,17,2021-03-28T10:00:00
NL,Groningen,Stadskanaal,1985,,16,17,2021-03-28T10:00:00
NL,Drenthe,Tynaarlo,1212,,20,17,2021-03-28T10:00:00
NL,Gelderland,Putten,1957,,14,18,2021-03-28T10:00:00
NL,Zuid-Holland,Westvoorne,795,,16,18,2021-03-28T10:00:00
NL,Utrecht,Eemnes,739,,5,18,2021-03-28T10:00:00
NL,Fryslân,Achtkarspelen,1746,,36,18,2021-03-28T10:00:00
NL,Limburg,Bergen (L.),1209,,11,18,2021-03-28T10:00:00
NL,Noord-Holland,Drechterland,1816,,12,18,2021-03-28T10:00:00
NL,Overijssel,Wierden,2590,,27,18,2021-03-28T10:00:00
NL,Limburg,Vaals,521,,13,19,2021-03-28T10:00:00
NL,Noord-Holland,Zandvoort,1015,,42,19,2021-03-28T10:00:00
NL,Noord-Brabant,Woensdrecht,1498,,24,19,2021-03-28T10:00:00
NL,Overijssel,Tubbergen,2257,,18,19,2021-03-28T10:00:00
NL,Noord-Brabant,Hilvarenbeek,1286,,20,19,2021-03-28T10:00:00
NL,Zuid-Holland,Voorschoten,1391,,21,19,2021-03-28T10:00:00
NL,Gelderland,Westervoort,882,,8,19,2021-03-28T10:00:00
NL,Gelderland,Hattem,634,,7,19,2021-03-28T10:00:00
NL,Utrecht,Bunnik,927,,11,20,2021-03-28T10:00:00
NL,Fryslân,Tytsjerksteradiel,1549,,27,20,2021-03-28T10:00:00
NL,Flevoland,Zeewolde,1313,,13,20,2021-03-28T10:00:00
NL,Noord-Holland,,570,,3,21,2021-03-28T10:00:00
NL,Noord-Holland,Heiloo,1296,,15,21,2021-03-28T10:00:00
NL,Gelderland,Aalten,1786,,19,21,2021-03-28T10:00:00
NL,Zuid-Holland,Kaag en Braassem,1921,,9,21,2021-03-28T10:00:00
NL,Noord-Holland,Heemstede,1461,,57,22,2021-03-28T10:00:00
NL,Drenthe,Noordenveld,1295,,25,22,2021-03-28T10:00:00
NL,Utrecht,Woudenberg,1221,,8,22,2021-03-28T10:00:00
NL,Noord-Holland,Wijdemeren,1510,,16,22,2021-03-28T10:00:00
NL,Zuid-Holland,Oegstgeest,1516,,30,22,2021-03-28T10:00:00
NL,Drenthe,Meppel,1741,,24,22,2021-03-28T10:00:00
NL,Noord-Brabant,Heeze-Leende,1272,,13,22,2021-03-28T10:00:00
NL,Drenthe,Borger-Odoorn,1218,,14,23,2021-03-28T10:00:00
NL,Limburg,Voerendaal,730,,11,23,2021-03-28T10:00:00
NL,Noord-Brabant,Alphen-Chaam,594,,5,23,2021-03-28T10:00:00
NL,Noord-Brabant,Reusel-De Mierden,1261,,8,23,2021-03-28T10:00:00
NL,Overijssel,Steenwijkerland,2222,,22,23,2021-03-28T10:00:00
NL,Noord-Holland,Koggenland,2177,,20,23,2021-03-28T10:00:00
NL,Utrecht,Montfoort,1131,,8,23,2021-03-28T10:00:00
NL,Gelderland,West Maas en Waal,1458,,19,24,2021-03-28T10:00:00
NL,Fryslân,Opsterland,1195,,7,25,2021-03-28T10:00:00
NL,Zeeland,Veere,1020,,6,25,2021-03-28T10:00:00
NL,Noord-Holland,Castricum,2368,,22,25,2021-03-28T10:00:00
NL,Overijssel,Dalfsen,1781,,19,25,2021-03-28T10:00:00
NL,Noord-Brabant,Sint Anthonis,896,,11,25,2021-03-28T10:00:00
NL,Gelderland,Heumen,1067,,17,25,2021-03-28T10:00:00
NL,Zuid-Holland,Lisse,1604,,17,26,2021-03-28T10:00:00
NL,Utrecht,Wijk bij Duurstede,1417,,11,26,2021-03-28T10:00:00
