country,nuts_2,lau,cases,population,deaths,hospitalized,datetime
NL,Fryslân,Vlieland,37,,0,0,2021-02-16T10:00:00
NL,Fryslân,Ameland,138,,0,0,2021-02-16T10:00:00
NL,Drenthe,,28,,0,0,2021-02-16T10:00:00
NL,Gelderland,Rozendaal,73,,0,1,2021-02-16T10:00:00
NL,Fryslân,Terschelling,164,,1,1,2021-02-16T10:00:00
NL,Flevoland,,19,,0,1,2021-02-16T10:00:00
NL,Groningen,,28,,0,1,2021-02-16T10:00:00
NL,Fryslân,,25,,0,1,2021-02-16T10:00:00
NL,Fryslân,Schiermonnikoog,10,,0,1,2021-02-16T10:00:00
NL,Zeeland,,11,,1,2,2021-02-16T10:00:00
NL,Overijssel,,191,,2,4,2021-02-16T10:00:00
NL,Drenthe,Aa en Hunze,904,,15,5,2021-02-16T10:00:00
NL,Fryslân,Harlingen,346,,2,5,2021-02-16T10:00:00
NL,Gelderland,Scherpenzeel,776,,12,5,2021-02-16T10:00:00
NL,Limburg,,170,,3,6,2021-02-16T10:00:00
NL,Noord-Holland,Beemster,464,,2,6,2021-02-16T10:00:00
NL,Noord-Holland,Texel,310,,3,6,2021-02-16T10:00:00
NL,Utrecht,Renswoude,395,,5,6,2021-02-16T10:00:00
NL,Utrecht,,98,,1,6,2021-02-16T10:00:00
NL,Noord-Holland,Opmeer,821,,3,6,2021-02-16T10:00:00
NL,Fryslân,Dantumadiel,900,,12,7,2021-02-16T10:00:00
NL,Zuid-Holland,Hardinxveld-Giessendam,1663,,17,7,2021-02-16T10:00:00
NL,Groningen,Veendam,1161,,9,7,2021-02-16T10:00:00
NL,Zuid-Holland,Zoeterwoude,517,,1,7,2021-02-16T10:00:00
NL,Fryslân,Weststellingwerf,923,,16,9,2021-02-16T10:00:00
NL,Zeeland,Noord-Beveland,254,,3,9,2021-02-16T10:00:00
NL,Noord-Holland,Uitgeest,858,,7,9,2021-02-16T10:00:00
NL,Zeeland,Kapelle,472,,5,9,2021-02-16T10:00:00
NL,Noord-Holland,Blaricum,604,,5,9,2021-02-16T10:00:00
NL,Gelderland,,282,,3,10,2021-02-16T10:00:00
NL,Noord-Holland,Landsmeer,741,,5,10,2021-02-16T10:00:00
NL,Noord-Holland,Ouder-Amstel,861,,4,10,2021-02-16T10:00:00
