country,nuts_2,lau,cases,population,deaths,hospitalized,datetime
NL,Groningen,Groningen,103823,,74,9999,2022-05-20T10:00:00
NL,Limburg,Maastricht,54593,,265,9999,2022-05-20T10:00:00
NL,Limburg,Kerkrade,19169,,116,9999,2022-05-20T10:00:00
NL,Limburg,Heerlen,38286,,170,9999,2022-05-20T10:00:00
NL,Limburg,Gennep,8827,,32,9999,2022-05-20T10:00:00
NL,Limburg,Brunssum,13014,,72,9999,2022-05-20T10:00:00
NL,Limburg,Bergen (L.),6540,,20,9999,2022-05-20T10:00:00
NL,Limburg,Beesel,6358,,15,9999,2022-05-20T10:00:00
NL,Limburg,Beek,7565,,16,9999,2022-05-20T10:00:00
NL,Limburg,Meerssen,8760,,43,9999,2022-05-20T10:00:00
NL,Limburg,Landgraaf,17109,,102,9999,2022-05-20T10:00:00
NL,Noord-Brabant,Zundert,9036,,19,9999,2022-05-20T10:00:00
NL,Noord-Brabant,Woensdrecht,8674,,26,9999,2022-05-20T10:00:00
NL,Noord-Brabant,Waalwijk,22352,,85,9999,2022-05-20T10:00:00
NL,Noord-Brabant,Waalre,8038,,18,9999,2022-05-20T10:00:00
NL,Noord-Brabant,Vught,15588,,58,9999,2022-05-20T10:00:00
NL,Noord-Brabant,Veldhoven,21442,,56,9999,2022-05-20T10:00:00
NL,Noord-Brabant,Valkenswaard,14508,,78,9999,2022-05-20T10:00:00
NL,Noord-Brabant,Tilburg,108798,,307,9999,2022-05-20T10:00:00
NL,Noord-Holland,Wormerland,7029,,38,9999,2022-05-20T10:00:00
NL,Noord-Holland,Waterland,7679,,18,9999,2022-05-20T10:00:00
NL,Limburg,Mook en Middelaar,3432,,13,9999,2022-05-20T10:00:00
NL,Limburg,Roermond,27014,,81,9999,2022-05-20T10:00:00
NL,Limburg,Maasgouw,10912,,45,9999,2022-05-20T10:00:00
NL,Limburg,Leudal,15974,,61,9999,2022-05-20T10:00:00
NL,Zuid-Holland,Lansingerland,31041,,79,9999,2022-05-20T10:00:00
NL,Noord-Holland,Koggenland,10680,,26,9999,2022-05-20T10:00:00
NL,Gelderland,Oost Gelre,14978,,52,9999,2022-05-20T10:00:00
NL,Utrecht,Utrechtse Heuvelrug,21238,,92,9999,2022-05-20T10:00:00
NL,Zuid-Holland,Teylingen,17831,,28,9999,2022-05-20T10:00:00
NL,Gelderland,Oude IJsselstreek,18438,,58,9999,2022-05-20T10:00:00
NL,Limburg,Nederweert,8662,,30,9999,2022-05-20T10:00:00
NL,Limburg,Horst aan de Maas,22949,,78,9999,2022-05-20T10:00:00
NL,Limburg,Valkenburg aan de Geul,7032,,36,9999,2022-05-20T10:00:00
NL,Limburg,Weert,24727,,104,9999,2022-05-20T10:00:00
NL,Limburg,Voerendaal,5752,,16,9999,2022-05-20T10:00:00
NL,Limburg,Venray,23116,,59,9999,2022-05-20T10:00:00
NL,Limburg,Venlo,51892,,204,9999,2022-05-20T10:00:00
NL,Limburg,Vaals,3357,,25,9999,2022-05-20T10:00:00
NL,Limburg,Stein,11832,,28,9999,2022-05-20T10:00:00
NL,Limburg,Simpelveld,4565,,15,9999,2022-05-20T10:00:00
NL,Flevoland,Lelystad,32651,,91,9999,2022-05-20T10:00:00
NL,Noord-Brabant,Steenbergen,10616,,22,9999,2022-05-20T10:00:00
NL,Noord-Brabant,Son en Breugel,8000,,35,9999,2022-05-20T10:00:00
NL,Noord-Brabant,Someren,9495,,21,9999,2022-05-20T10:00:00
NL,Noord-Brabant,Boekel,5429,,24,9999,2022-05-20T10:00:00
NL,Noord-Brabant,Best,14030,,40,9999,2022-05-20T10:00:00
NL,Noord-Brabant,Bergen op Zoom,31864,,52,9999,2022-05-20T10:00:00
NL,Noord-Brabant,Baarle-Nassau,2779,,4,9999,2022-05-20T10:00:00
NL,Noord-Brabant,Asten,8031,,20,9999,2022-05-20T10:00:00
NL,Fryslân,Tytsjerksteradiel,13887,,44,9999,2022-05-20T10:00:00
NL,Utrecht,De Ronde Venen,20447,,55,9999,2022-05-20T10:00:00
NL,Zeeland,Vlissingen,18373,,44,9999,2022-05-20T10:00:00
NL,Noord-Brabant,Boxtel,15622,,76,9999,2022-05-20T10:00:00
NL,Zeeland,Veere,9302,,18,9999,2022-05-20T10:00:00
NL,Zeeland,Terneuzen,21784,,46,9999,2022-05-20T10:00:00
NL,Zeeland,Reimerswaal,12550,,27,9999,2022-05-20T10:00:00
NL,Zeeland,Middelburg,21695,,45,9999,2022-05-20T10:00:00
NL,Zeeland,Kapelle,6197,,8,9999,2022-05-20T10:00:00
NL,Zeeland,Hulst,11344,,18,9999,2022-05-20T10:00:00
NL,Gelderland,West Maas en Waal,9461,,22,9999,2022-05-20T10:00:00
NL,Zeeland,Goes,17853,,48,9999,2022-05-20T10:00:00
NL,Zeeland,Borsele,10879,,14,9999,2022-05-20T10:00:00
NL,Zeeland,Tholen,12994,,37,9999,2022-05-20T10:00:00
NL,Noord-Brabant,Breda,87978,,191,9999,2022-05-20T10:00:00
NL,Noord-Brabant,Deurne,15839,,52,9999,2022-05-20T10:00:00
NL,Groningen,Pekela,4835,,15,9999,2022-05-20T10:00:00
NL,Noord-Brabant,Sint-Michielsgestel,15014,,48,9999,2022-05-20T10:00:00
