country,nuts_2,lau,cases,population,deaths,hospitalized,datetime
NL,Friesland,Vlieland,19,,0,0,2020-11-24T10:00:00
NL,Drenthe,,10,,0,0,2020-11-24T10:00:00
NL,Friesland,Achtkarspelen,267,,0,0,2020-11-24T10:00:00
NL,Friesland,Ameland,46,,0,0,2020-11-24T10:00:00
NL,Gelderland,Rozendaal,20,,0,1,2020-11-24T10:00:00
NL,Drenthe,Aa en Hunze,290,,1,1,2020-11-24T10:00:00
NL,Groningen,Loppersum,78,,0,1,2020-11-24T10:00:00
NL,Flevoland,,8,,0,1,2020-11-24T10:00:00
NL,Friesland,Terschelling,71,,1,1,2020-11-24T10:00:00
NL,Friesland,Schiermonnikoog,4,,0,1,2020-11-24T10:00:00
NL,Friesland,,16,,0,1,2020-11-24T10:00:00
NL,Groningen,,14,,0,1,2020-11-24T10:00:00
NL,Zuid-Holland,Hardinxveld-Giessendam,629,,7,2,2020-11-24T10:00:00
NL,Friesland,Dantumadiel,193,,0,2,2020-11-24T10:00:00
NL,Zeeland,Noord-Beveland,101,,1,2,2020-11-24T10:00:00
NL,Zeeland,,12,,1,2,2020-11-24T10:00:00
NL,Noord-Holland,Opmeer,222,,2,3,2020-11-24T10:00:00
NL,Utrecht,Eemnes,253,,1,4,2020-11-24T10:00:00
NL,Groningen,Veendam,250,,1,4,2020-11-24T10:00:00
NL,Overijssel,,300,,3,4,2020-11-24T10:00:00
NL,Noord-Holland,Beemster,207,,2,4,2020-11-24T10:00:00
NL,Zeeland,Kapelle,125,,1,4,2020-11-24T10:00:00
NL,Zuid-Holland,Zoeterwoude,239,,1,4,2020-11-24T10:00:00
NL,Friesland,Harlingen,131,,2,5,2020-11-24T10:00:00
NL,Friesland,Weststellingwerf,347,,9,5,2020-11-24T10:00:00
NL,Utrecht,Renswoude,119,,5,5,2020-11-24T10:00:00
NL,Gelderland,Scherpenzeel,229,,2,5,2020-11-24T10:00:00
NL,Noord-Holland,Landsmeer,356,,3,6,2020-11-24T10:00:00
NL,Noord-Holland,Texel,116,,2,6,2020-11-24T10:00:00
NL,Zeeland,Borsele,252,,2,6,2020-11-24T10:00:00
NL,Noord-Holland,Drechterland,445,,8,7,2020-11-24T10:00:00
NL,Noord-Holland,Uitgeest,357,,3,7,2020-11-24T10:00:00
NL,Groningen,Pekela,105,,2,7,2020-11-24T10:00:00
NL,Utrecht,,84,,1,7,2020-11-24T10:00:00
NL,Drenthe,Noordenveld,292,,14,7,2020-11-24T10:00:00
NL,Friesland,Ooststellingwerf,309,,1,7,2020-11-24T10:00:00
NL,Zeeland,Reimerswaal,329,,5,8,2020-11-24T10:00:00
NL,Friesland,Tytsjerksteradiel,322,,3,8,2020-11-24T10:00:00
NL,Noord-Holland,Ouder-Amstel,488,,0,8,2020-11-24T10:00:00
NL,Limburg,Mook en Middelaar,225,,8,8,2020-11-24T10:00:00
NL,Noord-Holland,Blaricum,304,,2,8,2020-11-24T10:00:00
NL,Drenthe,Midden-Drenthe,471,,1,8,2020-11-24T10:00:00
NL,Groningen,Appingedam,89,,1,8,2020-11-24T10:00:00
NL,Limburg,,117,,3,8,2020-11-24T10:00:00
NL,Overijssel,Wierden,928,,10,8,2020-11-24T10:00:00
NL,Drenthe,Borger-Odoorn,390,,8,9,2020-11-24T10:00:00
NL,Groningen,Delfzijl,211,,0,9,2020-11-24T10:00:00
