country,lau,cases,population,deaths,hospitalized,datetime
NL,Schiermonnikoog,0,947,,0,2020-05-12T14:24:00
NL,Loppersum,2,9533,,0,2020-05-12T14:24:00
NL,Vlieland,0,1152,,0,2020-05-12T14:24:00
NL,Achtkarspelen,11,27836,,0,2020-05-12T14:24:00
NL,Ameland,0,3718,,0,2020-05-12T14:24:00
NL,Terschelling,2,4889,,0,2020-05-12T14:24:00
NL,Aa en Hunze,14,25453,,1,2020-05-12T14:24:00
NL,Rozendaal,3,1705,,1,2020-05-12T14:24:00
NL,Opmeer,8,11837,,1,2020-05-12T14:24:00
NL,Noord-Beveland,7,7395,,1,2020-05-12T14:24:00
NL,Veendam,8,27387,,2,2020-05-12T14:24:00
NL,Dantumadiel,6,18916,,2,2020-05-12T14:24:00
NL,Eemnes,16,9247,,2,2020-05-12T14:24:00
NL,Hardinxveld-Giessendam,32,18295,,2,2020-05-12T14:24:00
NL,Stadskanaal,6,31688,,2,2020-05-12T14:24:00
NL,Ooststellingwerf,7,25472,,3,2020-05-12T14:24:00
NL,Zoeterwoude,11,8611,,3,2020-05-12T14:24:00
NL,Kapelle,22,12691,,3,2020-05-12T14:24:00
NL,Landsmeer,23,11492,,3,2020-05-12T14:24:00
NL,Weststellingwerf,28,25916,,3,2020-05-12T14:24:00
NL,Appingedam,5,11644,,3,2020-05-12T14:24:00
NL,Texel,10,13573,,4,2020-05-12T14:24:00
NL,Borger-Odoorn,9,25558,,4,2020-05-12T14:24:00
NL,Drechterland,43,19717,,4,2020-05-12T14:24:00
NL,Reimerswaal,29,22728,,4,2020-05-12T14:24:00
NL,Scherpenzeel,25,9880,,4,2020-05-12T14:24:00
NL,Beemster,9,10025,,4,2020-05-12T14:24:00
NL,Midden-Delfland,18,19344,,4,2020-05-12T14:24:00
NL,Noordenveld,18,31242,,4,2020-05-12T14:24:00
NL,Harlingen,17,15720,,4,2020-05-12T14:24:00
NL,Tytsjerksteradiel,15,32046,,4,2020-05-12T14:24:00
NL,Pekela,5,12199,,4,2020-05-12T14:24:00
NL,Ouder-Amstel,33,14029,,5,2020-05-12T14:24:00
NL,Winterswijk,39,28865,,5,2020-05-12T14:24:00
NL,Woensdrecht,62,21883,,5,2020-05-12T14:24:00
NL,Borsele,22,22738,,5,2020-05-12T14:24:00
NL,Uitgeest,22,13649,,5,2020-05-12T14:24:00
NL,Renswoude,19,5448,,5,2020-05-12T14:24:00
NL,Wierden,48,24440,,5,2020-05-12T14:24:00
NL,Westerwolde,6,25796,,5,2020-05-12T14:24:00
NL,Midden-Groningen,31,60804,,6,2020-05-12T14:24:00
NL,Midden-Drenthe,22,33182,,6,2020-05-12T14:24:00
NL,Koggenland,34,22752,,6,2020-05-12T14:24:00
NL,Delfzijl,17,24666,,6,2020-05-12T14:24:00
NL,Mook en Middelaar,35,7847,,6,2020-05-12T14:24:00
NL,Westvoorne,25,14728,,6,2020-05-12T14:24:00
NL,Noardeast-Fryslân,25,45251,,6,2020-05-12T14:24:00
NL,Putten,23,24113,,6,2020-05-12T14:24:00
NL,Veere,26,21885,,6,2020-05-12T14:24:00
NL,Kaag en Braassem,26,27300,,6,2020-05-12T14:24:00
NL,Het Hogeland,29,47834,,7,2020-05-12T14:24:00
NL,Opsterland,23,29742,,7,2020-05-12T14:24:00
NL,Oldambt,13,38213,,7,2020-05-12T14:24:00
NL,Bergen (L.),23,13085,,7,2020-05-12T14:24:00
NL,Waalre,29,17454,,7,2020-05-12T14:24:00
NL,Lisse,26,22957,,7,2020-05-12T14:24:00
NL,Bodegraven-Reeuwijk,52,34869,,7,2020-05-12T14:24:00
NL,Hillegom,32,22208,,7,2020-05-12T14:24:00
NL,Losser,23,22685,,7,2020-05-12T14:24:00
NL,Bloemendaal,48,23570,,7,2020-05-12T14:24:00
NL,Hendrik-Ido-Ambacht,44,31204,,8,2020-05-12T14:24:00
NL,Sluis,17,23217,,8,2020-05-12T14:24:00
NL,Meppel,31,33902,,8,2020-05-12T14:24:00
NL,Papendrecht,57,32133,,8,2020-05-12T14:24:00
NL,Blaricum,26,11536,,8,2020-05-12T14:24:00
NL,Hellendoorn,94,35923,,8,2020-05-12T14:24:00
NL,Oegstgeest,39,24843,,8,2020-05-12T14:24:00
NL,Staphorst,59,17144,,8,2020-05-12T14:24:00
NL,Wijdemeren,28,24360,,8,2020-05-12T14:24:00
NL,Laren,24,11274,,8,2020-05-12T14:24:00
NL,Aalten,55,27117,,8,2020-05-12T14:24:00
NL,Wassenaar,49,26214,,8,2020-05-12T14:24:00
NL,Tynaarlo,38,33879,,9,2020-05-12T14:24:00
NL,Doesburg,32,11078,,9,2020-05-12T14:24:00
NL,Bunschoten,61,21867,,9,2020-05-12T14:24:00
NL,Smallingerland,54,56154,,9,2020-05-12T14:24:00
NL,Aalsmeer,37,31857,,9,2020-05-12T14:24:00
NL,Rucphen,66,22873,,9,2020-05-12T14:24:00
NL,Woudenberg,30,13362,,9,2020-05-12T14:24:00
NL,Wijk bij Duurstede,32,23910,,9,2020-05-12T14:24:00
NL,Nieuwkoop,46,28809,,9,2020-05-12T14:24:00
NL,Baarle-Nassau,23,6860,,9,2020-05-12T14:24:00
NL,Leusden,47,30399,,9,2020-05-12T14:24:00
NL,Heiloo,46,23974,,9,2020-05-12T14:24:00
NL,Westerveld,32,19460,,9,2020-05-12T14:24:00
NL,Weesp,72,19729,,9,2020-05-12T14:24:00
NL,Hulst,29,27556,,9,2020-05-12T14:24:00
NL,Voorschoten,53,25603,,9,2020-05-12T14:24:00
NL,Sliedrecht,53,25217,,9,2020-05-12T14:24:00
NL,Vlissingen,50,44365,,9,2020-05-12T14:24:00
NL,Bunnik,38,15191,,9,2020-05-12T14:24:00
NL,Hilvarenbeek,41,15514,,9,2020-05-12T14:24:00
NL,Mill en Sint Hubert,36,10941,,9,2020-05-12T14:24:00
NL,Ommen,50,18007,,9,2020-05-12T14:24:00
NL,Rhenen,35,20125,,10,2020-05-12T14:24:00
NL,Zandvoort,32,17116,,10,2020-05-12T14:24:00
NL,Vaals,30,10099,,10,2020-05-12T14:24:00
NL,Alblasserdam,42,20165,,10,2020-05-12T14:24:00
NL,Krimpen aan den IJssel,71,29533,,10,2020-05-12T14:24:00
NL,Heemstede,88,27239,,10,2020-05-12T14:24:00
NL,Baarn,56,24873,,11,2020-05-12T14:24:00
NL,Berkelland,70,43748,,11,2020-05-12T14:24:00
NL,Goes,69,38080,,11,2020-05-12T14:24:00
NL,Waadhoeke,94,46079,,11,2020-05-12T14:24:00
NL,Reusel-De Mierden,23,13110,,11,2020-05-12T14:24:00
NL,Schouwen-Duiveland,57,33858,,11,2020-05-12T14:24:00
NL,Brielle,31,17282,,11,2020-05-12T14:24:00
NL,Geertruidenberg,42,21538,,11,2020-05-12T14:24:00
NL,Oostzaan,26,9733,,11,2020-05-12T14:24:00
NL,Cuijk,69,25139,,11,2020-05-12T14:24:00
NL,De Wolden,44,24327,,11,2020-05-12T14:24:00
NL,Olst-Wijhe,49,18251,,12,2020-05-12T14:24:00
NL,Lochem,85,33730,,12,2020-05-12T14:24:00
NL,Leiderdorp,31,27059,,12,2020-05-12T14:24:00
NL,Twenterand,58,33743,,12,2020-05-12T14:24:00
NL,Westervoort,34,14973,,12,2020-05-12T14:24:00
NL,Tubbergen,79,21279,,12,2020-05-12T14:24:00
NL,Assen,42,68606,,12,2020-05-12T14:24:00
NL,Zeewolde,41,22656,,12,2020-05-12T14:24:00
NL,Montfoort,37,13920,,12,2020-05-12T14:24:00
NL,Teylingen,49,37426,,12,2020-05-12T14:24:00
NL,Den Helder,37,56305,,12,2020-05-12T14:24:00
NL,Oirschot,58,18723,,13,2020-05-12T14:24:00
NL,Heerenveen,88,50494,,13,2020-05-12T14:24:00
NL,Coevorden,56,35296,,13,2020-05-12T14:24:00
NL,Halderberge,54,30277,,13,2020-05-12T14:24:00
NL,Steenbergen,82,24501,,13,2020-05-12T14:24:00
NL,Noordoostpolder,77,47262,,14,2020-05-12T14:24:00
NL,Albrandswaard,91,25589,,14,2020-05-12T14:24:00
NL,Oldenzaal,49,31832,,14,2020-05-12T14:24:00
NL,Borne,49,23313,,14,2020-05-12T14:24:00
NL,Moerdijk,74,37136,,14,2020-05-12T14:24:00
NL,Westerkwartier,57,63375,,14,2020-05-12T14:24:00
NL,Haaksbergen,54,24309,,14,2020-05-12T14:24:00
NL,Duiven,46,25124,,14,2020-05-12T14:24:00
NL,Hattem,41,12213,,14,2020-05-12T14:24:00
NL,Steenwijkerland,86,44139,,14,2020-05-12T14:24:00
NL,Hellevoetsluis,61,40158,,14,2020-05-12T14:24:00
NL,Renkum,65,31404,,14,2020-05-12T14:24:00
NL,Maasdriel,46,25034,,15,2020-05-12T14:24:00
NL,Beek,43,15868,,15,2020-05-12T14:24:00
NL,Beverwijk,71,41613,,15,2020-05-12T14:24:00
NL,Voorst,47,24546,,15,2020-05-12T14:24:00
NL,Heeze-Leende,58,16150,,15,2020-05-12T14:24:00
NL,Oost Gelre,52,29623,,15,2020-05-12T14:24:00
NL,Castricum,75,35988,,15,2020-05-12T14:24:00
NL,Hof van Twente,62,35013,,15,2020-05-12T14:24:00
NL,Langedijk,44,28157,,16,2020-05-12T14:24:00
NL,Noordwijk,44,43528,,16,2020-05-12T14:24:00
NL,Gennep,55,16924,,16,2020-05-12T14:24:00
NL,Uithoorn,47,29466,,16,2020-05-12T14:24:00
NL,Buren,47,26742,,16,2020-05-12T14:24:00
