country,nuts_2,lau,cases,population,deaths,hospitalized,datetime
NL,Drenthe,,47,,0,0,2021-08-21T10:00:00
NL,Fryslân,Vlieland,80,,0,0,2021-08-21T10:00:00
NL,Gelderland,Rozendaal,124,,0,1,2021-08-21T10:00:00
NL,Groningen,,50,,0,1,2021-08-21T10:00:00
NL,Fryslân,,69,,0,1,2021-08-21T10:00:00
NL,Flevoland,,41,,0,1,2021-08-21T10:00:00
NL,Fryslân,Schiermonnikoog,48,,2,1,2021-08-21T10:00:00
NL,Fryslân,Ameland,277,,1,3,2021-08-21T10:00:00
NL,Fryslân,Terschelling,296,,2,3,2021-08-21T10:00:00
NL,Zeeland,,81,,1,4,2021-08-21T10:00:00
NL,Gelderland,Scherpenzeel,1173,,12,5,2021-08-21T10:00:00
NL,Overijssel,,498,,3,5,2021-08-21T10:00:00
NL,Noord-Holland,Texel,710,,4,6,2021-08-21T10:00:00
NL,Limburg,,409,,3,7,2021-08-21T10:00:00
NL,Utrecht,Renswoude,672,,5,7,2021-08-21T10:00:00
NL,Drenthe,Aa en Hunze,1600,,20,7,2021-08-21T10:00:00
NL,Noord-Holland,Beemster,1042,,3,9,2021-08-21T10:00:00
NL,Gelderland,,609,,3,10,2021-08-21T10:00:00
NL,Zuid-Holland,Zoeterwoude,951,,1,10,2021-08-21T10:00:00
NL,Noord-Holland,Opmeer,1431,,6,11,2021-08-21T10:00:00
NL,Limburg,Mook en Middelaar,686,,11,11,2021-08-21T10:00:00
NL,Noord-Holland,Uitgeest,1503,,7,12,2021-08-21T10:00:00
NL,Groningen,Veendam,2145,,11,12,2021-08-21T10:00:00
NL,Noord-Brabant,Baarle-Nassau,663,,4,13,2021-08-21T10:00:00
NL,Fryslân,Harlingen,955,,6,13,2021-08-21T10:00:00
NL,Noord-Holland,Blaricum,1218,,6,14,2021-08-21T10:00:00
NL,Utrecht,,250,,2,14,2021-08-21T10:00:00
NL,Noord-Holland,Landsmeer,1354,,6,14,2021-08-21T10:00:00
NL,Overijssel,Ommen,1629,,16,15,2021-08-21T10:00:00
NL,Zeeland,Kapelle,1168,,6,16,2021-08-21T10:00:00
NL,Noord-Holland,Oostzaan,1079,,8,17,2021-08-21T10:00:00
NL,Noord-Holland,Laren,1227,,28,17,2021-08-21T10:00:00
NL,Drenthe,Westerveld,1060,,22,17,2021-08-21T10:00:00
NL,Noord-Brabant,Mill en Sint Hubert,1332,,10,17,2021-08-21T10:00:00
NL,Noord-Holland,Bloemendaal,2142,,17,18,2021-08-21T10:00:00
NL,Overijssel,Staphorst,2488,,21,18,2021-08-21T10:00:00
NL,Zuid-Holland,Hardinxveld-Giessendam,2922,,25,18,2021-08-21T10:00:00
NL,Fryslân,Ooststellingwerf,1680,,6,18,2021-08-21T10:00:00
NL,Noord-Holland,Ouder-Amstel,1570,,5,18,2021-08-21T10:00:00
NL,Zuid-Holland,Midden-Delfland,2308,,14,19,2021-08-21T10:00:00
NL,Gelderland,Winterswijk,2359,,17,19,2021-08-21T10:00:00
NL,Gelderland,Doesburg,876,,9,19,2021-08-21T10:00:00
NL,Noord-Holland,,1198,,2,19,2021-08-21T10:00:00
NL,Fryslân,Dantumadiel,1598,,17,20,2021-08-21T10:00:00
NL,Noord-Holland,Weesp,2315,,23,20,2021-08-21T10:00:00
NL,Noord-Brabant,Hilvarenbeek,1788,,20,20,2021-08-21T10:00:00
NL,Fryslân,Weststellingwerf,1993,,29,20,2021-08-21T10:00:00
NL,Zeeland,Noord-Beveland,604,,9,20,2021-08-21T10:00:00
NL,Utrecht,Eemnes,1079,,6,20,2021-08-21T10:00:00
NL,Overijssel,Wierden,3437,,27,21,2021-08-21T10:00:00
NL,Gelderland,Putten,2741,,18,21,2021-08-21T10:00:00
NL,Overijssel,Olst-Wijhe,1550,,10,21,2021-08-21T10:00:00
NL,Zuid-Holland,Hillegom,2092,,18,22,2021-08-21T10:00:00
NL,Gelderland,Westervoort,1383,,9,22,2021-08-21T10:00:00
NL,Utrecht,Bunnik,1316,,12,22,2021-08-21T10:00:00
NL,Gelderland,Hattem,1019,,7,22,2021-08-21T10:00:00
NL,Flevoland,Zeewolde,2026,,14,22,2021-08-21T10:00:00
NL,Noord-Brabant,Reusel-De Mierden,1776,,10,23,2021-08-21T10:00:00
NL,Zuid-Holland,Oegstgeest,2280,,31,23,2021-08-21T10:00:00
NL,Noord-Brabant,Heeze-Leende,1738,,13,23,2021-08-21T10:00:00
NL,Zuid-Holland,Voorschoten,2167,,24,23,2021-08-21T10:00:00
NL,Noord-Brabant,Waalre,1843,,17,23,2021-08-21T10:00:00
