country,lau,cases,population,deaths,hospitalized,datetime
NL,Loppersum,2,9533,,0,2020-04-12T14:01:00
NL,Achtkarspelen,5,27836,,0,2020-04-12T14:01:00
NL,Schiermonnikoog,0,947,,0,2020-04-12T14:01:00
NL,Terschelling,1,4889,,0,2020-04-12T14:01:00
NL,Vlieland,0,1152,,0,2020-04-12T14:01:00
NL,Ameland,0,3718,,0,2020-04-12T14:01:00
NL,Rozendaal,2,1705,,1,2020-04-12T14:01:00
NL,Eemnes,10,9247,,1,2020-04-12T14:01:00
NL,Noord-Beveland,5,7395,,1,2020-04-12T14:01:00
NL,Ooststellingwerf,2,25472,,1,2020-04-12T14:01:00
NL,Opmeer,4,11837,,1,2020-04-12T14:01:00
NL,Baarle-Nassau,4,6860,,1,2020-04-12T14:01:00
NL,Hardinxveld-Giessendam,25,18295,,1,2020-04-12T14:01:00
NL,Aa en Hunze,9,25453,,1,2020-04-12T14:01:00
NL,Aalten,23,27117,,1,2020-04-12T14:01:00
NL,Dantumadiel,6,18916,,2,2020-04-12T14:01:00
NL,Berkelland,29,43748,,2,2020-04-12T14:01:00
NL,Harlingen,10,15720,,2,2020-04-12T14:01:00
NL,Veendam,7,27387,,2,2020-04-12T14:01:00
NL,Stadskanaal,3,31688,,2,2020-04-12T14:01:00
NL,Drechterland,32,19717,,2,2020-04-12T14:01:00
NL,Oldambt,6,38213,,2,2020-04-12T14:01:00
NL,Borger-Odoorn,4,25558,,2,2020-04-12T14:01:00
NL,Zoeterwoude,7,8611,,2,2020-04-12T14:01:00
NL,Weststellingwerf,11,25916,,2,2020-04-12T14:01:00
NL,Noordenveld,11,31242,,2,2020-04-12T14:01:00
NL,Appingedam,2,11644,,2,2020-04-12T14:01:00
NL,Kapelle,15,12691,,2,2020-04-12T14:01:00
NL,Landsmeer,17,11492,,3,2020-04-12T14:01:00
NL,Rhenen,13,20125,,3,2020-04-12T14:01:00
NL,Uitgeest,16,13649,,3,2020-04-12T14:01:00
NL,Midden-Delfland,11,19344,,3,2020-04-12T14:01:00
NL,Scherpenzeel,16,9880,,3,2020-04-12T14:01:00
NL,Texel,10,13573,,3,2020-04-12T14:01:00
NL,Winterswijk,18,28865,,3,2020-04-12T14:01:00
NL,Putten,16,24113,,3,2020-04-12T14:01:00
NL,Reimerswaal,20,22728,,4,2020-04-12T14:01:00
NL,Renswoude,10,5448,,4,2020-04-12T14:01:00
NL,Diemen,20,30781,,4,2020-04-12T14:01:00
NL,Bunschoten,24,21867,,4,2020-04-12T14:01:00
NL,Woensdrecht,20,21883,,4,2020-04-12T14:01:00
NL,Borsele,17,22738,,4,2020-04-12T14:01:00
NL,Pekela,4,12199,,4,2020-04-12T14:01:00
NL,Wierden,30,24440,,4,2020-04-12T14:01:00
NL,Beemster,8,10025,,4,2020-04-12T14:01:00
