country,nuts_2,lau,cases,population,deaths,hospitalized,datetime
NL,Drenthe,,44,,0,0,2021-06-07T10:00:00
NL,Fryslân,Vlieland,68,,0,0,2021-06-07T10:00:00
NL,Fryslân,,61,,0,1,2021-06-07T10:00:00
NL,Groningen,,23,,0,1,2021-06-07T10:00:00
NL,Gelderland,Rozendaal,107,,0,1,2021-06-07T10:00:00
NL,Flevoland,,26,,0,1,2021-06-07T10:00:00
NL,Fryslân,Schiermonnikoog,45,,2,1,2021-06-07T10:00:00
NL,Fryslân,Ameland,207,,1,3,2021-06-07T10:00:00
NL,Fryslân,Terschelling,248,,2,3,2021-06-07T10:00:00
NL,Zeeland,,56,,1,4,2021-06-07T10:00:00
NL,Overijssel,,391,,3,5,2021-06-07T10:00:00
NL,Gelderland,Scherpenzeel,1068,,12,5,2021-06-07T10:00:00
NL,Noord-Holland,Texel,580,,4,6,2021-06-07T10:00:00
NL,Utrecht,Renswoude,610,,5,7,2021-06-07T10:00:00
NL,Limburg,,366,,3,7,2021-06-07T10:00:00
NL,Drenthe,Aa en Hunze,1414,,20,7,2021-06-07T10:00:00
NL,Noord-Holland,Beemster,893,,3,8,2021-06-07T10:00:00
NL,Gelderland,,496,,3,10,2021-06-07T10:00:00
NL,Zuid-Holland,Zoeterwoude,848,,1,10,2021-06-07T10:00:00
NL,Noord-Holland,Opmeer,1282,,6,11,2021-06-07T10:00:00
NL,Limburg,Mook en Middelaar,606,,11,11,2021-06-07T10:00:00
NL,Fryslân,Harlingen,822,,3,11,2021-06-07T10:00:00
NL,Noord-Holland,Uitgeest,1299,,7,12,2021-06-07T10:00:00
NL,Groningen,Veendam,1886,,11,12,2021-06-07T10:00:00
NL,Utrecht,,153,,2,12,2021-06-07T10:00:00
NL,Noord-Holland,Landsmeer,1153,,6,12,2021-06-07T10:00:00
NL,Noord-Brabant,Baarle-Nassau,553,,4,13,2021-06-07T10:00:00
NL,Noord-Holland,Blaricum,999,,6,13,2021-06-07T10:00:00
