country,lau,cases,population,deaths,hospitalized,datetime
NL,Zwolle,3,128840,0,0,2020-08-11T00:00:00
NL,Landerd,5,15730,0,0,2020-08-11T00:00:00
NL,Landgraaf,6,37445,0,0,2020-08-11T00:00:00
NL,Landsmeer,0,11491,0,0,2020-08-11T00:00:00
NL,Langedijk,0,28163,1,0,2020-08-11T00:00:00
NL,Lansingerland,5,62384,1,0,2020-08-11T00:00:00
NL,Laren (NH.),1,11280,0,0,2020-08-11T00:00:00
NL,Leeuwarden,0,124084,0,0,2020-08-11T00:00:00
NL,Leiden,5,125099,0,0,2020-08-11T00:00:00
NL,Krimpenerwaard,22,56319,4,0,2020-08-11T00:00:00
NL,Leiderdorp,0,27056,0,0,2020-08-11T00:00:00
NL,Leudal,8,35879,0,0,2020-08-11T00:00:00
NL,Leusden,3,30401,0,0,2020-08-11T00:00:00
NL,Lingewaard,11,46601,0,0,2020-08-11T00:00:00
NL,Lisse,0,22955,0,0,2020-08-11T00:00:00
NL,Lochem,5,33729,0,0,2020-08-11T00:00:00
NL,Loon op Zand,3,23408,0,0,2020-08-11T00:00:00
NL,Lopik,1,14467,0,0,2020-08-11T00:00:00
NL,Loppersum,0,9537,0,0,2020-08-11T00:00:00
NL,Leidschendam-Voorburg,4,76534,1,0,2020-08-11T00:00:00
NL,Losser,2,22683,0,0,2020-08-11T00:00:00
NL,Krimpen aan den IJssel,2,29526,0,0,2020-08-11T00:00:00
NL,Katwijk,14,65753,1,0,2020-08-11T00:00:00
NL,Hengelo (O.),2,81140,0,0,2020-08-11T00:00:00
NL,Het Hogeland,0,47801,0,0,2020-08-11T00:00:00
NL,Heumen,0,16454,0,0,2020-08-11T00:00:00
NL,Heusden,2,44692,0,0,2020-08-11T00:00:00
NL,Hillegom,0,22209,0,0,2020-08-11T00:00:00
NL,Hilvarenbeek,2,15518,0,0,2020-08-11T00:00:00
NL,Hoeksche Waard,16,87401,0,0,2020-08-11T00:00:00
NL,Hof van Twente,1,35017,0,0,2020-08-11T00:00:00
NL,Koggenland,1,22749,0,0,2020-08-11T00:00:00
NL,Hollands Kroon,0,48432,0,0,2020-08-11T00:00:00
NL,Hoorn,0,73261,0,0,2020-08-11T00:00:00
NL,Horst aan de Maas,0,42429,0,0,2020-08-11T00:00:00
NL,Houten,11,50146,1,0,2020-08-11T00:00:00
NL,Hulst,2,27556,0,0,2020-08-11T00:00:00
NL,IJsselstein,13,34109,0,0,2020-08-11T00:00:00
NL,Kaag en Braassem,1,27297,0,0,2020-08-11T00:00:00
NL,Kampen,9,54319,0,0,2020-08-11T00:00:00
NL,Kapelle,1,12695,0,0,2020-08-11T00:00:00
NL,Hoogeveen,3,55699,0,0,2020-08-11T00:00:00
NL,Hellevoetsluis,2,40142,1,0,2020-08-11T00:00:00
NL,Maasdriel,2,25030,0,0,2020-08-11T00:00:00
NL,Maassluis,1,33213,0,0,2020-08-11T00:00:00
NL,"Nuenen, Gerwen en Nederwetten",1,23383,0,0,2020-08-11T00:00:00
NL,Nunspeet,8,27851,0,0,2020-08-11T00:00:00
NL,Oegstgeest,1,24840,0,0,2020-08-11T00:00:00
NL,Oirschot,3,18714,0,0,2020-08-11T00:00:00
NL,Oisterwijk,8,26245,0,0,2020-08-11T00:00:00
NL,Oldambt,0,38209,0,0,2020-08-11T00:00:00
NL,Oldenzaal,0,31836,0,0,2020-08-11T00:00:00
NL,Olst-Wijhe,1,18252,0,0,2020-08-11T00:00:00
NL,Noordwijk,2,43508,1,0,2020-08-11T00:00:00
NL,Ommen,2,18009,0,0,2020-08-11T00:00:00
NL,Oosterhout,6,55982,0,0,2020-08-11T00:00:00
NL,Ooststellingwerf,0,25469,0,0,2020-08-11T00:00:00
NL,Oostzaan,0,9735,0,0,2020-08-11T00:00:00
NL,Opmeer,0,11836,0,0,2020-08-11T00:00:00
NL,Opsterland,0,29733,0,0,2020-08-11T00:00:00
NL,Oss,12,91915,0,0,2020-08-11T00:00:00
NL,Oude IJsselstreek,3,39388,0,0,2020-08-11T00:00:00
NL,Ouder-Amstel,0,14026,0,0,2020-08-11T00:00:00
NL,Oost Gelre,10,29627,0,0,2020-08-11T00:00:00
NL,Maasgouw,2,23965,0,0,2020-08-11T00:00:00
NL,Noordoostpolder,1,47291,0,0,2020-08-11T00:00:00
NL,Noord-Beveland,1,7392,0,0,2020-08-11T00:00:00
NL,Medemblik,1,45101,0,0,2020-08-11T00:00:00
NL,Meerssen,8,18828,1,0,2020-08-11T00:00:00
NL,Meierijstad,3,81194,1,0,2020-08-11T00:00:00
NL,Middelburg (Z.),0,48822,0,0,2020-08-11T00:00:00
NL,Midden-Delfland,0,19341,0,0,2020-08-11T00:00:00
NL,Midden-Drenthe,0,33185,0,0,2020-08-11T00:00:00
NL,Midden-Groningen,1,60797,0,0,2020-08-11T00:00:00
NL,Mill en Sint Hubert,2,10939,0,0,2020-08-11T00:00:00
NL,Noordenveld,0,31253,0,0,2020-08-11T00:00:00
NL,Moerdijk,4,37129,0,0,2020-08-11T00:00:00
NL,Montferland,1,36011,1,0,2020-08-11T00:00:00
NL,Mook en Middelaar,2,7847,0,0,2020-08-11T00:00:00
NL,Nederweert,0,17019,0,0,2020-08-11T00:00:00
NL,Nieuwegein,15,63462,0,0,2020-08-11T00:00:00
NL,Nieuwkoop,1,28811,0,0,2020-08-11T00:00:00
NL,Nijkerk,2,43171,0,0,2020-08-11T00:00:00
NL,Nissewaard,4,85219,0,0,2020-08-11T00:00:00
NL,Noardeast-Fryslân,1,45228,0,0,2020-08-11T00:00:00
NL,Molenlanden,9,43909,0,0,2020-08-11T00:00:00
NL,Oudewater,3,10230,0,0,2020-08-11T00:00:00
NL,Hellendoorn,1,35916,0,0,2020-08-11T00:00:00
NL,Heerhugowaard,1,57587,1,0,2020-08-11T00:00:00
NL,Bunnik,2,15191,0,0,2020-08-11T00:00:00
NL,Bunschoten,2,21866,0,0,2020-08-11T00:00:00
NL,Buren,8,26749,0,0,2020-08-11T00:00:00
NL,Castricum,4,35986,0,0,2020-08-11T00:00:00
NL,Coevorden,1,35297,0,0,2020-08-11T00:00:00
NL,Cranendonck,0,21138,0,0,2020-08-11T00:00:00
NL,Cuijk,0,25130,0,0,2020-08-11T00:00:00
NL,Culemborg,8,28955,0,0,2020-08-11T00:00:00
NL,Brummen,0,20726,0,0,2020-08-11T00:00:00
NL,Dalfsen,0,28587,0,0,2020-08-11T00:00:00
NL,De Fryske Marren,5,51564,0,0,2020-08-11T00:00:00
NL,De Ronde Venen,9,44456,1,0,2020-08-11T00:00:00
NL,De Wolden,2,24330,0,0,2020-08-11T00:00:00
NL,Delft,1,103595,0,0,2020-08-11T00:00:00
NL,Delfzijl,1,24678,0,0,2020-08-11T00:00:00
NL,Den Helder,0,56296,0,0,2020-08-11T00:00:00
NL,Deurne,15,32471,0,0,2020-08-11T00:00:00
