country,nuts_2,lau,cases,population,deaths,hospitalized,datetime
NL,Drenthe,,46,,0,0,2021-08-12T10:00:00
NL,Fryslân,Vlieland,80,,0,0,2021-08-12T10:00:00
NL,Gelderland,Rozendaal,122,,0,1,2021-08-12T10:00:00
NL,Groningen,,65,,0,1,2021-08-12T10:00:00
NL,Fryslân,,68,,0,1,2021-08-12T10:00:00
NL,Fryslân,Schiermonnikoog,48,,2,1,2021-08-12T10:00:00
NL,Flevoland,,40,,0,1,2021-08-12T10:00:00
NL,Fryslân,Ameland,277,,1,3,2021-08-12T10:00:00
NL,Fryslân,Terschelling,291,,2,3,2021-08-12T10:00:00
NL,Zeeland,,77,,1,4,2021-08-12T10:00:00
NL,Gelderland,Scherpenzeel,1167,,12,5,2021-08-12T10:00:00
NL,Overijssel,,474,,3,5,2021-08-12T10:00:00
NL,Noord-Holland,Texel,707,,4,6,2021-08-12T10:00:00
NL,Limburg,,393,,3,7,2021-08-12T10:00:00
NL,Utrecht,Renswoude,667,,5,7,2021-08-12T10:00:00
NL,Drenthe,Aa en Hunze,1591,,20,7,2021-08-12T10:00:00
NL,Noord-Holland,Beemster,1028,,3,9,2021-08-12T10:00:00
NL,Zuid-Holland,Zoeterwoude,946,,1,10,2021-08-12T10:00:00
NL,Gelderland,,597,,3,10,2021-08-12T10:00:00
NL,Limburg,Mook en Middelaar,683,,11,11,2021-08-12T10:00:00
NL,Noord-Holland,Opmeer,1414,,6,11,2021-08-12T10:00:00
NL,Groningen,Veendam,2115,,11,12,2021-08-12T10:00:00
NL,Noord-Holland,Uitgeest,1489,,7,12,2021-08-12T10:00:00
NL,Fryslân,Harlingen,948,,6,13,2021-08-12T10:00:00
NL,Noord-Brabant,Baarle-Nassau,659,,4,13,2021-08-12T10:00:00
NL,Utrecht,,251,,2,14,2021-08-12T10:00:00
NL,Noord-Holland,Blaricum,1200,,6,14,2021-08-12T10:00:00
NL,Noord-Holland,Landsmeer,1330,,6,14,2021-08-12T10:00:00
NL,Overijssel,Ommen,1606,,16,15,2021-08-12T10:00:00
NL,Noord-Holland,Oostzaan,1070,,8,16,2021-08-12T10:00:00
NL,Zeeland,Kapelle,1153,,6,16,2021-08-12T10:00:00
NL,Noord-Brabant,Mill en Sint Hubert,1322,,10,17,2021-08-12T10:00:00
NL,Zuid-Holland,Hardinxveld-Giessendam,2903,,25,17,2021-08-12T10:00:00
NL,Noord-Holland,Laren,1222,,27,17,2021-08-12T10:00:00
NL,Drenthe,Westerveld,1052,,22,17,2021-08-12T10:00:00
NL,Fryslân,Dantumadiel,1559,,17,18,2021-08-12T10:00:00
NL,Noord-Holland,Ouder-Amstel,1544,,5,18,2021-08-12T10:00:00
NL,Noord-Holland,Bloemendaal,2112,,17,18,2021-08-12T10:00:00
NL,Fryslân,Ooststellingwerf,1656,,6,18,2021-08-12T10:00:00
NL,Gelderland,Winterswijk,2320,,17,18,2021-08-12T10:00:00
NL,Overijssel,Staphorst,2459,,21,18,2021-08-12T10:00:00
NL,Zuid-Holland,Midden-Delfland,2288,,14,19,2021-08-12T10:00:00
NL,Gelderland,Doesburg,870,,9,19,2021-08-12T10:00:00
NL,Noord-Holland,,1153,,2,19,2021-08-12T10:00:00
NL,Noord-Holland,Weesp,2298,,22,20,2021-08-12T10:00:00
NL,Zeeland,Noord-Beveland,600,,9,20,2021-08-12T10:00:00
