country,lau,cases,population,deaths,hospitalized,datetime
NL,'s-Hertogenbosch,15,155113,0,0,2020-06-23T00:00:00
NL,Weststellingwerf,2,25916,0,0,2020-06-23T00:00:00
NL,Westerwolde,0,25796,0,0,2020-06-23T00:00:00
NL,Westervoort,3,14973,1,0,2020-06-23T00:00:00
NL,Westerveld,0,19460,0,0,2020-06-23T00:00:00
NL,Westerkwartier,2,63375,0,0,2020-06-23T00:00:00
NL,Weesp,14,19729,6,0,2020-06-23T00:00:00
NL,Waterland,0,17422,1,0,2020-06-23T00:00:00
NL,Wassenaar,5,26214,3,0,2020-06-23T00:00:00
NL,Wageningen,2,39673,0,0,2020-06-23T00:00:00
NL,Waddinxveen,15,29293,1,0,2020-06-23T00:00:00
NL,Waalwijk,8,48620,2,0,2020-06-23T00:00:00
NL,Waalre,1,17454,0,0,2020-06-23T00:00:00
NL,Waadhoeke,9,46079,2,0,2020-06-23T00:00:00
NL,Vught,2,26554,2,0,2020-06-23T00:00:00
NL,Voorst,1,24546,0,0,2020-06-23T00:00:00
NL,Voorschoten,19,25603,4,0,2020-06-23T00:00:00
NL,Voerendaal,3,12471,0,0,2020-06-23T00:00:00
NL,Vlissingen,2,44365,0,0,2020-06-23T00:00:00
NL,Vlieland,0,1152,0,0,2020-06-23T00:00:00
NL,Venray,2,43604,1,0,2020-06-23T00:00:00
NL,Velsen,7,68660,2,0,2020-06-23T00:00:00
NL,Veldhoven,9,45458,0,0,2020-06-23T00:00:00
NL,Veere,1,21885,0,0,2020-06-23T00:00:00
NL,Veenendaal,10,66491,0,0,2020-06-23T00:00:00
NL,Veendam,0,27387,0,0,2020-06-23T00:00:00
NL,Westvoorne,2,14728,0,0,2020-06-23T00:00:00
NL,Valkenswaard,16,31200,3,0,2020-06-23T00:00:00
NL,Wierden,5,24440,0,0,2020-06-23T00:00:00
NL,Winterswijk,3,28865,0,0,2020-06-23T00:00:00
NL,Beuningen,17,25891,1,0,2020-06-23T00:00:00
NL,Best,15,29985,3,0,2020-06-23T00:00:00
NL,Berkelland,32,43748,5,0,2020-06-23T00:00:00
NL,Bergen op Zoom,40,67489,4,0,2020-06-23T00:00:00
NL,Bergen (NH.),5,29844,0,0,2020-06-23T00:00:00
NL,Bergen (L.),8,13085,0,0,2020-06-23T00:00:00
NL,Beesel,8,13483,1,0,2020-06-23T00:00:00
NL,Beemster,1,10025,0,0,2020-06-23T00:00:00
NL,Assen,7,68606,0,0,2020-06-23T00:00:00
NL,Ameland,0,3718,0,0,2020-06-23T00:00:00
NL,Altena,27,55980,1,0,2020-06-23T00:00:00
