country,lau,cases,population,cases/100k pop.,datetime
NL,Renswoude,0,5259,0.0,2020-03-25T14:00:00
NL,Borger-Odoorn,0,25372,0.0,2020-03-25T14:00:00
NL,Schiermonnikoog,0,936,0.0,2020-03-25T14:00:00
NL,Dantumadiel,0,18923,0.0,2020-03-25T14:00:00
NL,Opmeer,0,11779,0.0,2020-03-25T14:00:00
NL,Stadskanaal,0,31789,0.0,2020-03-25T14:00:00
NL,Vlieland,0,1138,0.0,2020-03-25T14:00:00
NL,Oldambt,0,38129,0.0,2020-03-25T14:00:00
NL,Ameland,0,3673,0.0,2020-03-25T14:00:00
NL,Waadhoeke,0,46039,0.0,2020-03-25T14:00:00
NL,Appingedam,0,11721,0.0,2020-03-25T14:00:00
NL,Terschelling,0,4890,0.0,2020-03-25T14:00:00
NL,Loppersum,0,9614,0.0,2020-03-25T14:00:00
NL,Hulst,1,27524,3.6,2020-03-25T14:00:00
NL,Zoeterwoude,1,8450,11.8,2020-03-25T14:00:00
NL,Bergen (L),1,13140,7.6,2020-03-25T14:00:00
NL,Brielle,1,17182,5.8,2020-03-25T14:00:00
NL,Aa en Hunze,1,25386,3.9,2020-03-25T14:00:00
NL,Rhenen,1,20004,5.0,2020-03-25T14:00:00
NL,Reusel-De Mierden,1,13060,7.7,2020-03-25T14:00:00
NL,Veendam,1,27491,3.6,2020-03-25T14:00:00
NL,Weststellingwerf,1,25840,3.9,2020-03-25T14:00:00
NL,Eemnes,1,9113,11.0,2020-03-25T14:00:00
NL,Ooststellingwerf,1,25497,3.9,2020-03-25T14:00:00
NL,Wierden,1,24351,4.1,2020-03-25T14:00:00
NL,Achtkarspelen,1,27852,3.6,2020-03-25T14:00:00
NL,Losser,1,22622,4.4,2020-03-25T14:00:00
NL,Noordenveld,1,31290,3.2,2020-03-25T14:00:00
NL,Midden-Drenthe,1,33178,3.0,2020-03-25T14:00:00
NL,Delfzijl,1,24716,4.0,2020-03-25T14:00:00
NL,Midden-Groningen,2,60899,3.3,2020-03-25T14:00:00
NL,Pekela,2,12214,16.4,2020-03-25T14:00:00
NL,Rozendaal,2,1654,120.9,2020-03-25T14:00:00
NL,Scherpenzeel,2,9873,20.3,2020-03-25T14:00:00
NL,Noord-Beveland,2,7308,27.4,2020-03-25T14:00:00
NL,Midden-Delfland,2,19391,10.3,2020-03-25T14:00:00
NL,Winterswijk,2,28903,6.9,2020-03-25T14:00:00
NL,Duiven,2,25332,7.9,2020-03-25T14:00:00
NL,Kapelle,2,12785,15.6,2020-03-25T14:00:00
NL,Lisse,2,22800,8.8,2020-03-25T14:00:00
NL,Westerveld,2,19348,10.3,2020-03-25T14:00:00
NL,Baarle-Nassau,2,6847,29.2,2020-03-25T14:00:00
NL,Beemster,2,9748,20.5,2020-03-25T14:00:00
NL,Waalre,2,17247,11.6,2020-03-25T14:00:00
NL,Berkelland,2,43904,4.6,2020-03-25T14:00:00
NL,Westervoort,2,14944,13.4,2020-03-25T14:00:00
NL,Aalten,2,27011,7.4,2020-03-25T14:00:00
NL,Tytsjerksteradiel,2,31780,6.3,2020-03-25T14:00:00
NL,Noardeast-Fryslân,3,45181,6.6,2020-03-25T14:00:00
NL,Montferland,3,36026,8.3,2020-03-25T14:00:00
NL,Wageningen,3,38774,7.7,2020-03-25T14:00:00
NL,Meppel,3,33564,8.9,2020-03-25T14:00:00
NL,Drechterland,3,19597,15.3,2020-03-25T14:00:00
NL,De Wolden,3,24110,12.4,2020-03-25T14:00:00
NL,Leiderdorp,3,27109,11.1,2020-03-25T14:00:00
NL,Westerwolde,3,25199,11.9,2020-03-25T14:00:00
NL,Haaksbergen,3,24277,12.4,2020-03-25T14:00:00
NL,Hillegom,3,21966,13.7,2020-03-25T14:00:00
NL,Hendrik-Ido-Ambacht,3,30966,9.7,2020-03-25T14:00:00
NL,Harlingen,3,15758,19.0,2020-03-25T14:00:00
NL,Maasdriel,3,24693,12.1,2020-03-25T14:00:00
NL,Wormerland,3,16329,18.4,2020-03-25T14:00:00
NL,Heerenveen,3,50257,6.0,2020-03-25T14:00:00
NL,Hattem,3,12173,24.6,2020-03-25T14:00:00
NL,Texel,3,13547,22.1,2020-03-25T14:00:00
NL,Twenterand,3,33792,8.9,2020-03-25T14:00:00
NL,Bunschoten,3,21576,13.9,2020-03-25T14:00:00
NL,Wijdemeren,3,24013,12.5,2020-03-25T14:00:00
NL,Brummen,4,20698,19.3,2020-03-25T14:00:00
NL,Medemblik,4,44809,8.9,2020-03-25T14:00:00
NL,Tubbergen,4,21276,18.8,2020-03-25T14:00:00
NL,Laren,4,11195,35.7,2020-03-25T14:00:00
NL,Goes,4,37653,10.6,2020-03-25T14:00:00
NL,Smallingerland,4,55938,7.2,2020-03-25T14:00:00
NL,Staphorst,4,17003,23.5,2020-03-25T14:00:00
NL,Vaals,4,10092,39.6,2020-03-25T14:00:00
NL,Baarn,4,24767,16.2,2020-03-25T14:00:00
NL,Oude IJsselstreek,4,39473,10.1,2020-03-25T14:00:00
NL,Opsterland,4,29723,13.5,2020-03-25T14:00:00
NL,Uitgeest,4,13528,29.6,2020-03-25T14:00:00
NL,Het Hogeland,4,47888,8.4,2020-03-25T14:00:00
NL,Bodegraven-Reeuwijk,5,34462,14.5,2020-03-25T14:00:00
NL,Mill en Sint Hubert,5,10891,45.9,2020-03-25T14:00:00
NL,Wassenaar,5,26211,19.1,2020-03-25T14:00:00
NL,Zeewolde,5,22309,22.4,2020-03-25T14:00:00
NL,Alblasserdam,5,20069,24.9,2020-03-25T14:00:00
NL,Borsele,5,22800,21.9,2020-03-25T14:00:00
NL,Koggenland,5,22738,22.0,2020-03-25T14:00:00
NL,Sliedrecht,5,25026,20.0,2020-03-25T14:00:00
NL,Blaricum,5,11202,44.6,2020-03-25T14:00:00
NL,Sluis,5,23386,21.4,2020-03-25T14:00:00
NL,Gulpen-Wittem,5,14246,35.1,2020-03-25T14:00:00
NL,Hellevoetsluis,5,40049,12.5,2020-03-25T14:00:00
NL,Kaag en Braassem,5,26866,18.6,2020-03-25T14:00:00
NL,Putten,5,24198,20.7,2020-03-25T14:00:00
NL,Montfoort,5,13996,35.7,2020-03-25T14:00:00
NL,Uithoorn,5,29424,17.0,2020-03-25T14:00:00
NL,Woensdrecht,5,21866,22.9,2020-03-25T14:00:00
NL,Den Helder,5,55604,9.0,2020-03-25T14:00:00
NL,Assen,5,67963,7.4,2020-03-25T14:00:00
NL,Doesburg,5,11148,44.9,2020-03-25T14:00:00
NL,Moerdijk,5,36961,13.5,2020-03-25T14:00:00
NL,Noordoostpolder,5,46849,10.7,2020-03-25T14:00:00
NL,Voorschoten,5,25479,19.6,2020-03-25T14:00:00
NL,Elburg,5,23086,21.7,2020-03-25T14:00:00
NL,Waddinxveen,5,28316,17.7,2020-03-25T14:00:00
NL,Mook en Middelaar,5,7806,64.1,2020-03-25T14:00:00
NL,Wijk bij Duurstede,6,23762,25.3,2020-03-25T14:00:00
NL,Papendrecht,6,32290,18.6,2020-03-25T14:00:00
NL,Zandvoort,6,17011,35.3,2020-03-25T14:00:00
NL,Veere,6,21835,27.5,2020-03-25T14:00:00
NL,Weesp,6,19334,31.0,2020-03-25T14:00:00
NL,Oostzaan,6,9757,61.5,2020-03-25T14:00:00
NL,Hof van Twente,6,34940,17.2,2020-03-25T14:00:00
NL,Lochem,6,33590,17.9,2020-03-25T14:00:00
NL,Nieuwkoop,6,28628,21.0,2020-03-25T14:00:00
NL,Olst-Wijhe,6,18071,33.2,2020-03-25T14:00:00
NL,Woudenberg,6,13166,45.6,2020-03-25T14:00:00
NL,Voerendaal,6,12452,48.2,2020-03-25T14:00:00
NL,Rucphen,6,22572,26.6,2020-03-25T14:00:00
NL,Krimpen aan den IJssel,6,29376,20.4,2020-03-25T14:00:00
NL,Schouwen-Duiveland,6,33779,17.8,2020-03-25T14:00:00
NL,Steenwijkerland,6,43940,13.7,2020-03-25T14:00:00
NL,Voorst,6,24417,24.6,2020-03-25T14:00:00
NL,Oost Gelre,6,29704,20.2,2020-03-25T14:00:00
NL,Oirschot,6,18623,32.2,2020-03-25T14:00:00
NL,Landsmeer,6,11488,52.2,2020-03-25T14:00:00
