country,nuts_2,lau,cases,population,deaths,hospitalized,datetime
NL,Drenthe,,48,,0,0,2021-10-20T10:00:00
NL,Fryslân,Vlieland,84,,0,0,2021-10-20T10:00:00
NL,Gelderland,Rozendaal,129,,0,1,2021-10-20T10:00:00
NL,Groningen,,56,,0,1,2021-10-20T10:00:00
NL,Flevoland,,56,,0,1,2021-10-20T10:00:00
NL,Fryslân,Schiermonnikoog,49,,2,1,2021-10-20T10:00:00
NL,Fryslân,,82,,0,2,2021-10-20T10:00:00
NL,Fryslân,Ameland,283,,1,3,2021-10-20T10:00:00
NL,Fryslân,Terschelling,355,,2,3,2021-10-20T10:00:00
NL,Zeeland,,103,,1,5,2021-10-20T10:00:00
NL,Overijssel,,566,,3,5,2021-10-20T10:00:00
NL,Gelderland,Scherpenzeel,1385,,12,5,2021-10-20T10:00:00
NL,Noord-Holland,Texel,736,,4,6,2021-10-20T10:00:00
NL,Limburg,,436,,3,7,2021-10-20T10:00:00
NL,Drenthe,Aa en Hunze,1692,,21,8,2021-10-20T10:00:00
NL,Utrecht,Renswoude,798,,5,9,2021-10-20T10:00:00
NL,Noord-Holland,Beemster,1090,,3,9,2021-10-20T10:00:00
NL,Zuid-Holland,Zoeterwoude,1010,,1,10,2021-10-20T10:00:00
NL,Gelderland,,666,,3,10,2021-10-20T10:00:00
NL,Limburg,Mook en Middelaar,723,,11,11,2021-10-20T10:00:00
NL,Noord-Holland,Opmeer,1544,,6,11,2021-10-20T10:00:00
NL,Noord-Holland,Uitgeest,1555,,7,12,2021-10-20T10:00:00
NL,Noord-Brabant,Baarle-Nassau,716,,4,13,2021-10-20T10:00:00
NL,Groningen,Veendam,2273,,11,13,2021-10-20T10:00:00
NL,Fryslân,Harlingen,1004,,6,13,2021-10-20T10:00:00
NL,Noord-Holland,Blaricum,1299,,6,14,2021-10-20T10:00:00
NL,Noord-Holland,Landsmeer,1458,,6,14,2021-10-20T10:00:00
NL,Overijssel,Ommen,1766,,16,16,2021-10-20T10:00:00
NL,Zeeland,Kapelle,1251,,6,16,2021-10-20T10:00:00
NL,Utrecht,,277,,2,16,2021-10-20T10:00:00
NL,Noord-Brabant,Mill en Sint Hubert,1385,,10,17,2021-10-20T10:00:00
NL,Noord-Holland,Oostzaan,1133,,8,17,2021-10-20T10:00:00
NL,Noord-Holland,Ouder-Amstel,1683,,5,18,2021-10-20T10:00:00
NL,Drenthe,Westerveld,1153,,22,18,2021-10-20T10:00:00
NL,Noord-Holland,Laren,1288,,29,18,2021-10-20T10:00:00
NL,Gelderland,Winterswijk,2551,,17,19,2021-10-20T10:00:00
NL,Fryslân,Ooststellingwerf,1804,,6,19,2021-10-20T10:00:00
NL,Zuid-Holland,Midden-Delfland,2467,,14,19,2021-10-20T10:00:00
NL,Noord-Holland,Bloemendaal,2230,,17,19,2021-10-20T10:00:00
NL,Fryslân,Weststellingwerf,2144,,29,21,2021-10-20T10:00:00
NL,Utrecht,Eemnes,1148,,6,21,2021-10-20T10:00:00
NL,Overijssel,Olst-Wijhe,1632,,10,21,2021-10-20T10:00:00
NL,Noord-Brabant,Hilvarenbeek,1839,,20,21,2021-10-20T10:00:00
NL,Zuid-Holland,Hardinxveld-Giessendam,3200,,25,21,2021-10-20T10:00:00
NL,Noord-Holland,Weesp,2400,,23,21,2021-10-20T10:00:00
NL,Overijssel,Staphorst,3365,,22,21,2021-10-20T10:00:00
NL,Zeeland,Noord-Beveland,629,,9,21,2021-10-20T10:00:00
NL,Overijssel,Wierden,3611,,28,22,2021-10-20T10:00:00
NL,Gelderland,Doesburg,943,,9,22,2021-10-20T10:00:00
NL,Flevoland,Zeewolde,2150,,14,22,2021-10-20T10:00:00
NL,Fryslân,Dantumadiel,1967,,17,22,2021-10-20T10:00:00
NL,Noord-Holland,,1581,,2,23,2021-10-20T10:00:00
NL,Gelderland,Putten,2929,,19,23,2021-10-20T10:00:00
NL,Zuid-Holland,Oegstgeest,2426,,31,23,2021-10-20T10:00:00
NL,Utrecht,Bunnik,1402,,12,23,2021-10-20T10:00:00
NL,Noord-Brabant,Reusel-De Mierden,1898,,10,23,2021-10-20T10:00:00
NL,Gelderland,Hattem,1089,,7,23,2021-10-20T10:00:00
NL,Noord-Brabant,Waalre,1922,,17,23,2021-10-20T10:00:00
NL,Zuid-Holland,Voorschoten,2288,,24,23,2021-10-20T10:00:00
NL,Noord-Brabant,Woensdrecht,2214,,26,23,2021-10-20T10:00:00
NL,Zuid-Holland,Hillegom,2214,,18,23,2021-10-20T10:00:00
NL,Noord-Brabant,Alphen-Chaam,1073,,5,24,2021-10-20T10:00:00
NL,Noord-Holland,Heiloo,2253,,16,24,2021-10-20T10:00:00
NL,Fryslân,Tytsjerksteradiel,2581,,29,24,2021-10-20T10:00:00
NL,Utrecht,Woudenberg,1866,,8,24,2021-10-20T10:00:00
NL,Limburg,Vaals,814,,14,25,2021-10-20T10:00:00
NL,Zuid-Holland,Westvoorne,1389,,19,25,2021-10-20T10:00:00
NL,Gelderland,West Maas en Waal,2351,,19,25,2021-10-20T10:00:00
NL,Drenthe,Tynaarlo,2029,,25,25,2021-10-20T10:00:00
NL,Limburg,Bergen (L.),1833,,15,25,2021-10-20T10:00:00
