country,nuts_2,lau,cases,population,deaths,hospitalized,datetime
NL,Groningen,Groningen,110137,,9999,9999,2023-01-24T10:00:00
NL,Limburg,Mook en Middelaar,3758,,9999,9999,2023-01-24T10:00:00
NL,Limburg,Meerssen,9517,,9999,9999,2023-01-24T10:00:00
NL,Limburg,Maastricht,58499,,9999,9999,2023-01-24T10:00:00
NL,Limburg,Kerkrade,20473,,9999,9999,2023-01-24T10:00:00
NL,Limburg,Heerlen,41406,,9999,9999,2023-01-24T10:00:00
NL,Limburg,Gennep,9360,,9999,9999,2023-01-24T10:00:00
NL,Limburg,Brunssum,14076,,9999,9999,2023-01-24T10:00:00
NL,Limburg,Bergen (L.),6882,,9999,9999,2023-01-24T10:00:00
NL,Limburg,Nederweert,9029,,9999,9999,2023-01-24T10:00:00
NL,Limburg,Beesel,6698,,9999,9999,2023-01-24T10:00:00
NL,Limburg,Landgraaf,18404,,9999,9999,2023-01-24T10:00:00
NL,Noord-Holland,Wormerland,7505,,9999,9999,2023-01-24T10:00:00
NL,Noord-Brabant,Zundert,9548,,9999,9999,2023-01-24T10:00:00
NL,Noord-Brabant,Woensdrecht,9122,,9999,9999,2023-01-24T10:00:00
NL,Noord-Brabant,Waalwijk,23664,,9999,9999,2023-01-24T10:00:00
NL,Noord-Brabant,Waalre,8525,,9999,9999,2023-01-24T10:00:00
NL,Noord-Brabant,Vught,16431,,9999,9999,2023-01-24T10:00:00
NL,Noord-Brabant,Veldhoven,22593,,9999,9999,2023-01-24T10:00:00
NL,Limburg,Beek,8273,,9999,9999,2023-01-24T10:00:00
NL,Noord-Brabant,Valkenswaard,15239,,9999,9999,2023-01-24T10:00:00
NL,Limburg,Roermond,28852,,9999,9999,2023-01-24T10:00:00
NL,Limburg,Stein,12776,,9999,9999,2023-01-24T10:00:00
NL,Noord-Brabant,Halderberge,14481,,9999,9999,2023-01-24T10:00:00
NL,Noord-Brabant,Gemert-Bakel,14770,,9999,9999,2023-01-24T10:00:00
