country,nuts_2,lau,cases,population,deaths,hospitalized,datetime
NL,Drenthe,,116,,0,0,2021-12-20T10:00:00
NL,Gelderland,Rozendaal,207,,0,1,2021-12-20T10:00:00
NL,Groningen,,139,,0,1,2021-12-20T10:00:00
NL,Fryslân,,240,,0,1,2021-12-20T10:00:00
NL,Fryslân,Vlieland,121,,1,1,2021-12-20T10:00:00
NL,Fryslân,Schiermonnikoog,67,,2,1,2021-12-20T10:00:00
NL,Flevoland,,140,,0,2,2021-12-20T10:00:00
NL,Fryslân,Ameland,347,,1,3,2021-12-20T10:00:00
NL,Fryslân,Terschelling,568,,2,3,2021-12-20T10:00:00
NL,Zeeland,,259,,1,5,2021-12-20T10:00:00
NL,Overijssel,,914,,4,6,2021-12-20T10:00:00
NL,Noord-Holland,Texel,1202,,4,7,2021-12-20T10:00:00
NL,Gelderland,Scherpenzeel,2214,,12,7,2021-12-20T10:00:00
NL,Limburg,,1043,,3,7,2021-12-20T10:00:00
NL,Noord-Holland,Beemster,1652,,4,9,2021-12-20T10:00:00
NL,Drenthe,Aa en Hunze,2494,,21,10,2021-12-20T10:00:00
NL,Gelderland,,1276,,3,10,2021-12-20T10:00:00
NL,Utrecht,Renswoude,1209,,5,10,2021-12-20T10:00:00
NL,Zuid-Holland,Zoeterwoude,1503,,1,11,2021-12-20T10:00:00
NL,Limburg,Mook en Middelaar,1051,,13,13,2021-12-20T10:00:00
NL,Noord-Holland,Opmeer,2206,,6,13,2021-12-20T10:00:00
NL,Fryslân,Harlingen,1703,,8,13,2021-12-20T10:00:00
NL,Noord-Holland,Uitgeest,2237,,12,14,2021-12-20T10:00:00
NL,Noord-Holland,Blaricum,1902,,7,16,2021-12-20T10:00:00
NL,Overijssel,Ommen,2667,,17,16,2021-12-20T10:00:00
NL,Noord-Holland,Landsmeer,2054,,8,16,2021-12-20T10:00:00
NL,Noord-Brabant,Baarle-Nassau,1110,,4,16,2021-12-20T10:00:00
NL,Noord-Brabant,Mill en Sint Hubert,2085,,12,17,2021-12-20T10:00:00
NL,Groningen,Veendam,3156,,17,17,2021-12-20T10:00:00
NL,Utrecht,,667,,2,18,2021-12-20T10:00:00
NL,Noord-Holland,Oostzaan,1709,,8,18,2021-12-20T10:00:00
NL,Zuid-Holland,Midden-Delfland,3540,,14,19,2021-12-20T10:00:00
NL,Noord-Holland,Laren,1837,,31,20,2021-12-20T10:00:00
NL,Noord-Holland,Bloemendaal,3557,,19,20,2021-12-20T10:00:00
NL,Noord-Holland,Ouder-Amstel,2490,,5,20,2021-12-20T10:00:00
NL,Zeeland,Kapelle,2063,,6,21,2021-12-20T10:00:00
NL,Utrecht,Eemnes,1700,,6,21,2021-12-20T10:00:00
NL,Drenthe,Westerveld,1965,,24,21,2021-12-20T10:00:00
NL,Noord-Brabant,Hilvarenbeek,2520,,20,21,2021-12-20T10:00:00
NL,Overijssel,Olst-Wijhe,2385,,10,22,2021-12-20T10:00:00
NL,Noord-Holland,Weesp,3370,,23,23,2021-12-20T10:00:00
NL,Fryslân,Ooststellingwerf,3133,,6,23,2021-12-20T10:00:00
NL,Zuid-Holland,Hardinxveld-Giessendam,4811,,30,23,2021-12-20T10:00:00
NL,Flevoland,Zeewolde,3315,,17,24,2021-12-20T10:00:00
NL,Gelderland,Doesburg,1387,,9,24,2021-12-20T10:00:00
