country,nuts_2,lau,cases,population,deaths,hospitalized,datetime
NL,Drenthe,,47,,0,0,2021-08-31T10:00:00
NL,Fryslân,Vlieland,81,,0,0,2021-08-31T10:00:00
NL,Groningen,,54,,0,1,2021-08-31T10:00:00
NL,Gelderland,Rozendaal,125,,0,1,2021-08-31T10:00:00
NL,Fryslân,,70,,0,1,2021-08-31T10:00:00
NL,Flevoland,,41,,0,1,2021-08-31T10:00:00
NL,Fryslân,Schiermonnikoog,48,,2,1,2021-08-31T10:00:00
NL,Fryslân,Ameland,278,,1,3,2021-08-31T10:00:00
NL,Fryslân,Terschelling,302,,2,3,2021-08-31T10:00:00
NL,Zeeland,,86,,1,4,2021-08-31T10:00:00
NL,Gelderland,Scherpenzeel,1176,,12,5,2021-08-31T10:00:00
NL,Overijssel,,509,,3,5,2021-08-31T10:00:00
NL,Noord-Holland,Texel,718,,4,6,2021-08-31T10:00:00
NL,Drenthe,Aa en Hunze,1611,,20,7,2021-08-31T10:00:00
NL,Limburg,,413,,3,7,2021-08-31T10:00:00
NL,Utrecht,Renswoude,684,,5,7,2021-08-31T10:00:00
NL,Noord-Holland,Beemster,1059,,3,9,2021-08-31T10:00:00
NL,Zuid-Holland,Zoeterwoude,954,,1,10,2021-08-31T10:00:00
NL,Gelderland,,623,,3,10,2021-08-31T10:00:00
NL,Noord-Holland,Opmeer,1449,,6,11,2021-08-31T10:00:00
NL,Limburg,Mook en Middelaar,693,,11,11,2021-08-31T10:00:00
NL,Noord-Holland,Uitgeest,1511,,7,12,2021-08-31T10:00:00
NL,Groningen,Veendam,2168,,11,13,2021-08-31T10:00:00
NL,Fryslân,Harlingen,961,,6,13,2021-08-31T10:00:00
NL,Noord-Brabant,Baarle-Nassau,671,,4,13,2021-08-31T10:00:00
NL,Noord-Holland,Landsmeer,1381,,6,14,2021-08-31T10:00:00
NL,Noord-Holland,Blaricum,1247,,6,14,2021-08-31T10:00:00
NL,Overijssel,Ommen,1656,,16,15,2021-08-31T10:00:00
NL,Zeeland,Kapelle,1179,,6,16,2021-08-31T10:00:00
NL,Utrecht,,251,,2,16,2021-08-31T10:00:00
NL,Noord-Holland,Laren,1235,,29,17,2021-08-31T10:00:00
NL,Noord-Holland,Oostzaan,1092,,8,17,2021-08-31T10:00:00
NL,Noord-Brabant,Mill en Sint Hubert,1349,,10,17,2021-08-31T10:00:00
NL,Drenthe,Westerveld,1075,,22,17,2021-08-31T10:00:00
NL,Overijssel,Staphorst,2528,,21,18,2021-08-31T10:00:00
NL,Noord-Holland,Ouder-Amstel,1586,,5,18,2021-08-31T10:00:00
NL,Zuid-Holland,Hardinxveld-Giessendam,2955,,25,18,2021-08-31T10:00:00
NL,Fryslân,Ooststellingwerf,1705,,6,18,2021-08-31T10:00:00
NL,Noord-Holland,Bloemendaal,2154,,17,19,2021-08-31T10:00:00
