country,nuts_3,cases,population,deaths,datetime
GR,Cruise Ship,7,0.0,0,2022-02-17T00:00:00
GR,Mount Athos,155,1811.0,0,2022-02-17T00:00:00
GR,Imported (They asked to be tested),2455,0.0,0,2022-02-17T00:00:00
GR,Evrytania,2769,20081.0,0,2022-02-17T00:00:00
GR,Phocis,4022,40343.0,0,2022-02-17T00:00:00
GR,Kefalonia,4809,39032.0,0,2022-02-17T00:00:00
GR,Lefkada,5069,23693.0,0,2022-02-17T00:00:00
GR,Grevena,5370,31757.0,1,2022-02-17T00:00:00
GR,Samos,6206,42859.0,0,2022-02-17T00:00:00
GR,Zakynthos,7350,40759.0,3,2022-02-17T00:00:00
GR,Thesprotia,8104,43587.0,2,2022-02-17T00:00:00
GR,Chios,8359,52674.0,0,2022-02-17T00:00:00
GR,Preveza,8963,57491.0,0,2022-02-17T00:00:00
GR,Imported (Detected at the entry points),10256,0.0,0,2022-02-17T00:00:00
GR,Arta,10419,67877.0,2,2022-02-17T00:00:00
GR,Florina,10435,51414.0,2,2022-02-17T00:00:00
GR,Kastoria,10569,50322.0,16,2022-02-17T00:00:00
GR,Laconia,11075,89138.0,0,2022-02-17T00:00:00
GR,Lasithi,11375,75381.0,0,2022-02-17T00:00:00
GR,Arcadia,14252,86685.0,0,2022-02-17T00:00:00
GR,Kilkis,15673,80419.0,3,2022-02-17T00:00:00
GR,Argolis,17019,97044.0,0,2022-02-17T00:00:00
GR,Rhodope,19452,112039.0,3,2022-02-17T00:00:00
GR,Drama,19811,98287.0,7,2022-02-17T00:00:00
GR,Karditsa,20202,113544.0,1,2022-02-17T00:00:00
GR,Xanthi,20536,111222.0,14,2022-02-17T00:00:00
GR,Chalkidiki,20991,107719.0,5,2022-02-17T00:00:00
GR,Elis,21140,159300.0,2,2022-02-17T00:00:00
GR,Rethymno,21267,85609.0,0,2022-02-17T00:00:00
GR,Boeotia,21491,117920.0,0,2022-02-17T00:00:00
GR,Lesbos,21553,103698.0,13,2022-02-17T00:00:00
GR,Corfu (Kerkyra),21913,104371.0,3,2022-02-17T00:00:00
GR,Phthiotis,22515,158231.0,0,2022-02-17T00:00:00
GR,Trikala,22909,131085.0,3,2022-02-17T00:00:00
GR,Cyclades,23017,118027.0,0,2022-02-17T00:00:00
GR,Messenia,26794,159954.0,0,2022-02-17T00:00:00
GR,Corinthia,27165,145082.0,1,2022-02-17T00:00:00
GR,Kavala,27228,138687.0,8,2022-02-17T00:00:00
GR,Pella,27314,139680.0,11,2022-02-17T00:00:00
GR,Imathia,28805,140611.0,5,2022-02-17T00:00:00
GR,Serres,29628,176430.0,19,2022-02-17T00:00:00
GR,Pieria,30170,126698.0,8,2022-02-17T00:00:00
GR,Evros,32776,147947.0,25,2022-02-17T00:00:00
GR,Aetolia-Acarnania,33205,210802.0,2,2022-02-17T00:00:00
GR,Kozani,33546,150196.0,31,2022-02-17T00:00:00
GR,Euboea,33782,210815.0,1,2022-02-17T00:00:00
GR,Ioannina,34106,167901.0,13,2022-02-17T00:00:00
GR,Chania,37504,156585.0,1,2022-02-17T00:00:00
GR,Magnesia,38427,203808.0,7,2022-02-17T00:00:00
GR,Dodecanese,40286,190988.0,0,2022-02-17T00:00:00
GR,Herakleion,66226,305490.0,2,2022-02-17T00:00:00
GR,Larissa,69960,284325.0,23,2022-02-17T00:00:00
GR,Achaea,71227,309694.0,14,2022-02-17T00:00:00
GR,No Location Provided,74466,10816286.0,24179,2022-02-17T00:00:00
GR,Thessaloniki,281198,1110551.0,184,2022-02-17T00:00:00
GR,Attica,760100,3828434.0,330,2022-02-17T00:00:00
