country,nuts_3,cases,population,deaths,datetime
GR,Cruise Ship,7,0.0,0,2021-04-03T00:00:00
GR,Mount Athos,38,1811.0,0,2021-04-03T00:00:00
GR,Lefkada,219,23693.0,0,2021-04-03T00:00:00
GR,Kefalonia,226,39032.0,0,2021-04-03T00:00:00
GR,Samos,388,42859.0,0,2021-04-03T00:00:00
GR,Phocis,398,40343.0,0,2021-04-03T00:00:00
GR,Preveza,409,57491.0,0,2021-04-03T00:00:00
GR,Lasithi,447,75381.0,0,2021-04-03T00:00:00
GR,Evrytania,467,20081.0,0,2021-04-03T00:00:00
GR,Zakynthos,505,40759.0,3,2021-04-03T00:00:00
GR,Thesprotia,521,43587.0,2,2021-04-03T00:00:00
GR,Arta,576,67877.0,2,2021-04-03T00:00:00
GR,Laconia,669,89138.0,0,2021-04-03T00:00:00
GR,Chios,718,52674.0,0,2021-04-03T00:00:00
GR,Corfu (Kerkyra),824,104371.0,3,2021-04-03T00:00:00
GR,Imported (They asked to be tested),912,0.0,0,2021-04-03T00:00:00
GR,Grevena,923,31757.0,1,2021-04-03T00:00:00
GR,Cyclades,1126,118027.0,0,2021-04-03T00:00:00
GR,Rethymno,1147,85609.0,0,2021-04-03T00:00:00
GR,Messenia,1174,159954.0,0,2021-04-03T00:00:00
GR,Arcadia,1176,86685.0,0,2021-04-03T00:00:00
GR,Kastoria,1258,50322.0,16,2021-04-03T00:00:00
GR,Florina,1305,51414.0,2,2021-04-03T00:00:00
GR,Chania,1484,156585.0,1,2021-04-03T00:00:00
GR,Elis,1594,159300.0,2,2021-04-03T00:00:00
GR,Argolis,1618,97044.0,0,2021-04-03T00:00:00
GR,Dodecanese,1774,190988.0,0,2021-04-03T00:00:00
GR,Phthiotis,2272,158231.0,0,2021-04-03T00:00:00
GR,Trikala,2336,131085.0,3,2021-04-03T00:00:00
GR,Aetolia-Acarnania,2355,210802.0,2,2021-04-03T00:00:00
GR,Lesbos,2476,103698.0,13,2021-04-03T00:00:00
GR,Boeotia,2498,117920.0,0,2021-04-03T00:00:00
GR,Rhodope,2541,112039.0,3,2021-04-03T00:00:00
GR,Corinthia,2541,145082.0,1,2021-04-03T00:00:00
GR,Kilkis,2757,80419.0,3,2021-04-03T00:00:00
GR,Xanthi,2890,111222.0,14,2021-04-03T00:00:00
GR,Karditsa,2894,113544.0,1,2021-04-03T00:00:00
GR,Ioannina,2915,167901.0,13,2021-04-03T00:00:00
GR,Euboea,3118,210815.0,1,2021-04-03T00:00:00
GR,Drama,3245,98287.0,7,2021-04-03T00:00:00
GR,Evros,3282,147947.0,25,2021-04-03T00:00:00
GR,Kavala,3289,138687.0,8,2021-04-03T00:00:00
GR,Herakleion,3407,305490.0,2,2021-04-03T00:00:00
GR,Chalkidiki,3430,107719.0,5,2021-04-03T00:00:00
GR,Imathia,4184,140611.0,5,2021-04-03T00:00:00
GR,Pieria,4376,126698.0,8,2021-04-03T00:00:00
GR,Magnesia,4461,203808.0,7,2021-04-03T00:00:00
GR,Imported (Detected at the entry points),4901,0.0,0,2021-04-03T00:00:00
GR,Kozani,5047,150196.0,31,2021-04-03T00:00:00
GR,Serres,5062,176430.0,19,2021-04-03T00:00:00
GR,Pella,5374,139680.0,11,2021-04-03T00:00:00
GR,No Location Provided,5536,10816286.0,7537,2021-04-03T00:00:00
GR,Achaea,7924,309694.0,14,2021-04-03T00:00:00
GR,Larissa,10155,284325.0,23,2021-04-03T00:00:00
GR,Thessaloniki,44934,1110551.0,184,2021-04-03T00:00:00
GR,Attica,101356,3828434.0,330,2021-04-03T00:00:00
