country,nuts_3,cases,population,deaths,datetime
GR,Cruise Ship,0,0.0,0,2020-12-14T00:00:00
GR,Mount Athos,5,1811.0,0,2020-12-14T00:00:00
GR,Lefkada,46,23693.0,0,2020-12-14T00:00:00
GR,Kefalonia,64,39032.0,0,2020-12-14T00:00:00
GR,Zakynthos,80,40759.0,3,2020-12-14T00:00:00
GR,Lasithi,105,75381.0,0,2020-12-14T00:00:00
GR,Thesprotia,134,43587.0,2,2020-12-14T00:00:00
GR,Laconia,161,89138.0,0,2020-12-14T00:00:00
GR,Samos,175,42859.0,0,2020-12-14T00:00:00
GR,Phocis,181,40343.0,0,2020-12-14T00:00:00
GR,Preveza,184,57491.0,0,2020-12-14T00:00:00
GR,Rethymno,224,85609.0,0,2020-12-14T00:00:00
GR,Arta,240,67877.0,2,2020-12-14T00:00:00
GR,Evrytania,240,20081.0,0,2020-12-14T00:00:00
GR,Arcadia,307,86685.0,0,2020-12-14T00:00:00
GR,Chios,309,52674.0,0,2020-12-14T00:00:00
GR,Argolis,404,97044.0,0,2020-12-14T00:00:00
GR,Elis,424,159300.0,2,2020-12-14T00:00:00
GR,Euboea,425,210815.0,1,2020-12-14T00:00:00
GR,Corfu (Kerkyra),452,104371.0,3,2020-12-14T00:00:00
GR,Cyclades,469,118027.0,0,2020-12-14T00:00:00
GR,Dodecanese,526,190988.0,0,2020-12-14T00:00:00
GR,Corinthia,550,145082.0,1,2020-12-14T00:00:00
GR,Imported (They asked to be tested),563,0.0,0,2020-12-14T00:00:00
GR,Chania,606,156585.0,1,2020-12-14T00:00:00
GR,Grevena,626,31757.0,1,2020-12-14T00:00:00
GR,Messenia,632,159954.0,0,2020-12-14T00:00:00
GR,Boeotia,638,117920.0,0,2020-12-14T00:00:00
GR,Phthiotis,663,158231.0,0,2020-12-14T00:00:00
GR,Kastoria,775,50322.0,16,2020-12-14T00:00:00
GR,Aetolia-Acarnania,861,210802.0,2,2020-12-14T00:00:00
GR,Florina,995,51414.0,2,2020-12-14T00:00:00
GR,Herakleion,1165,305490.0,2,2020-12-14T00:00:00
GR,Achaea,1365,309694.0,14,2020-12-14T00:00:00
GR,Ioannina,1409,167901.0,13,2020-12-14T00:00:00
GR,Trikala,1457,131085.0,3,2020-12-14T00:00:00
GR,Lesbos,1574,103698.0,13,2020-12-14T00:00:00
GR,Karditsa,1633,113544.0,1,2020-12-14T00:00:00
GR,Kilkis,1708,80419.0,3,2020-12-14T00:00:00
GR,Chalkidiki,1769,107719.0,5,2020-12-14T00:00:00
GR,Rhodope,1807,112039.0,3,2020-12-14T00:00:00
GR,Evros,1932,147947.0,25,2020-12-14T00:00:00
GR,Kavala,2003,138687.0,8,2020-12-14T00:00:00
GR,Kozani,2072,150196.0,31,2020-12-14T00:00:00
GR,Xanthi,2100,111222.0,14,2020-12-14T00:00:00
GR,Magnesia,2470,203808.0,7,2020-12-14T00:00:00
GR,Imathia,2721,140611.0,5,2020-12-14T00:00:00
GR,Drama,2804,98287.0,7,2020-12-14T00:00:00
GR,Pieria,2887,126698.0,8,2020-12-14T00:00:00
GR,No Location Provided,3025,10816286.0,2922,2020-12-14T00:00:00
GR,Serres,3410,176430.0,19,2020-12-14T00:00:00
GR,Imported (Detected at the entry points),3710,0.0,0,2020-12-14T00:00:00
GR,Pella,4046,139680.0,11,2020-12-14T00:00:00
GR,Larissa,5537,284325.0,23,2020-12-14T00:00:00
GR,Thessaloniki,27362,1110551.0,184,2020-12-14T00:00:00
GR,Attica,33143,3828434.0,330,2020-12-14T00:00:00
