country,nuts_3,cases,population,deaths,datetime
GR,Cruise Ship,0,0.0,0,2020-12-22T00:00:00
GR,Mount Athos,5,1811.0,0,2020-12-22T00:00:00
GR,Lefkada,50,23693.0,0,2020-12-22T00:00:00
GR,Kefalonia,68,39032.0,0,2020-12-22T00:00:00
GR,Zakynthos,84,40759.0,3,2020-12-22T00:00:00
GR,Lasithi,105,75381.0,0,2020-12-22T00:00:00
GR,Thesprotia,135,43587.0,2,2020-12-22T00:00:00
GR,Samos,176,42859.0,0,2020-12-22T00:00:00
GR,Phocis,181,40343.0,0,2020-12-22T00:00:00
GR,Laconia,188,89138.0,0,2020-12-22T00:00:00
GR,Preveza,191,57491.0,0,2020-12-22T00:00:00
GR,Rethymno,229,85609.0,0,2020-12-22T00:00:00
GR,Arta,250,67877.0,2,2020-12-22T00:00:00
GR,Evrytania,251,20081.0,0,2020-12-22T00:00:00
GR,Arcadia,327,86685.0,0,2020-12-22T00:00:00
GR,Chios,347,52674.0,0,2020-12-22T00:00:00
GR,Argolis,410,97044.0,0,2020-12-22T00:00:00
GR,Elis,441,159300.0,2,2020-12-22T00:00:00
GR,Euboea,458,210815.0,1,2020-12-22T00:00:00
GR,Corfu (Kerkyra),464,104371.0,3,2020-12-22T00:00:00
GR,Cyclades,472,118027.0,0,2020-12-22T00:00:00
GR,Dodecanese,550,190988.0,0,2020-12-22T00:00:00
GR,Imported (They asked to be tested),591,0.0,0,2020-12-22T00:00:00
GR,Corinthia,616,145082.0,1,2020-12-22T00:00:00
GR,Chania,632,156585.0,1,2020-12-22T00:00:00
GR,Grevena,655,31757.0,1,2020-12-22T00:00:00
GR,Messenia,661,159954.0,0,2020-12-22T00:00:00
GR,Boeotia,693,117920.0,0,2020-12-22T00:00:00
GR,Phthiotis,731,158231.0,0,2020-12-22T00:00:00
GR,Kastoria,789,50322.0,16,2020-12-22T00:00:00
GR,Aetolia-Acarnania,934,210802.0,2,2020-12-22T00:00:00
GR,Florina,1038,51414.0,2,2020-12-22T00:00:00
GR,Herakleion,1207,305490.0,2,2020-12-22T00:00:00
GR,Ioannina,1438,167901.0,13,2020-12-22T00:00:00
GR,Achaea,1478,309694.0,14,2020-12-22T00:00:00
GR,Trikala,1561,131085.0,3,2020-12-22T00:00:00
GR,Lesbos,1667,103698.0,13,2020-12-22T00:00:00
GR,Karditsa,1814,113544.0,1,2020-12-22T00:00:00
GR,Chalkidiki,1817,107719.0,5,2020-12-22T00:00:00
GR,Kilkis,1880,80419.0,3,2020-12-22T00:00:00
GR,Rhodope,1934,112039.0,3,2020-12-22T00:00:00
GR,Kavala,2168,138687.0,8,2020-12-22T00:00:00
GR,Evros,2174,147947.0,25,2020-12-22T00:00:00
GR,Xanthi,2323,111222.0,14,2020-12-22T00:00:00
GR,Kozani,2395,150196.0,31,2020-12-22T00:00:00
GR,Magnesia,2782,203808.0,7,2020-12-22T00:00:00
GR,Drama,2897,98287.0,7,2020-12-22T00:00:00
GR,Imathia,2898,140611.0,5,2020-12-22T00:00:00
GR,No Location Provided,2971,10816286.0,3575,2020-12-22T00:00:00
GR,Pieria,3084,126698.0,8,2020-12-22T00:00:00
GR,Serres,3617,176430.0,19,2020-12-22T00:00:00
GR,Imported (Detected at the entry points),3797,0.0,0,2020-12-22T00:00:00
GR,Pella,4161,139680.0,11,2020-12-22T00:00:00
GR,Larissa,5833,284325.0,23,2020-12-22T00:00:00
GR,Thessaloniki,28843,1110551.0,184,2020-12-22T00:00:00
GR,Attica,34967,3828434.0,330,2020-12-22T00:00:00
