country,nuts_3,cases,population,deaths,datetime
GR,Cruise Ship,0,0.0,0,2020-11-14T00:00:00
GR,Mount Athos,5,1811.0,0,2020-11-14T00:00:00
GR,Lefkada,33,23693.0,0,2020-11-14T00:00:00
GR,Kefalonia,36,39032.0,0,2020-11-14T00:00:00
GR,Zakynthos,68,40759.0,3,2020-11-14T00:00:00
GR,Lasithi,70,75381.0,0,2020-11-14T00:00:00
GR,Laconia,90,89138.0,0,2020-11-14T00:00:00
GR,Evrytania,91,20081.0,0,2020-11-14T00:00:00
GR,Thesprotia,107,43587.0,2,2020-11-14T00:00:00
GR,Arta,109,67877.0,2,2020-11-14T00:00:00
GR,Rethymno,117,85609.0,0,2020-11-14T00:00:00
GR,Preveza,127,57491.0,0,2020-11-14T00:00:00
GR,Phocis,137,40343.0,0,2020-11-14T00:00:00
GR,Arcadia,145,86685.0,0,2020-11-14T00:00:00
GR,Samos,149,42859.0,0,2020-11-14T00:00:00
GR,Grevena,174,31757.0,1,2020-11-14T00:00:00
GR,Chios,193,52674.0,0,2020-11-14T00:00:00
GR,Elis,219,159300.0,2,2020-11-14T00:00:00
GR,Phthiotis,226,158231.0,0,2020-11-14T00:00:00
GR,Dodecanese,275,190988.0,0,2020-11-14T00:00:00
GR,Euboea,286,210815.0,1,2020-11-14T00:00:00
GR,Aetolia-Acarnania,298,210802.0,2,2020-11-14T00:00:00
GR,Argolis,299,97044.0,0,2020-11-14T00:00:00
GR,Corfu (Kerkyra),311,104371.0,3,2020-11-14T00:00:00
GR,Chania,325,156585.0,1,2020-11-14T00:00:00
GR,Boeotia,342,117920.0,0,2020-11-14T00:00:00
GR,Florina,364,51414.0,2,2020-11-14T00:00:00
GR,Corinthia,371,145082.0,1,2020-11-14T00:00:00
GR,Cyclades,382,118027.0,0,2020-11-14T00:00:00
GR,Messenia,445,159954.0,0,2020-11-14T00:00:00
GR,Imported (They asked to be tested),528,0.0,0,2020-11-14T00:00:00
GR,Kastoria,582,50322.0,16,2020-11-14T00:00:00
GR,Karditsa,633,113544.0,1,2020-11-14T00:00:00
GR,Herakleion,666,305490.0,2,2020-11-14T00:00:00
GR,Kilkis,714,80419.0,3,2020-11-14T00:00:00
GR,Trikala,725,131085.0,3,2020-11-14T00:00:00
GR,Achaea,726,309694.0,14,2020-11-14T00:00:00
GR,Magnesia,893,203808.0,7,2020-11-14T00:00:00
GR,Chalkidiki,913,107719.0,5,2020-11-14T00:00:00
GR,Kavala,928,138687.0,8,2020-11-14T00:00:00
GR,Xanthi,931,111222.0,14,2020-11-14T00:00:00
GR,Lesbos,956,103698.0,13,2020-11-14T00:00:00
GR,Evros,1029,147947.0,25,2020-11-14T00:00:00
GR,Ioannina,1107,167901.0,13,2020-11-14T00:00:00
GR,Pieria,1114,126698.0,7,2020-11-14T00:00:00
GR,Rhodope,1126,112039.0,3,2020-11-14T00:00:00
GR,Kozani,1144,150196.0,31,2020-11-14T00:00:00
GR,Imathia,1158,140611.0,5,2020-11-14T00:00:00
GR,Drama,1315,98287.0,7,2020-11-14T00:00:00
GR,Serres,1728,176430.0,19,2020-11-14T00:00:00
GR,Pella,1963,139680.0,11,2020-11-14T00:00:00
GR,No Location Provided,2461,10816286.0,273,2020-11-14T00:00:00
GR,Larissa,2670,284325.0,23,2020-11-14T00:00:00
GR,Imported (Detected at the entry points),3262,0.0,0,2020-11-14T00:00:00
GR,Thessaloniki,14643,1110551.0,182,2020-11-14T00:00:00
GR,Attica,22801,3828434.0,330,2020-11-14T00:00:00
