country,nuts_3,cases,population,deaths,datetime
GR,Cruise Ship,7,0.0,0,2021-12-08T00:00:00
GR,Mount Athos,115,1811.0,0,2021-12-08T00:00:00
GR,Kefalonia,1282,39032.0,0,2021-12-08T00:00:00
GR,Samos,1450,42859.0,0,2021-12-08T00:00:00
GR,Evrytania,1455,20081.0,0,2021-12-08T00:00:00
GR,Phocis,1558,40343.0,0,2021-12-08T00:00:00
GR,Lefkada,1610,23693.0,0,2021-12-08T00:00:00
GR,Imported (They asked to be tested),2230,0.0,0,2021-12-08T00:00:00
GR,Chios,2302,52674.0,0,2021-12-08T00:00:00
GR,Zakynthos,2682,40759.0,3,2021-12-08T00:00:00
GR,Thesprotia,2707,43587.0,2,2021-12-08T00:00:00
GR,Arta,2722,67877.0,2,2021-12-08T00:00:00
GR,Grevena,2811,31757.0,1,2021-12-08T00:00:00
GR,Preveza,2865,57491.0,0,2021-12-08T00:00:00
GR,Lasithi,3298,75381.0,0,2021-12-08T00:00:00
GR,Laconia,3894,89138.0,0,2021-12-08T00:00:00
GR,Florina,4387,51414.0,2,2021-12-08T00:00:00
GR,Kastoria,4704,50322.0,16,2021-12-08T00:00:00
GR,Arcadia,5809,86685.0,0,2021-12-08T00:00:00
GR,Argolis,6648,97044.0,0,2021-12-08T00:00:00
GR,Imported (Detected at the entry points),7110,0.0,0,2021-12-08T00:00:00
GR,Elis,7354,159300.0,2,2021-12-08T00:00:00
GR,Rhodope,7755,112039.0,3,2021-12-08T00:00:00
GR,Lesbos,7822,103698.0,13,2021-12-08T00:00:00
GR,Rethymno,8518,85609.0,0,2021-12-08T00:00:00
GR,Corfu (Kerkyra),8947,104371.0,3,2021-12-08T00:00:00
GR,Karditsa,9275,113544.0,1,2021-12-08T00:00:00
GR,Kilkis,9463,80419.0,3,2021-12-08T00:00:00
GR,Cyclades,9581,118027.0,0,2021-12-08T00:00:00
GR,Boeotia,9653,117920.0,0,2021-12-08T00:00:00
GR,Trikala,10044,131085.0,3,2021-12-08T00:00:00
GR,Chalkidiki,10237,107719.0,5,2021-12-08T00:00:00
GR,Xanthi,10353,111222.0,14,2021-12-08T00:00:00
GR,Drama,10440,98287.0,7,2021-12-08T00:00:00
GR,Corinthia,10567,145082.0,1,2021-12-08T00:00:00
GR,Messenia,10720,159954.0,0,2021-12-08T00:00:00
GR,Phthiotis,10810,158231.0,0,2021-12-08T00:00:00
GR,Chania,10813,156585.0,1,2021-12-08T00:00:00
GR,Euboea,11644,210815.0,1,2021-12-08T00:00:00
GR,Kavala,12778,138687.0,8,2021-12-08T00:00:00
GR,Ioannina,13150,167901.0,13,2021-12-08T00:00:00
GR,Dodecanese,13852,190988.0,0,2021-12-08T00:00:00
GR,Aetolia-Acarnania,13960,210802.0,2,2021-12-08T00:00:00
GR,Evros,14112,147947.0,25,2021-12-08T00:00:00
GR,Pieria,14386,126698.0,8,2021-12-08T00:00:00
GR,Imathia,15255,140611.0,5,2021-12-08T00:00:00
GR,Pella,16016,139680.0,11,2021-12-08T00:00:00
GR,Serres,16199,176430.0,19,2021-12-08T00:00:00
GR,Kozani,17451,150196.0,31,2021-12-08T00:00:00
GR,Magnesia,20146,203808.0,7,2021-12-08T00:00:00
GR,Herakleion,21893,305490.0,2,2021-12-08T00:00:00
GR,Achaea,29467,309694.0,14,2021-12-08T00:00:00
GR,Larissa,36940,284325.0,23,2021-12-08T00:00:00
GR,No Location Provided,37769,10816286.0,18116,2021-12-08T00:00:00
GR,Thessaloniki,139069,1110551.0,184,2021-12-08T00:00:00
GR,Attica,316216,3828434.0,330,2021-12-08T00:00:00
