country,nuts_3,cases,population,deaths,datetime
GR,Cruise Ship,0,0.0,0,2021-01-07T00:00:00
GR,Mount Athos,11,1811.0,0,2021-01-07T00:00:00
GR,Lefkada,50,23693.0,0,2021-01-07T00:00:00
GR,Kefalonia,69,39032.0,0,2021-01-07T00:00:00
GR,Zakynthos,97,40759.0,3,2021-01-07T00:00:00
GR,Thesprotia,142,43587.0,2,2021-01-07T00:00:00
GR,Lasithi,145,75381.0,0,2021-01-07T00:00:00
GR,Samos,176,42859.0,0,2021-01-07T00:00:00
GR,Phocis,188,40343.0,0,2021-01-07T00:00:00
GR,Preveza,202,57491.0,0,2021-01-07T00:00:00
GR,Rethymno,230,85609.0,0,2021-01-07T00:00:00
GR,Laconia,239,89138.0,0,2021-01-07T00:00:00
GR,Evrytania,257,20081.0,0,2021-01-07T00:00:00
GR,Arta,259,67877.0,2,2021-01-07T00:00:00
GR,Chios,370,52674.0,0,2021-01-07T00:00:00
GR,Arcadia,380,86685.0,0,2021-01-07T00:00:00
GR,Elis,473,159300.0,2,2021-01-07T00:00:00
GR,Cyclades,489,118027.0,0,2021-01-07T00:00:00
GR,Argolis,489,97044.0,0,2021-01-07T00:00:00
GR,Corfu (Kerkyra),498,104371.0,3,2021-01-07T00:00:00
GR,Euboea,538,210815.0,1,2021-01-07T00:00:00
GR,Dodecanese,640,190988.0,0,2021-01-07T00:00:00
GR,Chania,672,156585.0,1,2021-01-07T00:00:00
GR,Grevena,673,31757.0,1,2021-01-07T00:00:00
GR,Imported (They asked to be tested),673,0.0,0,2021-01-07T00:00:00
GR,Corinthia,682,145082.0,1,2021-01-07T00:00:00
GR,Messenia,696,159954.0,0,2021-01-07T00:00:00
GR,Kastoria,811,50322.0,16,2021-01-07T00:00:00
GR,Phthiotis,820,158231.0,0,2021-01-07T00:00:00
GR,Boeotia,870,117920.0,0,2021-01-07T00:00:00
GR,Aetolia-Acarnania,1020,210802.0,2,2021-01-07T00:00:00
GR,Florina,1137,51414.0,2,2021-01-07T00:00:00
GR,Herakleion,1225,305490.0,2,2021-01-07T00:00:00
GR,Ioannina,1486,167901.0,13,2021-01-07T00:00:00
GR,Achaea,1644,309694.0,14,2021-01-07T00:00:00
GR,Trikala,1645,131085.0,3,2021-01-07T00:00:00
GR,Lesbos,1802,103698.0,13,2021-01-07T00:00:00
GR,Chalkidiki,1921,107719.0,5,2021-01-07T00:00:00
GR,Karditsa,1940,113544.0,1,2021-01-07T00:00:00
GR,Kilkis,2067,80419.0,3,2021-01-07T00:00:00
GR,Rhodope,2203,112039.0,3,2021-01-07T00:00:00
GR,Kavala,2327,138687.0,8,2021-01-07T00:00:00
GR,Evros,2496,147947.0,25,2021-01-07T00:00:00
GR,Xanthi,2508,111222.0,14,2021-01-07T00:00:00
GR,Kozani,2729,150196.0,31,2021-01-07T00:00:00
GR,Drama,2962,98287.0,7,2021-01-07T00:00:00
GR,Magnesia,2980,203808.0,7,2021-01-07T00:00:00
GR,No Location Provided,3000,10816286.0,4381,2021-01-07T00:00:00
GR,Imathia,3049,140611.0,5,2021-01-07T00:00:00
GR,Pieria,3298,126698.0,8,2021-01-07T00:00:00
GR,Serres,3827,176430.0,19,2021-01-07T00:00:00
GR,Imported (Detected at the entry points),4008,0.0,0,2021-01-07T00:00:00
GR,Pella,4259,139680.0,11,2021-01-07T00:00:00
GR,Larissa,6220,284325.0,23,2021-01-07T00:00:00
GR,Thessaloniki,30516,1110551.0,184,2021-01-07T00:00:00
GR,Attica,38669,3828434.0,330,2021-01-07T00:00:00
