country,nuts_3,cases,population,deaths,datetime
GR,Cruise Ship,0,0.0,0,2020-12-16T00:00:00
GR,Mount Athos,5,1811.0,0,2020-12-16T00:00:00
GR,Lefkada,46,23693.0,0,2020-12-16T00:00:00
GR,Kefalonia,64,39032.0,0,2020-12-16T00:00:00
GR,Zakynthos,82,40759.0,3,2020-12-16T00:00:00
GR,Lasithi,105,75381.0,0,2020-12-16T00:00:00
GR,Thesprotia,135,43587.0,2,2020-12-16T00:00:00
GR,Laconia,166,89138.0,0,2020-12-16T00:00:00
GR,Samos,175,42859.0,0,2020-12-16T00:00:00
GR,Phocis,181,40343.0,0,2020-12-16T00:00:00
GR,Preveza,184,57491.0,0,2020-12-16T00:00:00
GR,Rethymno,224,85609.0,0,2020-12-16T00:00:00
GR,Evrytania,244,20081.0,0,2020-12-16T00:00:00
GR,Arta,246,67877.0,2,2020-12-16T00:00:00
GR,Arcadia,311,86685.0,0,2020-12-16T00:00:00
GR,Chios,326,52674.0,0,2020-12-16T00:00:00
GR,Argolis,405,97044.0,0,2020-12-16T00:00:00
GR,Elis,429,159300.0,2,2020-12-16T00:00:00
GR,Euboea,438,210815.0,1,2020-12-16T00:00:00
GR,Corfu (Kerkyra),454,104371.0,3,2020-12-16T00:00:00
GR,Cyclades,471,118027.0,0,2020-12-16T00:00:00
GR,Dodecanese,527,190988.0,0,2020-12-16T00:00:00
GR,Corinthia,562,145082.0,1,2020-12-16T00:00:00
GR,Imported (They asked to be tested),566,0.0,0,2020-12-16T00:00:00
GR,Chania,616,156585.0,1,2020-12-16T00:00:00
GR,Grevena,637,31757.0,1,2020-12-16T00:00:00
GR,Messenia,640,159954.0,0,2020-12-16T00:00:00
GR,Boeotia,652,117920.0,0,2020-12-16T00:00:00
GR,Phthiotis,683,158231.0,0,2020-12-16T00:00:00
GR,Kastoria,782,50322.0,16,2020-12-16T00:00:00
GR,Aetolia-Acarnania,871,210802.0,2,2020-12-16T00:00:00
GR,Florina,1019,51414.0,2,2020-12-16T00:00:00
GR,Herakleion,1181,305490.0,2,2020-12-16T00:00:00
GR,Ioannina,1411,167901.0,13,2020-12-16T00:00:00
GR,Achaea,1412,309694.0,14,2020-12-16T00:00:00
GR,Trikala,1503,131085.0,3,2020-12-16T00:00:00
GR,Lesbos,1605,103698.0,13,2020-12-16T00:00:00
GR,Karditsa,1667,113544.0,1,2020-12-16T00:00:00
GR,Kilkis,1782,80419.0,3,2020-12-16T00:00:00
GR,Chalkidiki,1786,107719.0,5,2020-12-16T00:00:00
GR,Rhodope,1847,112039.0,3,2020-12-16T00:00:00
GR,Evros,2013,147947.0,25,2020-12-16T00:00:00
GR,Kavala,2070,138687.0,8,2020-12-16T00:00:00
GR,Xanthi,2181,111222.0,14,2020-12-16T00:00:00
GR,Kozani,2201,150196.0,31,2020-12-16T00:00:00
GR,Magnesia,2572,203808.0,7,2020-12-16T00:00:00
GR,Imathia,2791,140611.0,5,2020-12-16T00:00:00
GR,Drama,2833,98287.0,7,2020-12-16T00:00:00
GR,Pieria,2954,126698.0,8,2020-12-16T00:00:00
GR,No Location Provided,2999,10816286.0,3105,2020-12-16T00:00:00
GR,Serres,3468,176430.0,19,2020-12-16T00:00:00
GR,Imported (Detected at the entry points),3741,0.0,0,2020-12-16T00:00:00
GR,Pella,4083,139680.0,11,2020-12-16T00:00:00
GR,Larissa,5653,284325.0,23,2020-12-16T00:00:00
GR,Thessaloniki,27864,1110551.0,184,2020-12-16T00:00:00
GR,Attica,33694,3828434.0,330,2020-12-16T00:00:00
