country,nuts_3,cases,population,deaths,datetime
GR,Cruise Ship,7,0.0,0,2022-07-06T00:00:00
GR,Mount Athos,268,1811.0,0,2022-07-06T00:00:00
GR,Imported (They asked to be tested),3037,0.0,0,2022-07-06T00:00:00
GR,Evrytania,4678,20081.0,0,2022-07-06T00:00:00
GR,Phocis,7717,40343.0,0,2022-07-06T00:00:00
GR,Grevena,8183,31757.0,1,2022-07-06T00:00:00
GR,Lefkada,8772,23693.0,0,2022-07-06T00:00:00
GR,Kefalonia,10435,39032.0,0,2022-07-06T00:00:00
GR,Imported (Detected at the entry points),11579,0.0,0,2022-07-06T00:00:00
GR,Samos,12353,42859.0,0,2022-07-06T00:00:00
GR,Thesprotia,12888,43587.0,2,2022-07-06T00:00:00
GR,Zakynthos,13429,40759.0,3,2022-07-06T00:00:00
GR,Kastoria,14874,50322.0,16,2022-07-06T00:00:00
GR,Florina,15454,51414.0,2,2022-07-06T00:00:00
GR,Preveza,16201,57491.0,0,2022-07-06T00:00:00
GR,Chios,16451,52674.0,0,2022-07-06T00:00:00
GR,Arta,17422,67877.0,2,2022-07-06T00:00:00
GR,Kilkis,22617,80419.0,3,2022-07-06T00:00:00
GR,Laconia,22728,89138.0,0,2022-07-06T00:00:00
GR,Lasithi,24563,75381.0,0,2022-07-06T00:00:00
GR,Arcadia,25752,86685.0,0,2022-07-06T00:00:00
GR,Rhodope,25848,112039.0,3,2022-07-06T00:00:00
GR,Drama,28474,98287.0,7,2022-07-06T00:00:00
GR,Xanthi,28997,111222.0,14,2022-07-06T00:00:00
GR,Argolis,31095,97044.0,2,2022-07-06T00:00:00
GR,Karditsa,31752,113544.0,1,2022-07-06T00:00:00
GR,Chalkidiki,32065,107719.0,5,2022-07-06T00:00:00
GR,Lesbos,34218,103698.0,13,2022-07-06T00:00:00
GR,Rethymno,34851,85609.0,0,2022-07-06T00:00:00
GR,Boeotia,36046,117920.0,0,2022-07-06T00:00:00
GR,Elis,37937,159300.0,2,2022-07-06T00:00:00
GR,Trikala,39353,131085.0,3,2022-07-06T00:00:00
GR,Pella,39611,139680.0,11,2022-07-06T00:00:00
GR,Corfu (Kerkyra),40217,104371.0,3,2022-07-06T00:00:00
GR,Pieria,41374,126698.0,8,2022-07-06T00:00:00
GR,Phthiotis,41985,158231.0,0,2022-07-06T00:00:00
GR,Imathia,42136,140611.0,5,2022-07-06T00:00:00
GR,No Location Provided,42370,10816286.0,29617,2022-07-06T00:00:00
GR,Kavala,42660,138687.0,8,2022-07-06T00:00:00
GR,Evros,45374,147947.0,0,2022-07-06T00:00:00
GR,Serres,45694,176430.0,19,2022-07-06T00:00:00
GR,Corinthia,47182,145082.0,1,2022-07-06T00:00:00
GR,Messenia,49596,159954.0,0,2022-07-06T00:00:00
GR,Cyclades,50840,118027.0,0,2022-07-06T00:00:00
GR,Kozani,51238,150196.0,31,2022-07-06T00:00:00
GR,Ioannina,56175,167901.0,13,2022-07-06T00:00:00
GR,Aetolia-Acarnania,59643,210802.0,0,2022-07-06T00:00:00
GR,Euboea,63493,210815.0,1,2022-07-06T00:00:00
GR,Magnesia,64996,203808.0,7,2022-07-06T00:00:00
GR,Chania,66485,156585.0,1,2022-07-06T00:00:00
GR,Dodecanese,72183,190988.0,0,2022-07-06T00:00:00
GR,Larissa,107954,284325.0,23,2022-07-06T00:00:00
GR,Achaea,112863,309694.0,14,2022-07-06T00:00:00
GR,Herakleion,131087,305490.0,2,2022-07-06T00:00:00
GR,Thessaloniki,426912,1110551.0,184,2022-07-06T00:00:00
GR,Attica,1406326,3828434.0,330,2022-07-06T00:00:00
