country,nuts_3,cases,population,deaths,datetime
GR,Cruise Ship,7,0.0,0,2021-06-22T00:00:00
GR,Mount Athos,43,1811.0,0,2021-06-22T00:00:00
GR,Lefkada,269,23693.0,0,2021-06-22T00:00:00
GR,Kefalonia,317,39032.0,0,2021-06-22T00:00:00
GR,Samos,576,42859.0,0,2021-06-22T00:00:00
GR,Preveza,582,57491.0,0,2021-06-22T00:00:00
GR,Phocis,591,40343.0,0,2021-06-22T00:00:00
GR,Evrytania,636,20081.0,0,2021-06-22T00:00:00
GR,Arta,695,67877.0,2,2021-06-22T00:00:00
GR,Zakynthos,713,40759.0,3,2021-06-22T00:00:00
GR,Thesprotia,760,43587.0,2,2021-06-22T00:00:00
GR,Lasithi,777,75381.0,0,2021-06-22T00:00:00
GR,Chios,914,52674.0,0,2021-06-22T00:00:00
GR,Laconia,1013,89138.0,0,2021-06-22T00:00:00
GR,Imported (They asked to be tested),1063,0.0,0,2021-06-22T00:00:00
GR,Grevena,1229,31757.0,1,2021-06-22T00:00:00
GR,Messenia,1650,159954.0,0,2021-06-22T00:00:00
GR,Cyclades,1741,118027.0,0,2021-06-22T00:00:00
GR,Corfu (Kerkyra),1788,104371.0,3,2021-06-22T00:00:00
GR,Florina,1801,51414.0,2,2021-06-22T00:00:00
GR,Kastoria,1837,50322.0,16,2021-06-22T00:00:00
GR,Arcadia,2109,86685.0,0,2021-06-22T00:00:00
GR,Rethymno,2157,85609.0,0,2021-06-22T00:00:00
GR,Argolis,2342,97044.0,0,2021-06-22T00:00:00
GR,Elis,2601,159300.0,2,2021-06-22T00:00:00
GR,Chania,2978,156585.0,1,2021-06-22T00:00:00
GR,Lesbos,3126,103698.0,13,2021-06-22T00:00:00
GR,Rhodope,3143,112039.0,3,2021-06-22T00:00:00
GR,Trikala,3234,131085.0,3,2021-06-22T00:00:00
GR,Phthiotis,3442,158231.0,0,2021-06-22T00:00:00
GR,Karditsa,3673,113544.0,1,2021-06-22T00:00:00
GR,Xanthi,3839,111222.0,14,2021-06-22T00:00:00
GR,Dodecanese,3862,190988.0,0,2021-06-22T00:00:00
GR,Corinthia,3877,145082.0,1,2021-06-22T00:00:00
GR,Drama,3978,98287.0,7,2021-06-22T00:00:00
GR,Kilkis,4007,80419.0,3,2021-06-22T00:00:00
GR,Chalkidiki,4121,107719.0,5,2021-06-22T00:00:00
GR,Evros,4310,147947.0,25,2021-06-22T00:00:00
GR,Boeotia,4360,117920.0,0,2021-06-22T00:00:00
GR,Kavala,4909,138687.0,8,2021-06-22T00:00:00
GR,Ioannina,4914,167901.0,13,2021-06-22T00:00:00
GR,Euboea,5207,210815.0,1,2021-06-22T00:00:00
GR,Imathia,5217,140611.0,5,2021-06-22T00:00:00
GR,Aetolia-Acarnania,5235,210802.0,2,2021-06-22T00:00:00
GR,Pieria,5289,126698.0,8,2021-06-22T00:00:00
GR,Imported (Detected at the entry points),5340,0.0,0,2021-06-22T00:00:00
GR,Herakleion,6278,305490.0,2,2021-06-22T00:00:00
GR,Serres,6553,176430.0,19,2021-06-22T00:00:00
GR,Pella,6859,139680.0,11,2021-06-22T00:00:00
GR,Magnesia,6933,203808.0,7,2021-06-22T00:00:00
GR,Kozani,7306,150196.0,31,2021-06-22T00:00:00
GR,No Location Provided,10650,10816286.0,11816,2021-06-22T00:00:00
GR,Achaea,11710,309694.0,14,2021-06-22T00:00:00
GR,Larissa,14450,284325.0,23,2021-06-22T00:00:00
GR,Thessaloniki,61991,1110551.0,184,2021-06-22T00:00:00
GR,Attica,169941,3828434.0,330,2021-06-22T00:00:00
