country,nuts_3,cases,population,deaths,datetime
GR,Cruise Ship,7,0.0,0,2021-02-11T00:00:00
GR,Mount Athos,11,1811.0,0,2021-02-11T00:00:00
GR,Lefkada,72,23693.0,0,2021-02-11T00:00:00
GR,Kefalonia,88,39032.0,0,2021-02-11T00:00:00
GR,Thesprotia,155,43587.0,2,2021-02-11T00:00:00
GR,Zakynthos,181,40759.0,3,2021-02-11T00:00:00
GR,Samos,215,42859.0,0,2021-02-11T00:00:00
GR,Phocis,227,40343.0,0,2021-02-11T00:00:00
GR,Preveza,242,57491.0,0,2021-02-11T00:00:00
GR,Evrytania,266,20081.0,0,2021-02-11T00:00:00
GR,Arta,272,67877.0,2,2021-02-11T00:00:00
GR,Lasithi,326,75381.0,0,2021-02-11T00:00:00
GR,Chios,375,52674.0,0,2021-02-11T00:00:00
GR,Rethymno,451,85609.0,0,2021-02-11T00:00:00
GR,Arcadia,492,86685.0,0,2021-02-11T00:00:00
GR,Laconia,499,89138.0,0,2021-02-11T00:00:00
GR,Corfu (Kerkyra),522,104371.0,3,2021-02-11T00:00:00
GR,Argolis,633,97044.0,0,2021-02-11T00:00:00
GR,Elis,648,159300.0,2,2021-02-11T00:00:00
GR,Cyclades,676,118027.0,0,2021-02-11T00:00:00
GR,Grevena,683,31757.0,1,2021-02-11T00:00:00
GR,Chania,744,156585.0,1,2021-02-11T00:00:00
GR,Dodecanese,763,190988.0,0,2021-02-11T00:00:00
GR,Messenia,819,159954.0,0,2021-02-11T00:00:00
GR,Kastoria,827,50322.0,16,2021-02-11T00:00:00
GR,Imported (They asked to be tested),829,0.0,0,2021-02-11T00:00:00
GR,Corinthia,954,145082.0,1,2021-02-11T00:00:00
GR,Phthiotis,1004,158231.0,0,2021-02-11T00:00:00
GR,Florina,1173,51414.0,2,2021-02-11T00:00:00
GR,Boeotia,1275,117920.0,0,2021-02-11T00:00:00
GR,Aetolia-Acarnania,1285,210802.0,2,2021-02-11T00:00:00
GR,Herakleion,1499,305490.0,2,2021-02-11T00:00:00
GR,Euboea,1512,210815.0,1,2021-02-11T00:00:00
GR,Ioannina,1669,167901.0,13,2021-02-11T00:00:00
GR,Trikala,1866,131085.0,3,2021-02-11T00:00:00
GR,Lesbos,2049,103698.0,13,2021-02-11T00:00:00
GR,Karditsa,2158,113544.0,1,2021-02-11T00:00:00
GR,Kilkis,2211,80419.0,3,2021-02-11T00:00:00
GR,Chalkidiki,2311,107719.0,5,2021-02-11T00:00:00
GR,Rhodope,2360,112039.0,3,2021-02-11T00:00:00
GR,Kavala,2480,138687.0,8,2021-02-11T00:00:00
GR,Xanthi,2683,111222.0,14,2021-02-11T00:00:00
GR,Evros,2755,147947.0,25,2021-02-11T00:00:00
GR,Achaea,2952,309694.0,14,2021-02-11T00:00:00
GR,Drama,3013,98287.0,7,2021-02-11T00:00:00
GR,No Location Provided,3147,10816286.0,5291,2021-02-11T00:00:00
GR,Kozani,3195,150196.0,31,2021-02-11T00:00:00
GR,Imathia,3278,140611.0,5,2021-02-11T00:00:00
GR,Magnesia,3365,203808.0,7,2021-02-11T00:00:00
GR,Pieria,3657,126698.0,8,2021-02-11T00:00:00
GR,Serres,4145,176430.0,19,2021-02-11T00:00:00
GR,Imported (Detected at the entry points),4370,0.0,0,2021-02-11T00:00:00
GR,Pella,4375,139680.0,11,2021-02-11T00:00:00
GR,Larissa,6887,284325.0,23,2021-02-11T00:00:00
GR,Thessaloniki,33176,1110551.0,184,2021-02-11T00:00:00
GR,Attica,51045,3828434.0,330,2021-02-11T00:00:00
