country,nuts_3,cases,population,deaths,datetime
GR,Cruise Ship,7,0.0,0,2021-08-16T00:00:00
GR,Mount Athos,43,1811.0,0,2021-08-16T00:00:00
GR,Kefalonia,497,39032.0,0,2021-08-16T00:00:00
GR,Lefkada,594,23693.0,0,2021-08-16T00:00:00
GR,Evrytania,713,20081.0,0,2021-08-16T00:00:00
GR,Phocis,751,40343.0,0,2021-08-16T00:00:00
GR,Samos,753,42859.0,0,2021-08-16T00:00:00
GR,Arta,945,67877.0,2,2021-08-16T00:00:00
GR,Preveza,1109,57491.0,0,2021-08-16T00:00:00
GR,Thesprotia,1208,43587.0,2,2021-08-16T00:00:00
GR,Zakynthos,1294,40759.0,3,2021-08-16T00:00:00
GR,Grevena,1425,31757.0,1,2021-08-16T00:00:00
GR,Imported (They asked to be tested),1527,0.0,0,2021-08-16T00:00:00
GR,Lasithi,1549,75381.0,0,2021-08-16T00:00:00
GR,Chios,1550,52674.0,0,2021-08-16T00:00:00
GR,Laconia,1570,89138.0,0,2021-08-16T00:00:00
GR,Kastoria,1975,50322.0,16,2021-08-16T00:00:00
GR,Florina,2322,51414.0,2,2021-08-16T00:00:00
GR,Arcadia,2588,86685.0,0,2021-08-16T00:00:00
GR,Argolis,3098,97044.0,0,2021-08-16T00:00:00
GR,Corfu (Kerkyra),3135,104371.0,3,2021-08-16T00:00:00
GR,Messenia,3163,159954.0,0,2021-08-16T00:00:00
GR,Rhodope,3380,112039.0,3,2021-08-16T00:00:00
GR,Elis,3462,159300.0,2,2021-08-16T00:00:00
GR,Trikala,3841,131085.0,3,2021-08-16T00:00:00
GR,Lesbos,3967,103698.0,13,2021-08-16T00:00:00
GR,Xanthi,4109,111222.0,14,2021-08-16T00:00:00
GR,Phthiotis,4211,158231.0,0,2021-08-16T00:00:00
GR,Drama,4323,98287.0,7,2021-08-16T00:00:00
GR,Kilkis,4409,80419.0,3,2021-08-16T00:00:00
GR,Karditsa,4579,113544.0,1,2021-08-16T00:00:00
GR,Chalkidiki,5071,107719.0,5,2021-08-16T00:00:00
GR,Rethymno,5120,85609.0,0,2021-08-16T00:00:00
GR,Evros,5256,147947.0,25,2021-08-16T00:00:00
GR,Boeotia,5331,117920.0,0,2021-08-16T00:00:00
GR,Cyclades,5647,118027.0,0,2021-08-16T00:00:00
GR,Imathia,5818,140611.0,5,2021-08-16T00:00:00
GR,Imported (Detected at the entry points),5822,0.0,0,2021-08-16T00:00:00
GR,Corinthia,5829,145082.0,1,2021-08-16T00:00:00
GR,Kavala,5876,138687.0,8,2021-08-16T00:00:00
GR,Pieria,6031,126698.0,8,2021-08-16T00:00:00
GR,Aetolia-Acarnania,6226,210802.0,2,2021-08-16T00:00:00
GR,Ioannina,6331,167901.0,13,2021-08-16T00:00:00
GR,Chania,6528,156585.0,1,2021-08-16T00:00:00
GR,Euboea,7029,210815.0,1,2021-08-16T00:00:00
GR,Serres,7212,176430.0,19,2021-08-16T00:00:00
GR,Dodecanese,7293,190988.0,0,2021-08-16T00:00:00
GR,Pella,7394,139680.0,11,2021-08-16T00:00:00
GR,Magnesia,8381,203808.0,7,2021-08-16T00:00:00
GR,Kozani,8661,150196.0,31,2021-08-16T00:00:00
GR,Herakleion,12402,305490.0,2,2021-08-16T00:00:00
GR,Achaea,14827,309694.0,14,2021-08-16T00:00:00
GR,Larissa,16703,284325.0,23,2021-08-16T00:00:00
GR,No Location Provided,21169,10816286.0,12466,2021-08-16T00:00:00
GR,Thessaloniki,71384,1110551.0,184,2021-08-16T00:00:00
GR,Attica,213899,3828434.0,330,2021-08-16T00:00:00
