country,nuts_3,cases,population,deaths,datetime
GR,Cruise Ship,7,0.0,0,2021-03-19T00:00:00
GR,Mount Athos,12,1811.0,0,2021-03-19T00:00:00
GR,Kefalonia,169,39032.0,0,2021-03-19T00:00:00
GR,Lefkada,197,23693.0,0,2021-03-19T00:00:00
GR,Samos,344,42859.0,0,2021-03-19T00:00:00
GR,Zakynthos,346,40759.0,3,2021-03-19T00:00:00
GR,Preveza,364,57491.0,0,2021-03-19T00:00:00
GR,Phocis,367,40343.0,0,2021-03-19T00:00:00
GR,Evrytania,383,20081.0,0,2021-03-19T00:00:00
GR,Lasithi,399,75381.0,0,2021-03-19T00:00:00
GR,Thesprotia,448,43587.0,2,2021-03-19T00:00:00
GR,Arta,514,67877.0,2,2021-03-19T00:00:00
GR,Chios,574,52674.0,0,2021-03-19T00:00:00
GR,Laconia,591,89138.0,0,2021-03-19T00:00:00
GR,Corfu (Kerkyra),693,104371.0,3,2021-03-19T00:00:00
GR,Grevena,779,31757.0,1,2021-03-19T00:00:00
GR,Imported (They asked to be tested),891,0.0,0,2021-03-19T00:00:00
GR,Cyclades,946,118027.0,0,2021-03-19T00:00:00
GR,Rethymno,967,85609.0,0,2021-03-19T00:00:00
GR,Arcadia,982,86685.0,0,2021-03-19T00:00:00
GR,Messenia,1049,159954.0,0,2021-03-19T00:00:00
GR,Kastoria,1051,50322.0,16,2021-03-19T00:00:00
GR,Chania,1180,156585.0,1,2021-03-19T00:00:00
GR,Elis,1205,159300.0,2,2021-03-19T00:00:00
GR,Florina,1227,51414.0,2,2021-03-19T00:00:00
GR,Dodecanese,1353,190988.0,0,2021-03-19T00:00:00
GR,Argolis,1368,97044.0,0,2021-03-19T00:00:00
GR,Phthiotis,1873,158231.0,0,2021-03-19T00:00:00
GR,Boeotia,1999,117920.0,0,2021-03-19T00:00:00
GR,Corinthia,2040,145082.0,1,2021-03-19T00:00:00
GR,Aetolia-Acarnania,2060,210802.0,2,2021-03-19T00:00:00
GR,Trikala,2129,131085.0,3,2021-03-19T00:00:00
GR,Lesbos,2358,103698.0,13,2021-03-19T00:00:00
GR,Ioannina,2389,167901.0,13,2021-03-19T00:00:00
GR,Rhodope,2432,112039.0,3,2021-03-19T00:00:00
GR,Kilkis,2451,80419.0,3,2021-03-19T00:00:00
GR,Karditsa,2517,113544.0,1,2021-03-19T00:00:00
GR,Euboea,2589,210815.0,1,2021-03-19T00:00:00
GR,Xanthi,2775,111222.0,14,2021-03-19T00:00:00
GR,Herakleion,2796,305490.0,2,2021-03-19T00:00:00
GR,Kavala,2991,138687.0,8,2021-03-19T00:00:00
GR,Evros,3094,147947.0,25,2021-03-19T00:00:00
GR,Chalkidiki,3112,107719.0,5,2021-03-19T00:00:00
GR,Drama,3116,98287.0,7,2021-03-19T00:00:00
GR,Imathia,3831,140611.0,5,2021-03-19T00:00:00
GR,Kozani,3932,150196.0,31,2021-03-19T00:00:00
GR,Magnesia,4000,203808.0,7,2021-03-19T00:00:00
GR,Pieria,4184,126698.0,8,2021-03-19T00:00:00
GR,Serres,4540,176430.0,19,2021-03-19T00:00:00
GR,No Location Provided,4620,10816286.0,6596,2021-03-19T00:00:00
GR,Imported (Detected at the entry points),4718,0.0,0,2021-03-19T00:00:00
GR,Pella,4782,139680.0,11,2021-03-19T00:00:00
GR,Achaea,6274,309694.0,14,2021-03-19T00:00:00
GR,Larissa,8878,284325.0,23,2021-03-19T00:00:00
GR,Thessaloniki,40043,1110551.0,184,2021-03-19T00:00:00
GR,Attica,82139,3828434.0,330,2021-03-19T00:00:00
