country,nuts_3,cases,population,deaths,datetime
GR,Cruise Ship,7,0.0,0,2021-06-19T00:00:00
GR,Mount Athos,43,1811.0,0,2021-06-19T00:00:00
GR,Lefkada,268,23693.0,0,2021-06-19T00:00:00
GR,Kefalonia,317,39032.0,0,2021-06-19T00:00:00
GR,Samos,571,42859.0,0,2021-06-19T00:00:00
GR,Preveza,580,57491.0,0,2021-06-19T00:00:00
GR,Phocis,591,40343.0,0,2021-06-19T00:00:00
GR,Evrytania,636,20081.0,0,2021-06-19T00:00:00
GR,Arta,694,67877.0,2,2021-06-19T00:00:00
GR,Zakynthos,713,40759.0,3,2021-06-19T00:00:00
GR,Thesprotia,760,43587.0,2,2021-06-19T00:00:00
GR,Lasithi,776,75381.0,0,2021-06-19T00:00:00
GR,Chios,914,52674.0,0,2021-06-19T00:00:00
GR,Laconia,1009,89138.0,0,2021-06-19T00:00:00
GR,Imported (They asked to be tested),1056,0.0,0,2021-06-19T00:00:00
GR,Grevena,1227,31757.0,1,2021-06-19T00:00:00
GR,Messenia,1646,159954.0,0,2021-06-19T00:00:00
GR,Cyclades,1734,118027.0,0,2021-06-19T00:00:00
GR,Corfu (Kerkyra),1783,104371.0,3,2021-06-19T00:00:00
GR,Florina,1799,51414.0,2,2021-06-19T00:00:00
GR,Kastoria,1836,50322.0,16,2021-06-19T00:00:00
GR,Arcadia,2105,86685.0,0,2021-06-19T00:00:00
GR,Rethymno,2137,85609.0,0,2021-06-19T00:00:00
GR,Argolis,2334,97044.0,0,2021-06-19T00:00:00
GR,Elis,2599,159300.0,2,2021-06-19T00:00:00
GR,Chania,2969,156585.0,1,2021-06-19T00:00:00
GR,Lesbos,3118,103698.0,13,2021-06-19T00:00:00
GR,Rhodope,3143,112039.0,3,2021-06-19T00:00:00
GR,Trikala,3230,131085.0,3,2021-06-19T00:00:00
GR,Phthiotis,3436,158231.0,0,2021-06-19T00:00:00
GR,Karditsa,3669,113544.0,1,2021-06-19T00:00:00
GR,Dodecanese,3830,190988.0,0,2021-06-19T00:00:00
GR,Xanthi,3838,111222.0,14,2021-06-19T00:00:00
GR,Corinthia,3871,145082.0,1,2021-06-19T00:00:00
GR,Drama,3975,98287.0,7,2021-06-19T00:00:00
GR,Kilkis,4004,80419.0,3,2021-06-19T00:00:00
GR,Chalkidiki,4120,107719.0,5,2021-06-19T00:00:00
GR,Evros,4310,147947.0,25,2021-06-19T00:00:00
GR,Boeotia,4357,117920.0,0,2021-06-19T00:00:00
GR,Ioannina,4904,167901.0,13,2021-06-19T00:00:00
GR,Kavala,4905,138687.0,8,2021-06-19T00:00:00
GR,Euboea,5194,210815.0,1,2021-06-19T00:00:00
GR,Imathia,5211,140611.0,5,2021-06-19T00:00:00
GR,Aetolia-Acarnania,5229,210802.0,2,2021-06-19T00:00:00
GR,Pieria,5273,126698.0,8,2021-06-19T00:00:00
GR,Imported (Detected at the entry points),5329,0.0,0,2021-06-19T00:00:00
GR,Herakleion,6255,305490.0,2,2021-06-19T00:00:00
GR,Serres,6548,176430.0,19,2021-06-19T00:00:00
GR,Pella,6854,139680.0,11,2021-06-19T00:00:00
GR,Magnesia,6922,203808.0,7,2021-06-19T00:00:00
GR,Kozani,7291,150196.0,31,2021-06-19T00:00:00
GR,No Location Provided,10632,10816286.0,11769,2021-06-19T00:00:00
GR,Achaea,11691,309694.0,14,2021-06-19T00:00:00
GR,Larissa,14412,284325.0,23,2021-06-19T00:00:00
GR,Thessaloniki,61917,1110551.0,184,2021-06-19T00:00:00
GR,Attica,169523,3828434.0,330,2021-06-19T00:00:00
