country,nuts_3,cases,population,deaths,datetime
GR,Cruise Ship,7,0.0,0,2021-09-18T00:00:00
GR,Mount Athos,45,1811.0,0,2021-09-18T00:00:00
GR,Kefalonia,785,39032.0,0,2021-09-18T00:00:00
GR,Evrytania,874,20081.0,0,2021-09-18T00:00:00
GR,Phocis,904,40343.0,0,2021-09-18T00:00:00
GR,Lefkada,1066,23693.0,0,2021-09-18T00:00:00
GR,Samos,1124,42859.0,0,2021-09-18T00:00:00
GR,Arta,1231,67877.0,2,2021-09-18T00:00:00
GR,Preveza,1557,57491.0,0,2021-09-18T00:00:00
GR,Grevena,1564,31757.0,1,2021-09-18T00:00:00
GR,Zakynthos,1610,40759.0,3,2021-09-18T00:00:00
GR,Thesprotia,1746,43587.0,2,2021-09-18T00:00:00
GR,Imported (They asked to be tested),1750,0.0,0,2021-09-18T00:00:00
GR,Chios,2019,52674.0,0,2021-09-18T00:00:00
GR,Lasithi,2155,75381.0,0,2021-09-18T00:00:00
GR,Laconia,2168,89138.0,0,2021-09-18T00:00:00
GR,Kastoria,2547,50322.0,16,2021-09-18T00:00:00
GR,Florina,2665,51414.0,2,2021-09-18T00:00:00
GR,Arcadia,3190,86685.0,0,2021-09-18T00:00:00
GR,Rhodope,3988,112039.0,3,2021-09-18T00:00:00
GR,Argolis,4030,97044.0,0,2021-09-18T00:00:00
GR,Trikala,4677,131085.0,3,2021-09-18T00:00:00
GR,Corfu (Kerkyra),4679,104371.0,3,2021-09-18T00:00:00
GR,Lesbos,4740,103698.0,13,2021-09-18T00:00:00
GR,Xanthi,4999,111222.0,14,2021-09-18T00:00:00
GR,Phthiotis,5066,158231.0,0,2021-09-18T00:00:00
GR,Karditsa,5082,113544.0,1,2021-09-18T00:00:00
GR,Kilkis,5085,80419.0,3,2021-09-18T00:00:00
GR,Drama,5300,98287.0,7,2021-09-18T00:00:00
GR,Elis,5394,159300.0,2,2021-09-18T00:00:00
GR,Messenia,5429,159954.0,0,2021-09-18T00:00:00
GR,Chalkidiki,6119,107719.0,5,2021-09-18T00:00:00
GR,Rethymno,6126,85609.0,0,2021-09-18T00:00:00
GR,Boeotia,6200,117920.0,0,2021-09-18T00:00:00
GR,Imported (Detected at the entry points),6353,0.0,0,2021-09-18T00:00:00
GR,Evros,6675,147947.0,25,2021-09-18T00:00:00
GR,Corinthia,7036,145082.0,1,2021-09-18T00:00:00
GR,Imathia,7254,140611.0,5,2021-09-18T00:00:00
GR,Ioannina,7370,167901.0,13,2021-09-18T00:00:00
GR,Pieria,7569,126698.0,8,2021-09-18T00:00:00
GR,Aetolia-Acarnania,7600,210802.0,2,2021-09-18T00:00:00
GR,Cyclades,7815,118027.0,0,2021-09-18T00:00:00
GR,Kavala,7978,138687.0,8,2021-09-18T00:00:00
GR,Serres,8064,176430.0,19,2021-09-18T00:00:00
GR,Chania,8112,156585.0,1,2021-09-18T00:00:00
GR,Euboea,8488,210815.0,1,2021-09-18T00:00:00
GR,Pella,8686,139680.0,11,2021-09-18T00:00:00
GR,Magnesia,9460,203808.0,7,2021-09-18T00:00:00
GR,Dodecanese,10147,190988.0,0,2021-09-18T00:00:00
GR,Kozani,10254,150196.0,31,2021-09-18T00:00:00
GR,Herakleion,15182,305490.0,2,2021-09-18T00:00:00
GR,Achaea,18271,309694.0,14,2021-09-18T00:00:00
GR,Larissa,19089,284325.0,23,2021-09-18T00:00:00
GR,No Location Provided,27361,10816286.0,13631,2021-09-18T00:00:00
GR,Thessaloniki,80984,1110551.0,184,2021-09-18T00:00:00
GR,Attica,233829,3828434.0,330,2021-09-18T00:00:00
