country,nuts_3,cases,population,deaths,datetime
GR,Cruise Ship,7,0.0,0,2021-03-04T00:00:00
GR,Mount Athos,12,1811.0,0,2021-03-04T00:00:00
GR,Lefkada,149,23693.0,0,2021-03-04T00:00:00
GR,Kefalonia,157,39032.0,0,2021-03-04T00:00:00
GR,Zakynthos,252,40759.0,3,2021-03-04T00:00:00
GR,Evrytania,289,20081.0,0,2021-03-04T00:00:00
GR,Phocis,295,40343.0,0,2021-03-04T00:00:00
GR,Preveza,297,57491.0,0,2021-03-04T00:00:00
GR,Samos,301,42859.0,0,2021-03-04T00:00:00
GR,Thesprotia,321,43587.0,2,2021-03-04T00:00:00
GR,Lasithi,367,75381.0,0,2021-03-04T00:00:00
GR,Arta,420,67877.0,2,2021-03-04T00:00:00
GR,Chios,468,52674.0,0,2021-03-04T00:00:00
GR,Laconia,541,89138.0,0,2021-03-04T00:00:00
GR,Corfu (Kerkyra),629,104371.0,3,2021-03-04T00:00:00
GR,Grevena,729,31757.0,1,2021-03-04T00:00:00
GR,Arcadia,785,86685.0,0,2021-03-04T00:00:00
GR,Cyclades,788,118027.0,0,2021-03-04T00:00:00
GR,Rethymno,791,85609.0,0,2021-03-04T00:00:00
GR,Chania,872,156585.0,1,2021-03-04T00:00:00
GR,Imported (They asked to be tested),872,0.0,0,2021-03-04T00:00:00
GR,Kastoria,886,50322.0,16,2021-03-04T00:00:00
GR,Messenia,924,159954.0,0,2021-03-04T00:00:00
GR,Elis,952,159300.0,2,2021-03-04T00:00:00
GR,Argolis,1032,97044.0,0,2021-03-04T00:00:00
GR,Dodecanese,1152,190988.0,0,2021-03-04T00:00:00
GR,Florina,1189,51414.0,2,2021-03-04T00:00:00
GR,Phthiotis,1437,158231.0,0,2021-03-04T00:00:00
GR,Corinthia,1455,145082.0,1,2021-03-04T00:00:00
GR,Boeotia,1548,117920.0,0,2021-03-04T00:00:00
GR,Aetolia-Acarnania,1721,210802.0,2,2021-03-04T00:00:00
GR,Ioannina,2010,167901.0,13,2021-03-04T00:00:00
GR,Trikala,2012,131085.0,3,2021-03-04T00:00:00
GR,Herakleion,2080,305490.0,2,2021-03-04T00:00:00
GR,Euboea,2109,210815.0,1,2021-03-04T00:00:00
GR,Lesbos,2140,103698.0,13,2021-03-04T00:00:00
GR,Karditsa,2292,113544.0,1,2021-03-04T00:00:00
GR,Kilkis,2293,80419.0,3,2021-03-04T00:00:00
GR,Rhodope,2385,112039.0,3,2021-03-04T00:00:00
GR,Xanthi,2725,111222.0,14,2021-03-04T00:00:00
GR,Kavala,2729,138687.0,8,2021-03-04T00:00:00
GR,Chalkidiki,2790,107719.0,5,2021-03-04T00:00:00
GR,Evros,2938,147947.0,25,2021-03-04T00:00:00
GR,Drama,3059,98287.0,7,2021-03-04T00:00:00
GR,Kozani,3458,150196.0,31,2021-03-04T00:00:00
GR,Imathia,3534,140611.0,5,2021-03-04T00:00:00
GR,Magnesia,3631,203808.0,7,2021-03-04T00:00:00
GR,No Location Provided,3668,10816286.0,5867,2021-03-04T00:00:00
GR,Pieria,3865,126698.0,8,2021-03-04T00:00:00
GR,Serres,4303,176430.0,19,2021-03-04T00:00:00
GR,Pella,4462,139680.0,11,2021-03-04T00:00:00
GR,Imported (Detected at the entry points),4544,0.0,0,2021-03-04T00:00:00
GR,Achaea,4799,309694.0,14,2021-03-04T00:00:00
GR,Larissa,7757,284325.0,23,2021-03-04T00:00:00
GR,Thessaloniki,36480,1110551.0,184,2021-03-04T00:00:00
GR,Attica,65784,3828434.0,330,2021-03-04T00:00:00
