country,nuts_3,cases,population,deaths,datetime
GR,Cruise Ship,7,0.0,0,2021-09-16T00:00:00
GR,Mount Athos,45,1811.0,0,2021-09-16T00:00:00
GR,Kefalonia,775,39032.0,0,2021-09-16T00:00:00
GR,Evrytania,870,20081.0,0,2021-09-16T00:00:00
GR,Phocis,901,40343.0,0,2021-09-16T00:00:00
GR,Lefkada,1055,23693.0,0,2021-09-16T00:00:00
GR,Samos,1114,42859.0,0,2021-09-16T00:00:00
GR,Arta,1227,67877.0,2,2021-09-16T00:00:00
GR,Preveza,1544,57491.0,0,2021-09-16T00:00:00
GR,Grevena,1556,31757.0,1,2021-09-16T00:00:00
GR,Zakynthos,1598,40759.0,3,2021-09-16T00:00:00
GR,Thesprotia,1727,43587.0,2,2021-09-16T00:00:00
GR,Imported (They asked to be tested),1743,0.0,0,2021-09-16T00:00:00
GR,Chios,2007,52674.0,0,2021-09-16T00:00:00
GR,Lasithi,2143,75381.0,0,2021-09-16T00:00:00
GR,Laconia,2143,89138.0,0,2021-09-16T00:00:00
GR,Kastoria,2511,50322.0,16,2021-09-16T00:00:00
GR,Florina,2655,51414.0,2,2021-09-16T00:00:00
GR,Arcadia,3150,86685.0,0,2021-09-16T00:00:00
GR,Rhodope,3920,112039.0,3,2021-09-16T00:00:00
GR,Argolis,3982,97044.0,0,2021-09-16T00:00:00
GR,Corfu (Kerkyra),4597,104371.0,3,2021-09-16T00:00:00
GR,Trikala,4611,131085.0,3,2021-09-16T00:00:00
GR,Lesbos,4724,103698.0,13,2021-09-16T00:00:00
GR,Xanthi,4875,111222.0,14,2021-09-16T00:00:00
GR,Phthiotis,5019,158231.0,0,2021-09-16T00:00:00
GR,Kilkis,5037,80419.0,3,2021-09-16T00:00:00
GR,Karditsa,5048,113544.0,1,2021-09-16T00:00:00
GR,Drama,5186,98287.0,7,2021-09-16T00:00:00
GR,Elis,5362,159300.0,2,2021-09-16T00:00:00
GR,Messenia,5372,159954.0,0,2021-09-16T00:00:00
GR,Chalkidiki,6047,107719.0,5,2021-09-16T00:00:00
GR,Rethymno,6090,85609.0,0,2021-09-16T00:00:00
GR,Boeotia,6159,117920.0,0,2021-09-16T00:00:00
GR,Imported (Detected at the entry points),6326,0.0,0,2021-09-16T00:00:00
GR,Evros,6589,147947.0,25,2021-09-16T00:00:00
GR,Corinthia,6985,145082.0,1,2021-09-16T00:00:00
GR,Imathia,7101,140611.0,5,2021-09-16T00:00:00
GR,Ioannina,7303,167901.0,13,2021-09-16T00:00:00
GR,Pieria,7423,126698.0,8,2021-09-16T00:00:00
GR,Aetolia-Acarnania,7545,210802.0,2,2021-09-16T00:00:00
GR,Cyclades,7748,118027.0,0,2021-09-16T00:00:00
GR,Kavala,7882,138687.0,8,2021-09-16T00:00:00
GR,Serres,8013,176430.0,19,2021-09-16T00:00:00
GR,Chania,8066,156585.0,1,2021-09-16T00:00:00
GR,Euboea,8454,210815.0,1,2021-09-16T00:00:00
GR,Pella,8583,139680.0,11,2021-09-16T00:00:00
GR,Magnesia,9390,203808.0,7,2021-09-16T00:00:00
GR,Dodecanese,10028,190988.0,0,2021-09-16T00:00:00
GR,Kozani,10169,150196.0,31,2021-09-16T00:00:00
GR,Herakleion,15088,305490.0,2,2021-09-16T00:00:00
GR,Achaea,18142,309694.0,14,2021-09-16T00:00:00
GR,Larissa,18926,284325.0,23,2021-09-16T00:00:00
GR,No Location Provided,27304,10816286.0,13555,2021-09-16T00:00:00
GR,Thessaloniki,80351,1110551.0,184,2021-09-16T00:00:00
GR,Attica,232867,3828434.0,330,2021-09-16T00:00:00
