country,nuts_3,cases,population,deaths,datetime
GR,Cruise Ship,7,0.0,0,2021-11-02T00:00:00
GR,Mount Athos,79,1811.0,0,2021-11-02T00:00:00
GR,Kefalonia,927,39032.0,0,2021-11-02T00:00:00
GR,Evrytania,978,20081.0,0,2021-11-02T00:00:00
GR,Phocis,1125,40343.0,0,2021-11-02T00:00:00
GR,Samos,1214,42859.0,0,2021-11-02T00:00:00
GR,Lefkada,1261,23693.0,0,2021-11-02T00:00:00
GR,Arta,1366,67877.0,2,2021-11-02T00:00:00
GR,Preveza,1771,57491.0,0,2021-11-02T00:00:00
GR,Grevena,1935,31757.0,1,2021-11-02T00:00:00
GR,Thesprotia,1985,43587.0,2,2021-11-02T00:00:00
GR,Imported (They asked to be tested),2058,0.0,0,2021-11-02T00:00:00
GR,Zakynthos,2077,40759.0,3,2021-11-02T00:00:00
GR,Chios,2171,52674.0,0,2021-11-02T00:00:00
GR,Lasithi,2527,75381.0,0,2021-11-02T00:00:00
GR,Laconia,2692,89138.0,0,2021-11-02T00:00:00
GR,Florina,3099,51414.0,2,2021-11-02T00:00:00
GR,Kastoria,3491,50322.0,16,2021-11-02T00:00:00
GR,Arcadia,4399,86685.0,0,2021-11-02T00:00:00
GR,Argolis,4902,97044.0,0,2021-11-02T00:00:00
GR,Lesbos,5347,103698.0,13,2021-11-02T00:00:00
GR,Rhodope,5634,112039.0,3,2021-11-02T00:00:00
GR,Corfu (Kerkyra),5833,104371.0,3,2021-11-02T00:00:00
GR,Elis,5964,159300.0,2,2021-11-02T00:00:00
GR,Karditsa,6389,113544.0,1,2021-11-02T00:00:00
GR,Phthiotis,6640,158231.0,0,2021-11-02T00:00:00
GR,Rethymno,6730,85609.0,0,2021-11-02T00:00:00
GR,Trikala,6730,131085.0,3,2021-11-02T00:00:00
GR,Imported (Detected at the entry points),6760,0.0,0,2021-11-02T00:00:00
GR,Kilkis,6963,80419.0,3,2021-11-02T00:00:00
GR,Boeotia,7358,117920.0,0,2021-11-02T00:00:00
GR,Chalkidiki,7748,107719.0,5,2021-11-02T00:00:00
GR,Xanthi,7769,111222.0,14,2021-11-02T00:00:00
GR,Messenia,8016,159954.0,0,2021-11-02T00:00:00
GR,Corinthia,8021,145082.0,1,2021-11-02T00:00:00
GR,Drama,8094,98287.0,7,2021-11-02T00:00:00
GR,Cyclades,8635,118027.0,0,2021-11-02T00:00:00
GR,Chania,8965,156585.0,1,2021-11-02T00:00:00
GR,Ioannina,9110,167901.0,13,2021-11-02T00:00:00
GR,Evros,9369,147947.0,25,2021-11-02T00:00:00
GR,Aetolia-Acarnania,9489,210802.0,2,2021-11-02T00:00:00
GR,Euboea,9576,210815.0,1,2021-11-02T00:00:00
GR,Kavala,10266,138687.0,8,2021-11-02T00:00:00
GR,Serres,10901,176430.0,19,2021-11-02T00:00:00
GR,Pieria,10917,126698.0,8,2021-11-02T00:00:00
GR,Imathia,11057,140611.0,5,2021-11-02T00:00:00
GR,Dodecanese,11470,190988.0,0,2021-11-02T00:00:00
GR,Pella,11755,139680.0,11,2021-11-02T00:00:00
GR,Kozani,12064,150196.0,31,2021-11-02T00:00:00
GR,Magnesia,13678,203808.0,7,2021-11-02T00:00:00
GR,Herakleion,16980,305490.0,2,2021-11-02T00:00:00
GR,Achaea,21748,309694.0,14,2021-11-02T00:00:00
GR,Larissa,27184,284325.0,23,2021-11-02T00:00:00
GR,No Location Provided,32127,10816286.0,15230,2021-11-02T00:00:00
GR,Thessaloniki,100650,1110551.0,184,2021-11-02T00:00:00
GR,Attica,258450,3828434.0,330,2021-11-02T00:00:00
