country,nuts_3,cases,population,deaths,datetime
GR,Cruise Ship,7,0.0,0,2021-10-25T00:00:00
GR,Mount Athos,62,1811.0,0,2021-10-25T00:00:00
GR,Kefalonia,887,39032.0,0,2021-10-25T00:00:00
GR,Evrytania,954,20081.0,0,2021-10-25T00:00:00
GR,Phocis,1009,40343.0,0,2021-10-25T00:00:00
GR,Samos,1190,42859.0,0,2021-10-25T00:00:00
GR,Lefkada,1215,23693.0,0,2021-10-25T00:00:00
GR,Arta,1301,67877.0,2,2021-10-25T00:00:00
GR,Preveza,1684,57491.0,0,2021-10-25T00:00:00
GR,Grevena,1796,31757.0,1,2021-10-25T00:00:00
GR,Thesprotia,1919,43587.0,2,2021-10-25T00:00:00
GR,Zakynthos,1937,40759.0,3,2021-10-25T00:00:00
GR,Imported (They asked to be tested),1992,0.0,0,2021-10-25T00:00:00
GR,Chios,2126,52674.0,0,2021-10-25T00:00:00
GR,Lasithi,2411,75381.0,0,2021-10-25T00:00:00
GR,Laconia,2524,89138.0,0,2021-10-25T00:00:00
GR,Florina,2980,51414.0,2,2021-10-25T00:00:00
GR,Kastoria,3332,50322.0,16,2021-10-25T00:00:00
GR,Arcadia,3966,86685.0,0,2021-10-25T00:00:00
GR,Argolis,4659,97044.0,0,2021-10-25T00:00:00
GR,Lesbos,5011,103698.0,13,2021-10-25T00:00:00
GR,Rhodope,5136,112039.0,3,2021-10-25T00:00:00
GR,Corfu (Kerkyra),5477,104371.0,3,2021-10-25T00:00:00
GR,Elis,5830,159300.0,2,2021-10-25T00:00:00
GR,Karditsa,6056,113544.0,1,2021-10-25T00:00:00
GR,Trikala,6145,131085.0,3,2021-10-25T00:00:00
GR,Phthiotis,6224,158231.0,0,2021-10-25T00:00:00
GR,Kilkis,6377,80419.0,3,2021-10-25T00:00:00
GR,Rethymno,6555,85609.0,0,2021-10-25T00:00:00
GR,Imported (Detected at the entry points),6660,0.0,0,2021-10-25T00:00:00
GR,Boeotia,7135,117920.0,0,2021-10-25T00:00:00
GR,Xanthi,7149,111222.0,14,2021-10-25T00:00:00
GR,Messenia,7236,159954.0,0,2021-10-25T00:00:00
GR,Chalkidiki,7346,107719.0,5,2021-10-25T00:00:00
GR,Drama,7551,98287.0,7,2021-10-25T00:00:00
GR,Corinthia,7725,145082.0,1,2021-10-25T00:00:00
GR,Cyclades,8460,118027.0,0,2021-10-25T00:00:00
GR,Evros,8482,147947.0,25,2021-10-25T00:00:00
GR,Ioannina,8645,167901.0,13,2021-10-25T00:00:00
GR,Chania,8754,156585.0,1,2021-10-25T00:00:00
GR,Aetolia-Acarnania,8887,210802.0,2,2021-10-25T00:00:00
GR,Euboea,9370,210815.0,1,2021-10-25T00:00:00
GR,Kavala,9812,138687.0,8,2021-10-25T00:00:00
GR,Serres,10058,176430.0,19,2021-10-25T00:00:00
GR,Pieria,10119,126698.0,8,2021-10-25T00:00:00
GR,Imathia,10122,140611.0,5,2021-10-25T00:00:00
GR,Pella,10934,139680.0,11,2021-10-25T00:00:00
GR,Dodecanese,11248,190988.0,0,2021-10-25T00:00:00
GR,Kozani,11568,150196.0,31,2021-10-25T00:00:00
GR,Magnesia,12175,203808.0,7,2021-10-25T00:00:00
GR,Herakleion,16521,305490.0,2,2021-10-25T00:00:00
GR,Achaea,20674,309694.0,14,2021-10-25T00:00:00
GR,Larissa,24726,284325.0,23,2021-10-25T00:00:00
GR,No Location Provided,31319,10816286.0,14863,2021-10-25T00:00:00
GR,Thessaloniki,94952,1110551.0,184,2021-10-25T00:00:00
GR,Attica,251905,3828434.0,330,2021-10-25T00:00:00
