country,nuts_3,cases,population,deaths,datetime
GR,Cruise Ship,7,0.0,0,2021-04-24T00:00:00
GR,Mount Athos,43,1811.0,0,2021-04-24T00:00:00
GR,Lefkada,238,23693.0,0,2021-04-24T00:00:00
GR,Kefalonia,263,39032.0,0,2021-04-24T00:00:00
GR,Phocis,458,40343.0,0,2021-04-24T00:00:00
GR,Preveza,461,57491.0,0,2021-04-24T00:00:00
GR,Samos,462,42859.0,0,2021-04-24T00:00:00
GR,Evrytania,562,20081.0,0,2021-04-24T00:00:00
GR,Lasithi,576,75381.0,0,2021-04-24T00:00:00
GR,Thesprotia,583,43587.0,2,2021-04-24T00:00:00
GR,Arta,631,67877.0,2,2021-04-24T00:00:00
GR,Zakynthos,631,40759.0,3,2021-04-24T00:00:00
GR,Laconia,803,89138.0,0,2021-04-24T00:00:00
GR,Chios,833,52674.0,0,2021-04-24T00:00:00
GR,Imported (They asked to be tested),953,0.0,0,2021-04-24T00:00:00
GR,Corfu (Kerkyra),973,104371.0,3,2021-04-24T00:00:00
GR,Grevena,1045,31757.0,1,2021-04-24T00:00:00
GR,Cyclades,1277,118027.0,0,2021-04-24T00:00:00
GR,Messenia,1308,159954.0,0,2021-04-24T00:00:00
GR,Florina,1414,51414.0,2,2021-04-24T00:00:00
GR,Rethymno,1551,85609.0,0,2021-04-24T00:00:00
GR,Arcadia,1569,86685.0,0,2021-04-24T00:00:00
GR,Kastoria,1579,50322.0,16,2021-04-24T00:00:00
GR,Chania,1924,156585.0,1,2021-04-24T00:00:00
GR,Argolis,1931,97044.0,0,2021-04-24T00:00:00
GR,Elis,2037,159300.0,2,2021-04-24T00:00:00
GR,Dodecanese,2506,190988.0,0,2021-04-24T00:00:00
GR,Trikala,2582,131085.0,3,2021-04-24T00:00:00
GR,Lesbos,2594,103698.0,13,2021-04-24T00:00:00
GR,Aetolia-Acarnania,2710,210802.0,2,2021-04-24T00:00:00
GR,Phthiotis,2717,158231.0,0,2021-04-24T00:00:00
GR,Rhodope,2858,112039.0,3,2021-04-24T00:00:00
GR,Corinthia,3153,145082.0,1,2021-04-24T00:00:00
GR,Boeotia,3229,117920.0,0,2021-04-24T00:00:00
GR,Xanthi,3247,111222.0,14,2021-04-24T00:00:00
GR,Karditsa,3316,113544.0,1,2021-04-24T00:00:00
GR,Kilkis,3469,80419.0,3,2021-04-24T00:00:00
GR,Ioannina,3494,167901.0,13,2021-04-24T00:00:00
GR,Drama,3513,98287.0,7,2021-04-24T00:00:00
GR,Evros,3758,147947.0,25,2021-04-24T00:00:00
GR,Chalkidiki,3831,107719.0,5,2021-04-24T00:00:00
GR,Euboea,3891,210815.0,1,2021-04-24T00:00:00
GR,Kavala,4157,138687.0,8,2021-04-24T00:00:00
GR,Herakleion,4518,305490.0,2,2021-04-24T00:00:00
GR,Imathia,4586,140611.0,5,2021-04-24T00:00:00
GR,Pieria,4695,126698.0,8,2021-04-24T00:00:00
GR,Imported (Detected at the entry points),5108,0.0,0,2021-04-24T00:00:00
GR,Magnesia,5256,203808.0,7,2021-04-24T00:00:00
GR,Serres,5915,176430.0,19,2021-04-24T00:00:00
GR,Kozani,6146,150196.0,31,2021-04-24T00:00:00
GR,Pella,6282,139680.0,11,2021-04-24T00:00:00
GR,No Location Provided,7175,10816286.0,9185,2021-04-24T00:00:00
GR,Achaea,9657,309694.0,14,2021-04-24T00:00:00
GR,Larissa,11815,284325.0,23,2021-04-24T00:00:00
GR,Thessaloniki,52806,1110551.0,184,2021-04-24T00:00:00
GR,Attica,128634,3828434.0,330,2021-04-24T00:00:00
