country,nuts_3,cases,population,deaths,datetime
GR,Cruise Ship,7,0.0,0,2021-12-07T00:00:00
GR,Mount Athos,114,1811.0,0,2021-12-07T00:00:00
GR,Kefalonia,1274,39032.0,0,2021-12-07T00:00:00
GR,Evrytania,1426,20081.0,0,2021-12-07T00:00:00
GR,Samos,1441,42859.0,0,2021-12-07T00:00:00
GR,Phocis,1551,40343.0,0,2021-12-07T00:00:00
GR,Lefkada,1597,23693.0,0,2021-12-07T00:00:00
GR,Imported (They asked to be tested),2225,0.0,0,2021-12-07T00:00:00
GR,Chios,2301,52674.0,0,2021-12-07T00:00:00
GR,Zakynthos,2676,40759.0,3,2021-12-07T00:00:00
GR,Arta,2682,67877.0,2,2021-12-07T00:00:00
GR,Thesprotia,2689,43587.0,2,2021-12-07T00:00:00
GR,Grevena,2783,31757.0,1,2021-12-07T00:00:00
GR,Preveza,2843,57491.0,0,2021-12-07T00:00:00
GR,Lasithi,3263,75381.0,0,2021-12-07T00:00:00
GR,Laconia,3858,89138.0,0,2021-12-07T00:00:00
GR,Florina,4329,51414.0,2,2021-12-07T00:00:00
GR,Kastoria,4656,50322.0,16,2021-12-07T00:00:00
GR,Arcadia,5782,86685.0,0,2021-12-07T00:00:00
GR,Argolis,6585,97044.0,0,2021-12-07T00:00:00
GR,Imported (Detected at the entry points),7103,0.0,0,2021-12-07T00:00:00
GR,Elis,7304,159300.0,2,2021-12-07T00:00:00
GR,Rhodope,7697,112039.0,3,2021-12-07T00:00:00
GR,Lesbos,7757,103698.0,13,2021-12-07T00:00:00
GR,Rethymno,8481,85609.0,0,2021-12-07T00:00:00
GR,Corfu (Kerkyra),8854,104371.0,3,2021-12-07T00:00:00
GR,Karditsa,9205,113544.0,1,2021-12-07T00:00:00
GR,Kilkis,9414,80419.0,3,2021-12-07T00:00:00
GR,Cyclades,9556,118027.0,0,2021-12-07T00:00:00
GR,Boeotia,9561,117920.0,0,2021-12-07T00:00:00
GR,Trikala,10005,131085.0,3,2021-12-07T00:00:00
GR,Chalkidiki,10187,107719.0,5,2021-12-07T00:00:00
GR,Xanthi,10291,111222.0,14,2021-12-07T00:00:00
GR,Drama,10397,98287.0,7,2021-12-07T00:00:00
GR,Corinthia,10493,145082.0,1,2021-12-07T00:00:00
GR,Messenia,10656,159954.0,0,2021-12-07T00:00:00
GR,Phthiotis,10735,158231.0,0,2021-12-07T00:00:00
GR,Chania,10760,156585.0,1,2021-12-07T00:00:00
GR,Euboea,11557,210815.0,1,2021-12-07T00:00:00
GR,Kavala,12721,138687.0,8,2021-12-07T00:00:00
GR,Ioannina,13049,167901.0,13,2021-12-07T00:00:00
GR,Dodecanese,13810,190988.0,0,2021-12-07T00:00:00
GR,Aetolia-Acarnania,13854,210802.0,2,2021-12-07T00:00:00
GR,Evros,13991,147947.0,25,2021-12-07T00:00:00
GR,Pieria,14299,126698.0,8,2021-12-07T00:00:00
GR,Imathia,15173,140611.0,5,2021-12-07T00:00:00
GR,Pella,15967,139680.0,11,2021-12-07T00:00:00
GR,Serres,16090,176430.0,19,2021-12-07T00:00:00
GR,Kozani,17321,150196.0,31,2021-12-07T00:00:00
GR,Magnesia,19999,203808.0,7,2021-12-07T00:00:00
GR,Herakleion,21714,305490.0,2,2021-12-07T00:00:00
GR,Achaea,29288,309694.0,14,2021-12-07T00:00:00
GR,Larissa,36819,284325.0,23,2021-12-07T00:00:00
GR,No Location Provided,37645,10816286.0,18035,2021-12-07T00:00:00
GR,Thessaloniki,138134,1110551.0,184,2021-12-07T00:00:00
GR,Attica,314433,3828434.0,330,2021-12-07T00:00:00
