country,nuts_3,cases,population,deaths,datetime
GR,Cruise Ship,7,0.0,0,2021-02-16T00:00:00
GR,Mount Athos,12,1811.0,0,2021-02-16T00:00:00
GR,Lefkada,74,23693.0,0,2021-02-16T00:00:00
GR,Kefalonia,116,39032.0,0,2021-02-16T00:00:00
GR,Thesprotia,164,43587.0,2,2021-02-16T00:00:00
GR,Zakynthos,195,40759.0,3,2021-02-16T00:00:00
GR,Samos,219,42859.0,0,2021-02-16T00:00:00
GR,Phocis,230,40343.0,0,2021-02-16T00:00:00
GR,Preveza,249,57491.0,0,2021-02-16T00:00:00
GR,Evrytania,273,20081.0,0,2021-02-16T00:00:00
GR,Arta,286,67877.0,2,2021-02-16T00:00:00
GR,Lasithi,335,75381.0,0,2021-02-16T00:00:00
GR,Chios,387,52674.0,0,2021-02-16T00:00:00
GR,Laconia,509,89138.0,0,2021-02-16T00:00:00
GR,Rethymno,515,85609.0,0,2021-02-16T00:00:00
GR,Arcadia,526,86685.0,0,2021-02-16T00:00:00
GR,Corfu (Kerkyra),532,104371.0,3,2021-02-16T00:00:00
GR,Argolis,686,97044.0,0,2021-02-16T00:00:00
GR,Grevena,690,31757.0,1,2021-02-16T00:00:00
GR,Cyclades,694,118027.0,0,2021-02-16T00:00:00
GR,Elis,727,159300.0,2,2021-02-16T00:00:00
GR,Chania,767,156585.0,1,2021-02-16T00:00:00
GR,Dodecanese,826,190988.0,0,2021-02-16T00:00:00
GR,Messenia,830,159954.0,0,2021-02-16T00:00:00
GR,Kastoria,832,50322.0,16,2021-02-16T00:00:00
GR,Imported (They asked to be tested),836,0.0,0,2021-02-16T00:00:00
GR,Corinthia,1016,145082.0,1,2021-02-16T00:00:00
GR,Phthiotis,1031,158231.0,0,2021-02-16T00:00:00
GR,Florina,1175,51414.0,2,2021-02-16T00:00:00
GR,Boeotia,1321,117920.0,0,2021-02-16T00:00:00
GR,Aetolia-Acarnania,1338,210802.0,2,2021-02-16T00:00:00
GR,Herakleion,1583,305490.0,2,2021-02-16T00:00:00
GR,Euboea,1661,210815.0,1,2021-02-16T00:00:00
GR,Ioannina,1724,167901.0,13,2021-02-16T00:00:00
GR,Trikala,1913,131085.0,3,2021-02-16T00:00:00
GR,Lesbos,2055,103698.0,13,2021-02-16T00:00:00
GR,Karditsa,2176,113544.0,1,2021-02-16T00:00:00
GR,Kilkis,2223,80419.0,3,2021-02-16T00:00:00
GR,Rhodope,2369,112039.0,3,2021-02-16T00:00:00
GR,Chalkidiki,2446,107719.0,5,2021-02-16T00:00:00
GR,Kavala,2526,138687.0,8,2021-02-16T00:00:00
GR,Xanthi,2691,111222.0,14,2021-02-16T00:00:00
GR,Evros,2781,147947.0,25,2021-02-16T00:00:00
GR,Drama,3024,98287.0,7,2021-02-16T00:00:00
GR,No Location Provided,3169,10816286.0,5416,2021-02-16T00:00:00
GR,Kozani,3216,150196.0,31,2021-02-16T00:00:00
GR,Imathia,3300,140611.0,5,2021-02-16T00:00:00
GR,Achaea,3303,309694.0,14,2021-02-16T00:00:00
GR,Magnesia,3418,203808.0,7,2021-02-16T00:00:00
GR,Pieria,3690,126698.0,8,2021-02-16T00:00:00
GR,Serres,4160,176430.0,19,2021-02-16T00:00:00
GR,Pella,4385,139680.0,11,2021-02-16T00:00:00
GR,Imported (Detected at the entry points),4397,0.0,0,2021-02-16T00:00:00
GR,Larissa,7014,284325.0,23,2021-02-16T00:00:00
GR,Thessaloniki,33695,1110551.0,184,2021-02-16T00:00:00
GR,Attica,53588,3828434.0,330,2021-02-16T00:00:00
