country,nuts_3,cases,population,deaths,datetime
GR,Cruise Ship,7,0.0,0,2022-02-20T00:00:00
GR,Mount Athos,168,1811.0,0,2022-02-20T00:00:00
GR,Imported (They asked to be tested),2459,0.0,0,2022-02-20T00:00:00
GR,Evrytania,2800,20081.0,0,2022-02-20T00:00:00
GR,Phocis,4112,40343.0,0,2022-02-20T00:00:00
GR,Kefalonia,4964,39032.0,0,2022-02-20T00:00:00
GR,Lefkada,5166,23693.0,0,2022-02-20T00:00:00
GR,Grevena,5438,31757.0,1,2022-02-20T00:00:00
GR,Samos,6514,42859.0,0,2022-02-20T00:00:00
GR,Zakynthos,7523,40759.0,3,2022-02-20T00:00:00
GR,Thesprotia,8274,43587.0,2,2022-02-20T00:00:00
GR,Chios,8661,52674.0,0,2022-02-20T00:00:00
GR,Preveza,9168,57491.0,0,2022-02-20T00:00:00
GR,Imported (Detected at the entry points),10374,0.0,0,2022-02-20T00:00:00
GR,Florina,10558,51414.0,2,2022-02-20T00:00:00
GR,Arta,10651,67877.0,2,2022-02-20T00:00:00
GR,Kastoria,10807,50322.0,16,2022-02-20T00:00:00
GR,Laconia,11264,89138.0,0,2022-02-20T00:00:00
GR,Lasithi,11698,75381.0,0,2022-02-20T00:00:00
GR,Arcadia,14651,86685.0,0,2022-02-20T00:00:00
GR,Kilkis,16020,80419.0,3,2022-02-20T00:00:00
GR,Argolis,17328,97044.0,0,2022-02-20T00:00:00
GR,Rhodope,19846,112039.0,3,2022-02-20T00:00:00
GR,Drama,20089,98287.0,7,2022-02-20T00:00:00
GR,Karditsa,20462,113544.0,1,2022-02-20T00:00:00
GR,Xanthi,20926,111222.0,14,2022-02-20T00:00:00
GR,Chalkidiki,21308,107719.0,5,2022-02-20T00:00:00
GR,Elis,21622,159300.0,2,2022-02-20T00:00:00
GR,Rethymno,21646,85609.0,0,2022-02-20T00:00:00
GR,Boeotia,21935,117920.0,0,2022-02-20T00:00:00
GR,Lesbos,22092,103698.0,13,2022-02-20T00:00:00
GR,Corfu (Kerkyra),22396,104371.0,3,2022-02-20T00:00:00
GR,Phthiotis,23003,158231.0,0,2022-02-20T00:00:00
GR,Trikala,23464,131085.0,3,2022-02-20T00:00:00
GR,Cyclades,23597,118027.0,0,2022-02-20T00:00:00
GR,Messenia,27580,159954.0,0,2022-02-20T00:00:00
GR,Kavala,27759,138687.0,8,2022-02-20T00:00:00
GR,Pella,27794,139680.0,11,2022-02-20T00:00:00
GR,Corinthia,27851,145082.0,1,2022-02-20T00:00:00
GR,Imathia,29213,140611.0,5,2022-02-20T00:00:00
GR,Serres,30055,176430.0,19,2022-02-20T00:00:00
GR,Pieria,30529,126698.0,8,2022-02-20T00:00:00
GR,Evros,33265,147947.0,25,2022-02-20T00:00:00
GR,Aetolia-Acarnania,33845,210802.0,2,2022-02-20T00:00:00
GR,Kozani,33967,150196.0,31,2022-02-20T00:00:00
GR,Euboea,34645,210815.0,1,2022-02-20T00:00:00
GR,Ioannina,35084,167901.0,13,2022-02-20T00:00:00
GR,Chania,38326,156585.0,1,2022-02-20T00:00:00
GR,Magnesia,39003,203808.0,7,2022-02-20T00:00:00
GR,Dodecanese,41291,190988.0,0,2022-02-20T00:00:00
GR,Herakleion,68378,305490.0,2,2022-02-20T00:00:00
GR,Larissa,70870,284325.0,23,2022-02-20T00:00:00
GR,Achaea,72955,309694.0,14,2022-02-20T00:00:00
GR,No Location Provided,75348,10816286.0,24403,2022-02-20T00:00:00
GR,Thessaloniki,285775,1110551.0,184,2022-02-20T00:00:00
GR,Attica,774402,3828434.0,330,2022-02-20T00:00:00
