country,nuts_3,cases,population,deaths,datetime
GR,Cruise Ship,7,0.0,0,2022-04-08T00:00:00
GR,Mount Athos,216,1811.0,0,2022-04-08T00:00:00
GR,Imported (They asked to be tested),2667,0.0,0,2022-04-08T00:00:00
GR,Evrytania,4255,20081.0,0,2022-04-08T00:00:00
GR,Phocis,6304,40343.0,0,2022-04-08T00:00:00
GR,Grevena,7332,31757.0,1,2022-04-08T00:00:00
GR,Lefkada,7531,23693.0,0,2022-04-08T00:00:00
GR,Kefalonia,8115,39032.0,0,2022-04-08T00:00:00
GR,Samos,10632,42859.0,0,2022-04-08T00:00:00
GR,Thesprotia,10682,43587.0,2,2022-04-08T00:00:00
GR,Zakynthos,10772,40759.0,3,2022-04-08T00:00:00
GR,Imported (Detected at the entry points),11505,0.0,0,2022-04-08T00:00:00
GR,Preveza,13330,57491.0,0,2022-04-08T00:00:00
GR,Kastoria,13583,50322.0,16,2022-04-08T00:00:00
GR,Chios,13704,52674.0,0,2022-04-08T00:00:00
GR,Florina,14066,51414.0,2,2022-04-08T00:00:00
GR,Arta,14158,67877.0,2,2022-04-08T00:00:00
GR,Lasithi,19062,75381.0,0,2022-04-08T00:00:00
GR,Laconia,19145,89138.0,0,2022-04-08T00:00:00
GR,Kilkis,20712,80419.0,3,2022-04-08T00:00:00
GR,Arcadia,21696,86685.0,0,2022-04-08T00:00:00
GR,Rhodope,23722,112039.0,3,2022-04-08T00:00:00
GR,Argolis,24581,97044.0,2,2022-04-08T00:00:00
GR,Drama,25331,98287.0,7,2022-04-08T00:00:00
GR,Xanthi,26414,111222.0,14,2022-04-08T00:00:00
GR,Karditsa,27116,113544.0,1,2022-04-08T00:00:00
GR,Chalkidiki,28312,107719.0,5,2022-04-08T00:00:00
GR,Lesbos,29816,103698.0,13,2022-04-08T00:00:00
GR,Rethymno,30072,85609.0,0,2022-04-08T00:00:00
GR,Corfu (Kerkyra),30348,104371.0,3,2022-04-08T00:00:00
GR,Boeotia,30552,117920.0,0,2022-04-08T00:00:00
GR,Elis,31975,159300.0,2,2022-04-08T00:00:00
GR,Trikala,34138,131085.0,3,2022-04-08T00:00:00
GR,Phthiotis,35156,158231.0,0,2022-04-08T00:00:00
GR,Pieria,36028,126698.0,8,2022-04-08T00:00:00
GR,Pella,36148,139680.0,11,2022-04-08T00:00:00
GR,Cyclades,36640,118027.0,0,2022-04-08T00:00:00
GR,Kavala,36760,138687.0,8,2022-04-08T00:00:00
GR,Imathia,37260,140611.0,5,2022-04-08T00:00:00
GR,Corinthia,39084,145082.0,1,2022-04-08T00:00:00
GR,Serres,39373,176430.0,19,2022-04-08T00:00:00
GR,Evros,40550,147947.0,0,2022-04-08T00:00:00
GR,Messenia,40909,159954.0,0,2022-04-08T00:00:00
GR,Kozani,47109,150196.0,31,2022-04-08T00:00:00
GR,Ioannina,48296,167901.0,13,2022-04-08T00:00:00
GR,Aetolia-Acarnania,50635,210802.0,0,2022-04-08T00:00:00
GR,Euboea,52185,210815.0,1,2022-04-08T00:00:00
GR,Chania,53328,156585.0,1,2022-04-08T00:00:00
GR,Magnesia,55860,203808.0,7,2022-04-08T00:00:00
GR,Dodecanese,56443,190988.0,0,2022-04-08T00:00:00
GR,No Location Provided,90547,10816286.0,27279,2022-04-08T00:00:00
GR,Larissa,91781,284325.0,23,2022-04-08T00:00:00
GR,Achaea,96909,309694.0,14,2022-04-08T00:00:00
GR,Herakleion,107957,305490.0,2,2022-04-08T00:00:00
GR,Thessaloniki,372554,1110551.0,184,2022-04-08T00:00:00
GR,Attica,1079376,3828434.0,330,2022-04-08T00:00:00
