country,nuts_3,cases,population,deaths,datetime
GR,Cruise Ship,7,0.0,0,2021-11-24T00:00:00
GR,Mount Athos,102,1811.0,0,2021-11-24T00:00:00
GR,Kefalonia,1129,39032.0,0,2021-11-24T00:00:00
GR,Evrytania,1197,20081.0,0,2021-11-24T00:00:00
GR,Samos,1352,42859.0,0,2021-11-24T00:00:00
GR,Phocis,1443,40343.0,0,2021-11-24T00:00:00
GR,Lefkada,1474,23693.0,0,2021-11-24T00:00:00
GR,Imported (They asked to be tested),2155,0.0,0,2021-11-24T00:00:00
GR,Chios,2258,52674.0,0,2021-11-24T00:00:00
GR,Arta,2260,67877.0,2,2021-11-24T00:00:00
GR,Preveza,2459,57491.0,0,2021-11-24T00:00:00
GR,Zakynthos,2503,40759.0,3,2021-11-24T00:00:00
GR,Grevena,2508,31757.0,1,2021-11-24T00:00:00
GR,Thesprotia,2516,43587.0,2,2021-11-24T00:00:00
GR,Lasithi,3051,75381.0,0,2021-11-24T00:00:00
GR,Laconia,3544,89138.0,0,2021-11-24T00:00:00
GR,Florina,3797,51414.0,2,2021-11-24T00:00:00
GR,Kastoria,4211,50322.0,16,2021-11-24T00:00:00
GR,Arcadia,5418,86685.0,0,2021-11-24T00:00:00
GR,Argolis,5957,97044.0,0,2021-11-24T00:00:00
GR,Elis,6678,159300.0,2,2021-11-24T00:00:00
GR,Rhodope,6975,112039.0,3,2021-11-24T00:00:00
GR,Imported (Detected at the entry points),6994,0.0,0,2021-11-24T00:00:00
GR,Lesbos,7003,103698.0,13,2021-11-24T00:00:00
GR,Corfu (Kerkyra),7701,104371.0,3,2021-11-24T00:00:00
GR,Rethymno,7881,85609.0,0,2021-11-24T00:00:00
GR,Karditsa,8266,113544.0,1,2021-11-24T00:00:00
GR,Kilkis,8740,80419.0,3,2021-11-24T00:00:00
GR,Boeotia,8742,117920.0,0,2021-11-24T00:00:00
GR,Cyclades,9211,118027.0,0,2021-11-24T00:00:00
GR,Trikala,9243,131085.0,3,2021-11-24T00:00:00
GR,Phthiotis,9304,158231.0,0,2021-11-24T00:00:00
GR,Chalkidiki,9457,107719.0,5,2021-11-24T00:00:00
GR,Corinthia,9542,145082.0,1,2021-11-24T00:00:00
GR,Xanthi,9585,111222.0,14,2021-11-24T00:00:00
GR,Drama,9783,98287.0,7,2021-11-24T00:00:00
GR,Messenia,9834,159954.0,0,2021-11-24T00:00:00
GR,Chania,10022,156585.0,1,2021-11-24T00:00:00
GR,Euboea,10639,210815.0,1,2021-11-24T00:00:00
GR,Ioannina,11873,167901.0,13,2021-11-24T00:00:00
GR,Kavala,11999,138687.0,8,2021-11-24T00:00:00
GR,Evros,12314,147947.0,25,2021-11-24T00:00:00
GR,Aetolia-Acarnania,12365,210802.0,2,2021-11-24T00:00:00
GR,Dodecanese,12835,190988.0,0,2021-11-24T00:00:00
GR,Pieria,13324,126698.0,8,2021-11-24T00:00:00
GR,Imathia,13926,140611.0,5,2021-11-24T00:00:00
GR,Serres,14275,176430.0,19,2021-11-24T00:00:00
GR,Pella,14797,139680.0,11,2021-11-24T00:00:00
GR,Kozani,15641,150196.0,31,2021-11-24T00:00:00
GR,Magnesia,18178,203808.0,7,2021-11-24T00:00:00
GR,Herakleion,19583,305490.0,2,2021-11-24T00:00:00
GR,Achaea,26824,309694.0,14,2021-11-24T00:00:00
GR,Larissa,34677,284325.0,23,2021-11-24T00:00:00
GR,No Location Provided,35519,10816286.0,16744,2021-11-24T00:00:00
GR,Thessaloniki,125567,1110551.0,184,2021-11-24T00:00:00
GR,Attica,293023,3828434.0,330,2021-11-24T00:00:00
