country,nuts_3,cases,population,deaths,datetime
GR,Cruise Ship,7,0.0,0,2021-12-05T00:00:00
GR,Mount Athos,113,1811.0,0,2021-12-05T00:00:00
GR,Kefalonia,1256,39032.0,0,2021-12-05T00:00:00
GR,Evrytania,1395,20081.0,0,2021-12-05T00:00:00
GR,Samos,1422,42859.0,0,2021-12-05T00:00:00
GR,Phocis,1535,40343.0,0,2021-12-05T00:00:00
GR,Lefkada,1552,23693.0,0,2021-12-05T00:00:00
GR,Imported (They asked to be tested),2213,0.0,0,2021-12-05T00:00:00
GR,Chios,2289,52674.0,0,2021-12-05T00:00:00
GR,Arta,2582,67877.0,2,2021-12-05T00:00:00
GR,Zakynthos,2648,40759.0,3,2021-12-05T00:00:00
GR,Thesprotia,2659,43587.0,2,2021-12-05T00:00:00
GR,Grevena,2742,31757.0,1,2021-12-05T00:00:00
GR,Preveza,2777,57491.0,0,2021-12-05T00:00:00
GR,Lasithi,3221,75381.0,0,2021-12-05T00:00:00
GR,Laconia,3762,89138.0,0,2021-12-05T00:00:00
GR,Florina,4252,51414.0,2,2021-12-05T00:00:00
GR,Kastoria,4592,50322.0,16,2021-12-05T00:00:00
GR,Arcadia,5728,86685.0,0,2021-12-05T00:00:00
GR,Argolis,6459,97044.0,0,2021-12-05T00:00:00
GR,Imported (Detected at the entry points),7089,0.0,0,2021-12-05T00:00:00
GR,Elis,7216,159300.0,2,2021-12-05T00:00:00
GR,Rhodope,7554,112039.0,3,2021-12-05T00:00:00
GR,Lesbos,7628,103698.0,13,2021-12-05T00:00:00
GR,Rethymno,8410,85609.0,0,2021-12-05T00:00:00
GR,Corfu (Kerkyra),8689,104371.0,3,2021-12-05T00:00:00
GR,Karditsa,9049,113544.0,1,2021-12-05T00:00:00
GR,Kilkis,9323,80419.0,3,2021-12-05T00:00:00
GR,Boeotia,9419,117920.0,0,2021-12-05T00:00:00
GR,Cyclades,9502,118027.0,0,2021-12-05T00:00:00
GR,Trikala,9882,131085.0,3,2021-12-05T00:00:00
GR,Chalkidiki,10073,107719.0,5,2021-12-05T00:00:00
GR,Xanthi,10173,111222.0,14,2021-12-05T00:00:00
GR,Drama,10303,98287.0,7,2021-12-05T00:00:00
GR,Corinthia,10334,145082.0,1,2021-12-05T00:00:00
GR,Phthiotis,10520,158231.0,0,2021-12-05T00:00:00
GR,Messenia,10522,159954.0,0,2021-12-05T00:00:00
GR,Chania,10641,156585.0,1,2021-12-05T00:00:00
GR,Euboea,11377,210815.0,1,2021-12-05T00:00:00
GR,Kavala,12594,138687.0,8,2021-12-05T00:00:00
GR,Ioannina,12882,167901.0,13,2021-12-05T00:00:00
GR,Aetolia-Acarnania,13657,210802.0,2,2021-12-05T00:00:00
GR,Dodecanese,13661,190988.0,0,2021-12-05T00:00:00
GR,Evros,13754,147947.0,25,2021-12-05T00:00:00
GR,Pieria,14168,126698.0,8,2021-12-05T00:00:00
GR,Imathia,14975,140611.0,5,2021-12-05T00:00:00
GR,Pella,15787,139680.0,11,2021-12-05T00:00:00
GR,Serres,15822,176430.0,19,2021-12-05T00:00:00
GR,Kozani,17064,150196.0,31,2021-12-05T00:00:00
GR,Magnesia,19740,203808.0,7,2021-12-05T00:00:00
GR,Herakleion,21340,305490.0,2,2021-12-05T00:00:00
GR,Achaea,28936,309694.0,14,2021-12-05T00:00:00
GR,Larissa,36507,284325.0,23,2021-12-05T00:00:00
GR,No Location Provided,37157,10816286.0,17820,2021-12-05T00:00:00
GR,Thessaloniki,136378,1110551.0,184,2021-12-05T00:00:00
GR,Attica,310891,3828434.0,330,2021-12-05T00:00:00
