country,nuts_3,cases,datetime
England,Rutland,    8,2020-04-08T00:00:00
England,Isle of Wight,   38,2020-04-08T00:00:00
England,Hartlepool,   49,2020-04-08T00:00:00
England,North East Lincolnshire,   50,2020-04-08T00:00:00
England,"Kingston upon Hull, City of",   58,2020-04-08T00:00:00
England,Torbay,   64,2020-04-08T00:00:00
England,North Lincolnshire,   66,2020-04-08T00:00:00
England,Darlington,   77,2020-04-08T00:00:00
England,Bath and North East Somerset,   77,2020-04-08T00:00:00
England,Bracknell Forest,   79,2020-04-08T00:00:00
England,Peterborough,   80,2020-04-08T00:00:00
England,"Herefordshire, County of",   81,2020-04-08T00:00:00
England,York,   87,2020-04-08T00:00:00
England,Swindon,   88,2020-04-08T00:00:00
England,North Somerset,   91,2020-04-08T00:00:00
England,Blackburn with Darwen,   92,2020-04-08T00:00:00
England,Blackpool,   94,2020-04-08T00:00:00
England,Telford and Wrekin,   96,2020-04-08T00:00:00
England,Calderdale,  110,2020-04-08T00:00:00
England,Plymouth,  110,2020-04-08T00:00:00
England,Windsor and Maidenhead,  117,2020-04-08T00:00:00
England,South Tyneside,  118,2020-04-08T00:00:00
England,Redcar and Cleveland,  119,2020-04-08T00:00:00
England,West Berkshire,  121,2020-04-08T00:00:00
England,East Riding of Yorkshire,  123,2020-04-08T00:00:00
England,"Bournemouth, Christchurch and Poole",  127,2020-04-08T00:00:00
England,Halton,  127,2020-04-08T00:00:00
England,Reading,  129,2020-04-08T00:00:00
England,Wokingham,  129,2020-04-08T00:00:00
England,Portsmouth,  130,2020-04-08T00:00:00
England,Stoke-on-Trent,  130,2020-04-08T00:00:00
England,Thurrock,  134,2020-04-08T00:00:00
England,Bedford,  135,2020-04-08T00:00:00
England,Somerset,  135,2020-04-08T00:00:00
England,Dorset,  136,2020-04-08T00:00:00
England,Stockton-on-Tees,  143,2020-04-08T00:00:00
England,Brighton and Hove,  153,2020-04-08T00:00:00
England,South Gloucestershire,  155,2020-04-08T00:00:00
England,Southend-on-Sea,  156,2020-04-08T00:00:00
England,Bury,  166,2020-04-08T00:00:00
England,Doncaster,  168,2020-04-08T00:00:00
England,Slough,  169,2020-04-08T00:00:00
England,Central Bedfordshire,  173,2020-04-08T00:00:00
England,Shropshire,  174,2020-04-08T00:00:00
England,Wiltshire,  180,2020-04-08T00:00:00
England,Warrington,  182,2020-04-08T00:00:00
England,Southampton,  191,2020-04-08T00:00:00
England,Tameside,  191,2020-04-08T00:00:00
England,Rochdale,  195,2020-04-08T00:00:00
England,Milton Keynes,  195,2020-04-08T00:00:00
England,Middlesbrough,  196,2020-04-08T00:00:00
England,Knowsley,  198,2020-04-08T00:00:00
England,Wakefield,  200,2020-04-08T00:00:00
England,Bolton,  204,2020-04-08T00:00:00
England,Luton,  205,2020-04-08T00:00:00
England,Wigan,  209,2020-04-08T00:00:00
England,Kingston upon Thames,  212,2020-04-08T00:00:00
England,Richmond upon Thames,  223,2020-04-08T00:00:00
England,Cornwall and Isles of Scilly,  224,2020-04-08T00:00:00
England,Cheshire East,  226,2020-04-08T00:00:00
England,East Sussex,  229,2020-04-08T00:00:00
England,Gateshead,  230,2020-04-08T00:00:00
England,Nottingham,  232,2020-04-08T00:00:00
England,Medway,  232,2020-04-08T00:00:00
England,"Bristol, City of",  234,2020-04-08T00:00:00
England,Kirklees,  235,2020-04-08T00:00:00
England,Barnsley,  238,2020-04-08T00:00:00
England,Rotherham,  240,2020-04-08T00:00:00
England,North Tyneside,  242,2020-04-08T00:00:00
England,Oldham,  248,2020-04-08T00:00:00
England,Barking and Dagenham,  249,2020-04-08T00:00:00
England,Devon,  250,2020-04-08T00:00:00
England,Leicester,  250,2020-04-08T00:00:00
England,Trafford,  257,2020-04-08T00:00:00
England,Bradford,  258,2020-04-08T00:00:00
England,Solihull,  259,2020-04-08T00:00:00
England,Cheshire West and Chester,  261,2020-04-08T00:00:00
England,St. Helens,  269,2020-04-08T00:00:00
England,Northumberland,  272,2020-04-08T00:00:00
England,Salford,  273,2020-04-08T00:00:00
England,Islington,  276,2020-04-08T00:00:00
England,Cambridgeshire,  278,2020-04-08T00:00:00
England,Kensington and Chelsea,  286,2020-04-08T00:00:00
England,Wirral,  288,2020-04-08T00:00:00
England,Hammersmith and Fulham,  295,2020-04-08T00:00:00
England,Coventry,  295,2020-04-08T00:00:00
England,Stockport,  298,2020-04-08T00:00:00
England,Havering,  299,2020-04-08T00:00:00
England,Sutton,  299,2020-04-08T00:00:00
England,Derby,  300,2020-04-08T00:00:00
England,Suffolk,  302,2020-04-08T00:00:00
England,Bexley,  303,2020-04-08T00:00:00
England,Sefton,  306,2020-04-08T00:00:00
England,Lincolnshire,  319,2020-04-08T00:00:00
England,West Sussex,  320,2020-04-08T00:00:00
England,Haringey,  324,2020-04-08T00:00:00
England,North Yorkshire,  328,2020-04-08T00:00:00
England,Dudley,  341,2020-04-08T00:00:00
England,Buckinghamshire,  342,2020-04-08T00:00:00
England,Camden,  343,2020-04-08T00:00:00
England,Sunderland,  343,2020-04-08T00:00:00
England,Wolverhampton,  354,2020-04-08T00:00:00
England,Redbridge,  366,2020-04-08T00:00:00
England,Greenwich,  378,2020-04-08T00:00:00
England,Hounslow,  380,2020-04-08T00:00:00
England,Leicestershire,  386,2020-04-08T00:00:00
England,Norfolk,  386,2020-04-08T00:00:00
England,Merton,  386,2020-04-08T00:00:00
England,Leeds,  389,2020-04-08T00:00:00
England,Hillingdon,  389,2020-04-08T00:00:00
England,Enfield,  392,2020-04-08T00:00:00
England,Manchester,  395,2020-04-08T00:00:00
England,Sandwell,  399,2020-04-08T00:00:00
England,Gloucestershire,  402,2020-04-08T00:00:00
England,Tower Hamlets,  406,2020-04-08T00:00:00
England,County Durham,  410,2020-04-08T00:00:00
England,Hackney and City of London,  412,2020-04-08T00:00:00
England,Westminster,  420,2020-04-08T00:00:00
England,Walsall,  421,2020-04-08T00:00:00
England,Newcastle upon Tyne,  432,2020-04-08T00:00:00
England,Worcestershire,  439,2020-04-08T00:00:00
England,Warwickshire,  439,2020-04-08T00:00:00
England,Waltham Forest,  443,2020-04-08T00:00:00
England,Nottinghamshire,  509,2020-04-08T00:00:00
England,Harrow,  530,2020-04-08T00:00:00
England,Oxfordshire,  533,2020-04-08T00:00:00
England,Northamptonshire,  536,2020-04-08T00:00:00
England,Ealing,  553,2020-04-08T00:00:00
England,Lewisham,  554,2020-04-08T00:00:00
England,Derbyshire,  555,2020-04-08T00:00:00
England,Bromley,  583,2020-04-08T00:00:00
England,Liverpool,  587,2020-04-08T00:00:00
England,Wandsworth,  592,2020-04-08T00:00:00
England,Newham,  608,2020-04-08T00:00:00
England,Staffordshire,  673,2020-04-08T00:00:00
England,Lambeth,  731,2020-04-08T00:00:00
England,Barnet,  752,2020-04-08T00:00:00
England,Southwark,  755,2020-04-08T00:00:00
England,Croydon,  763,2020-04-08T00:00:00
England,Brent,  853,2020-04-08T00:00:00
England,Cumbria,  864,2020-04-08T00:00:00
England,Sheffield,  940,2020-04-08T00:00:00
England,Lancashire,"1,026",2020-04-08T00:00:00
England,Hertfordshire,"1,032",2020-04-08T00:00:00
England,Kent,"1,033",2020-04-08T00:00:00
England,Surrey,"1,059",2020-04-08T00:00:00
England,Essex,"1,081",2020-04-08T00:00:00
England,Hampshire,"1,241",2020-04-08T00:00:00
England,Birmingham,"1,462",2020-04-08T00:00:00
