country,nuts_3,cases,datetime
England,Rutland,    9,2020-04-14T00:00:00
England,Isle of Wight,   56,2020-04-14T00:00:00
England,Hartlepool,   69,2020-04-14T00:00:00
England,North East Lincolnshire,   75,2020-04-14T00:00:00
England,Torbay,   98,2020-04-14T00:00:00
England,Peterborough,  102,2020-04-14T00:00:00
England,"Herefordshire, County of",  104,2020-04-14T00:00:00
England,Bracknell Forest,  104,2020-04-14T00:00:00
England,North Somerset,  115,2020-04-14T00:00:00
England,North Lincolnshire,  125,2020-04-14T00:00:00
England,South Tyneside,  126,2020-04-14T00:00:00
England,York,  127,2020-04-14T00:00:00
England,Telford and Wrekin,  129,2020-04-14T00:00:00
England,Bath and North East Somerset,  130,2020-04-14T00:00:00
England,Darlington,  130,2020-04-14T00:00:00
England,"Kingston upon Hull, City of",  135,2020-04-14T00:00:00
England,Windsor and Maidenhead,  138,2020-04-14T00:00:00
England,Plymouth,  142,2020-04-14T00:00:00
England,West Berkshire,  146,2020-04-14T00:00:00
England,Blackpool,  149,2020-04-14T00:00:00
England,Calderdale,  150,2020-04-14T00:00:00
England,Blackburn with Darwen,  152,2020-04-14T00:00:00
England,Wokingham,  157,2020-04-14T00:00:00
England,Redcar and Cleveland,  157,2020-04-14T00:00:00
England,Reading,  161,2020-04-14T00:00:00
England,Swindon,  177,2020-04-14T00:00:00
England,Portsmouth,  182,2020-04-14T00:00:00
England,Thurrock,  189,2020-04-14T00:00:00
England,Stockton-on-Tees,  192,2020-04-14T00:00:00
England,Halton,  194,2020-04-14T00:00:00
England,Dorset,  198,2020-04-14T00:00:00
England,Stoke-on-Trent,  200,2020-04-14T00:00:00
England,Doncaster,  202,2020-04-14T00:00:00
England,Somerset,  206,2020-04-14T00:00:00
England,Slough,  207,2020-04-14T00:00:00
England,Bedford,  208,2020-04-14T00:00:00
England,Brighton and Hove,  213,2020-04-14T00:00:00
England,Southend-on-Sea,  214,2020-04-14T00:00:00
England,"Bournemouth, Christchurch and Poole",  216,2020-04-14T00:00:00
England,South Gloucestershire,  220,2020-04-14T00:00:00
England,East Riding of Yorkshire,  220,2020-04-14T00:00:00
England,Southampton,  230,2020-04-14T00:00:00
England,Bury,  233,2020-04-14T00:00:00
