country,nuts_3,cases,datetime
England,Telford and Wrekin,0,2020-03-20T00:00:00
England,Rutland,0,2020-03-20T00:00:00
England,North East Lincolnshire,0,2020-03-20T00:00:00
England,"Kingston upon Hull, City of",1,2020-03-20T00:00:00
England,Gateshead,1,2020-03-20T00:00:00
England,Bedford,1,2020-03-20T00:00:00
England,Middlesbrough,1,2020-03-20T00:00:00
England,Blackburn with Darwen,1,2020-03-20T00:00:00
England,North Lincolnshire,1,2020-03-20T00:00:00
England,Isle of Wight,2,2020-03-20T00:00:00
England,St. Helens,2,2020-03-20T00:00:00
England,Stoke-on-Trent,2,2020-03-20T00:00:00
England,Hartlepool,2,2020-03-20T00:00:00
England,South Tyneside,2,2020-03-20T00:00:00
England,Peterborough,2,2020-03-20T00:00:00
England,Redcar and Cleveland,2,2020-03-20T00:00:00
England,Darlington,2,2020-03-20T00:00:00
England,"Herefordshire, County of",3,2020-03-20T00:00:00
England,Knowsley,3,2020-03-20T00:00:00
England,Doncaster,3,2020-03-20T00:00:00
England,Solihull,3,2020-03-20T00:00:00
England,Shropshire,3,2020-03-20T00:00:00
England,Bracknell Forest,3,2020-03-20T00:00:00
England,Rotherham,4,2020-03-20T00:00:00
England,Luton,4,2020-03-20T00:00:00
England,North Somerset,4,2020-03-20T00:00:00
England,Warrington,4,2020-03-20T00:00:00
England,Calderdale,5,2020-03-20T00:00:00
England,Bath and North East Somerset,5,2020-03-20T00:00:00
England,Swindon,5,2020-03-20T00:00:00
England,Sunderland,5,2020-03-20T00:00:00
England,Halton,5,2020-03-20T00:00:00
England,Southend-on-Sea,5,2020-03-20T00:00:00
England,Blackpool,5,2020-03-20T00:00:00
England,Kirklees,6,2020-03-20T00:00:00
England,Thurrock,6,2020-03-20T00:00:00
England,York,6,2020-03-20T00:00:00
England,Wigan,6,2020-03-20T00:00:00
England,West Berkshire,6,2020-03-20T00:00:00
England,Wakefield,6,2020-03-20T00:00:00
England,Sefton,7,2020-03-20T00:00:00
England,Southampton,7,2020-03-20T00:00:00
England,County Durham,7,2020-03-20T00:00:00
England,Milton Keynes,7,2020-03-20T00:00:00
England,Coventry,7,2020-03-20T00:00:00
England,Northumberland,7,2020-03-20T00:00:00
England,Reading,7,2020-03-20T00:00:00
England,Barnsley,7,2020-03-20T00:00:00
England,Dorset,7,2020-03-20T00:00:00
England,Plymouth,7,2020-03-20T00:00:00
England,East Sussex,8,2020-03-20T00:00:00
England,Central Bedfordshire,8,2020-03-20T00:00:00
England,Wirral,9,2020-03-20T00:00:00
England,Cheshire East,9,2020-03-20T00:00:00
England,Bradford,9,2020-03-20T00:00:00
England,Stockton-on-Tees,9,2020-03-20T00:00:00
England,Lincolnshire,9,2020-03-20T00:00:00
England,Cheshire West and Chester,10,2020-03-20T00:00:00
England,Worcestershire,10,2020-03-20T00:00:00
England,Torbay,10,2020-03-20T00:00:00
England,Salford,10,2020-03-20T00:00:00
England,Somerset,10,2020-03-20T00:00:00
England,"Bournemouth, Christchurch and Poole",10,2020-03-20T00:00:00
England,Bury,10,2020-03-20T00:00:00
England,Leicester,11,2020-03-20T00:00:00
England,Sandwell,11,2020-03-20T00:00:00
England,Medway,11,2020-03-20T00:00:00
England,Wokingham,12,2020-03-20T00:00:00
England,North Tyneside,12,2020-03-20T00:00:00
England,Rochdale,12,2020-03-20T00:00:00
England,Derby,12,2020-03-20T00:00:00
England,Suffolk,13,2020-03-20T00:00:00
England,"Bristol, City of",13,2020-03-20T00:00:00
England,South Gloucestershire,13,2020-03-20T00:00:00
England,Portsmouth,13,2020-03-20T00:00:00
England,Warwickshire,13,2020-03-20T00:00:00
England,Bolton,13,2020-03-20T00:00:00
England,Windsor and Maidenhead,13,2020-03-20T00:00:00
England,Oldham,14,2020-03-20T00:00:00
England,Liverpool,14,2020-03-20T00:00:00
England,North Yorkshire,14,2020-03-20T00:00:00
England,Brighton and Hove,14,2020-03-20T00:00:00
England,Trafford,15,2020-03-20T00:00:00
England,East Riding of Yorkshire,15,2020-03-20T00:00:00
England,Cornwall and Isles of Scilly,16,2020-03-20T00:00:00
England,Richmond upon Thames,16,2020-03-20T00:00:00
England,Cambridgeshire,16,2020-03-20T00:00:00
England,Wiltshire,17,2020-03-20T00:00:00
England,Kingston upon Thames,17,2020-03-20T00:00:00
England,Northamptonshire,17,2020-03-20T00:00:00
England,Leeds,17,2020-03-20T00:00:00
England,Norfolk,17,2020-03-20T00:00:00
England,Dudley,18,2020-03-20T00:00:00
England,Tameside,19,2020-03-20T00:00:00
England,West Sussex,19,2020-03-20T00:00:00
England,Sutton,19,2020-03-20T00:00:00
England,Havering,19,2020-03-20T00:00:00
England,Leicestershire,20,2020-03-20T00:00:00
England,Slough,20,2020-03-20T00:00:00
England,Walsall,20,2020-03-20T00:00:00
England,Stockport,21,2020-03-20T00:00:00
England,Barking and Dagenham,21,2020-03-20T00:00:00
England,Newcastle upon Tyne,21,2020-03-20T00:00:00
England,Nottingham,22,2020-03-20T00:00:00
England,Gloucestershire,22,2020-03-20T00:00:00
England,Waltham Forest,23,2020-03-20T00:00:00
England,Staffordshire,25,2020-03-20T00:00:00
England,Manchester,26,2020-03-20T00:00:00
England,Lancashire,26,2020-03-20T00:00:00
England,Redbridge,27,2020-03-20T00:00:00
England,Devon,30,2020-03-20T00:00:00
England,Bexley,31,2020-03-20T00:00:00
England,Kent,32,2020-03-20T00:00:00
England,Hillingdon,34,2020-03-20T00:00:00
England,Hammersmith and Fulham,36,2020-03-20T00:00:00
England,Hounslow,38,2020-03-20T00:00:00
England,Wolverhampton,39,2020-03-20T00:00:00
England,Buckinghamshire,39,2020-03-20T00:00:00
England,Oxfordshire,40,2020-03-20T00:00:00
England,Nottinghamshire,41,2020-03-20T00:00:00
England,Greenwich,41,2020-03-20T00:00:00
England,Newham,42,2020-03-20T00:00:00
England,Essex,43,2020-03-20T00:00:00
England,Tower Hamlets,43,2020-03-20T00:00:00
England,Haringey,44,2020-03-20T00:00:00
England,Hackney and City of London,45,2020-03-20T00:00:00
England,Islington,45,2020-03-20T00:00:00
England,Merton,45,2020-03-20T00:00:00
England,Camden,46,2020-03-20T00:00:00
England,Lewisham,47,2020-03-20T00:00:00
England,Sheffield,48,2020-03-20T00:00:00
England,Enfield,48,2020-03-20T00:00:00
England,Derbyshire,50,2020-03-20T00:00:00
England,Cumbria,52,2020-03-20T00:00:00
England,Bromley,52,2020-03-20T00:00:00
England,Birmingham,54,2020-03-20T00:00:00
England,Ealing,54,2020-03-20T00:00:00
England,Surrey,57,2020-03-20T00:00:00
England,Harrow,60,2020-03-20T00:00:00
England,Hertfordshire,61,2020-03-20T00:00:00
England,Kensington and Chelsea,66,2020-03-20T00:00:00
England,Croydon,68,2020-03-20T00:00:00
England,Brent,75,2020-03-20T00:00:00
England,Barnet,76,2020-03-20T00:00:00
England,Wandsworth,98,2020-03-20T00:00:00
England,Westminster,99,2020-03-20T00:00:00
England,Lambeth,103,2020-03-20T00:00:00
England,Hampshire,107,2020-03-20T00:00:00
England,Southwark,110,2020-03-20T00:00:00
