country,nuts_3,cases,datetime
England,Rutland,0,2020-03-21T00:00:00
England,Telford and Wrekin,0,2020-03-21T00:00:00
England,North East Lincolnshire,0,2020-03-21T00:00:00
England,Middlesbrough,1,2020-03-21T00:00:00
England,Blackburn with Darwen,1,2020-03-21T00:00:00
England,"Kingston upon Hull, City of",1,2020-03-21T00:00:00
England,Gateshead,2,2020-03-21T00:00:00
England,Isle of Wight,2,2020-03-21T00:00:00
England,North Lincolnshire,2,2020-03-21T00:00:00
England,Stoke-on-Trent,2,2020-03-21T00:00:00
England,Peterborough,2,2020-03-21T00:00:00
England,Hartlepool,2,2020-03-21T00:00:00
England,Shropshire,3,2020-03-21T00:00:00
England,St. Helens,3,2020-03-21T00:00:00
England,Bracknell Forest,3,2020-03-21T00:00:00
England,Redcar and Cleveland,3,2020-03-21T00:00:00
England,Darlington,3,2020-03-21T00:00:00
England,Knowsley,4,2020-03-21T00:00:00
England,Warrington,4,2020-03-21T00:00:00
England,Bedford,4,2020-03-21T00:00:00
England,Solihull,4,2020-03-21T00:00:00
England,North Somerset,5,2020-03-21T00:00:00
England,Doncaster,5,2020-03-21T00:00:00
England,South Tyneside,5,2020-03-21T00:00:00
England,Calderdale,5,2020-03-21T00:00:00
England,Swindon,5,2020-03-21T00:00:00
England,Blackpool,5,2020-03-21T00:00:00
England,Luton,5,2020-03-21T00:00:00
England,Rotherham,6,2020-03-21T00:00:00
England,Milton Keynes,7,2020-03-21T00:00:00
England,"Herefordshire, County of",7,2020-03-21T00:00:00
England,Halton,7,2020-03-21T00:00:00
England,Sefton,7,2020-03-21T00:00:00
England,Barnsley,7,2020-03-21T00:00:00
England,Reading,7,2020-03-21T00:00:00
England,West Berkshire,7,2020-03-21T00:00:00
England,Wakefield,8,2020-03-21T00:00:00
England,Southampton,8,2020-03-21T00:00:00
England,Southend-on-Sea,8,2020-03-21T00:00:00
England,Kirklees,8,2020-03-21T00:00:00
England,Thurrock,8,2020-03-21T00:00:00
England,York,8,2020-03-21T00:00:00
England,East Sussex,8,2020-03-21T00:00:00
England,Dorset,8,2020-03-21T00:00:00
England,Coventry,9,2020-03-21T00:00:00
England,Lincolnshire,9,2020-03-21T00:00:00
England,Wigan,9,2020-03-21T00:00:00
England,Bradford,10,2020-03-21T00:00:00
England,Northumberland,10,2020-03-21T00:00:00
England,Wirral,10,2020-03-21T00:00:00
England,Cheshire West and Chester,10,2020-03-21T00:00:00
England,Torbay,10,2020-03-21T00:00:00
England,Stockton-on-Tees,10,2020-03-21T00:00:00
England,Bath and North East Somerset,11,2020-03-21T00:00:00
England,County Durham,11,2020-03-21T00:00:00
England,Central Bedfordshire,11,2020-03-21T00:00:00
England,Plymouth,11,2020-03-21T00:00:00
England,Sunderland,11,2020-03-21T00:00:00
England,Cheshire East,11,2020-03-21T00:00:00
England,Bury,11,2020-03-21T00:00:00
England,Medway,11,2020-03-21T00:00:00
England,"Bournemouth, Christchurch and Poole",11,2020-03-21T00:00:00
England,Worcestershire,12,2020-03-21T00:00:00
England,Somerset,12,2020-03-21T00:00:00
England,Salford,12,2020-03-21T00:00:00
England,Rochdale,13,2020-03-21T00:00:00
England,Wokingham,13,2020-03-21T00:00:00
England,Windsor and Maidenhead,13,2020-03-21T00:00:00
England,Leicester,14,2020-03-21T00:00:00
England,South Gloucestershire,14,2020-03-21T00:00:00
England,Suffolk,15,2020-03-21T00:00:00
England,Bolton,15,2020-03-21T00:00:00
England,Oldham,15,2020-03-21T00:00:00
England,East Riding of Yorkshire,15,2020-03-21T00:00:00
England,Sandwell,15,2020-03-21T00:00:00
England,North Yorkshire,16,2020-03-21T00:00:00
