country,nuts_3,cases,datetime
England,Rutland,2,2020-03-28T00:00:00
England,"Kingston upon Hull, City of",5,2020-03-28T00:00:00
England,Hartlepool,7,2020-03-28T00:00:00
England,North Lincolnshire,7,2020-03-28T00:00:00
England,North East Lincolnshire,8,2020-03-28T00:00:00
England,Blackpool,10,2020-03-28T00:00:00
England,Blackburn with Darwen,10,2020-03-28T00:00:00
England,Isle of Wight,10,2020-03-28T00:00:00
England,Halton,12,2020-03-28T00:00:00
England,Darlington,14,2020-03-28T00:00:00
England,Calderdale,15,2020-03-28T00:00:00
England,Redcar and Cleveland,15,2020-03-28T00:00:00
England,Bracknell Forest,17,2020-03-28T00:00:00
England,Swindon,18,2020-03-28T00:00:00
England,York,19,2020-03-28T00:00:00
England,Knowsley,19,2020-03-28T00:00:00
England,Middlesbrough,19,2020-03-28T00:00:00
England,Warrington,19,2020-03-28T00:00:00
England,Peterborough,20,2020-03-28T00:00:00
England,South Tyneside,22,2020-03-28T00:00:00
England,Southend-on-Sea,23,2020-03-28T00:00:00
England,Wokingham,23,2020-03-28T00:00:00
England,Telford and Wrekin,23,2020-03-28T00:00:00
England,Bedford,25,2020-03-28T00:00:00
England,"Herefordshire, County of",25,2020-03-28T00:00:00
England,Torbay,25,2020-03-28T00:00:00
England,"Bournemouth, Christchurch and Poole",25,2020-03-28T00:00:00
England,East Riding of Yorkshire,26,2020-03-28T00:00:00
England,Reading,27,2020-03-28T00:00:00
England,Stoke-on-Trent,27,2020-03-28T00:00:00
England,Stockton-on-Tees,29,2020-03-28T00:00:00
England,Wigan,30,2020-03-28T00:00:00
England,Dorset,30,2020-03-28T00:00:00
England,Gateshead,31,2020-03-28T00:00:00
England,North Somerset,31,2020-03-28T00:00:00
England,Somerset,31,2020-03-28T00:00:00
England,Cheshire West and Chester,31,2020-03-28T00:00:00
England,Bath and North East Somerset,32,2020-03-28T00:00:00
England,Thurrock,33,2020-03-28T00:00:00
England,St. Helens,33,2020-03-28T00:00:00
England,Bolton,33,2020-03-28T00:00:00
England,Brighton and Hove,33,2020-03-28T00:00:00
England,Sefton,35,2020-03-28T00:00:00
England,West Berkshire,36,2020-03-28T00:00:00
England,Bradford,37,2020-03-28T00:00:00
England,Doncaster,38,2020-03-28T00:00:00
England,Kirklees,38,2020-03-28T00:00:00
England,Plymouth,39,2020-03-28T00:00:00
England,Wirral,40,2020-03-28T00:00:00
England,Wakefield,40,2020-03-28T00:00:00
England,Bury,40,2020-03-28T00:00:00
England,Southampton,41,2020-03-28T00:00:00
England,Cheshire East,42,2020-03-28T00:00:00
England,East Sussex,43,2020-03-28T00:00:00
England,Windsor and Maidenhead,44,2020-03-28T00:00:00
England,North Tyneside,46,2020-03-28T00:00:00
England,Central Bedfordshire,48,2020-03-28T00:00:00
England,South Gloucestershire,49,2020-03-28T00:00:00
England,Medway,50,2020-03-28T00:00:00
England,Tameside,52,2020-03-28T00:00:00
England,Rochdale,52,2020-03-28T00:00:00
England,Lincolnshire,53,2020-03-28T00:00:00
England,Luton,53,2020-03-28T00:00:00
England,Northumberland,53,2020-03-28T00:00:00
England,Solihull,54,2020-03-28T00:00:00
England,Coventry,54,2020-03-28T00:00:00
England,Shropshire,56,2020-03-28T00:00:00
England,Cornwall and Isles of Scilly,56,2020-03-28T00:00:00
England,Rotherham,57,2020-03-28T00:00:00
England,Wiltshire,58,2020-03-28T00:00:00
England,Barnsley,62,2020-03-28T00:00:00
England,Trafford,64,2020-03-28T00:00:00
England,Portsmouth,64,2020-03-28T00:00:00
England,Leicester,65,2020-03-28T00:00:00
England,"Bristol, City of",65,2020-03-28T00:00:00
England,Stockport,66,2020-03-28T00:00:00
England,Kingston upon Thames,66,2020-03-28T00:00:00
England,Sunderland,68,2020-03-28T00:00:00
England,Slough,69,2020-03-28T00:00:00
England,County Durham,69,2020-03-28T00:00:00
England,Milton Keynes,71,2020-03-28T00:00:00
England,Oldham,73,2020-03-28T00:00:00
England,Suffolk,74,2020-03-28T00:00:00
England,North Yorkshire,75,2020-03-28T00:00:00
England,Manchester,76,2020-03-28T00:00:00
England,Salford,78,2020-03-28T00:00:00
England,Sutton,82,2020-03-28T00:00:00
England,Dudley,83,2020-03-28T00:00:00
England,Richmond upon Thames,83,2020-03-28T00:00:00
England,Devon,84,2020-03-28T00:00:00
England,Cambridgeshire,85,2020-03-28T00:00:00
England,Norfolk,90,2020-03-28T00:00:00
England,Nottingham,91,2020-03-28T00:00:00
England,Barking and Dagenham,93,2020-03-28T00:00:00
England,Leeds,95,2020-03-28T00:00:00
England,Derby,100,2020-03-28T00:00:00
England,Havering,101,2020-03-28T00:00:00
England,Bexley,102,2020-03-28T00:00:00
England,Gloucestershire,105,2020-03-28T00:00:00
England,Northamptonshire,106,2020-03-28T00:00:00
England,Worcestershire,108,2020-03-28T00:00:00
England,Walsall,108,2020-03-28T00:00:00
England,West Sussex,110,2020-03-28T00:00:00
England,Warwickshire,113,2020-03-28T00:00:00
England,Buckinghamshire,115,2020-03-28T00:00:00
England,Camden,115,2020-03-28T00:00:00
England,Sandwell,116,2020-03-28T00:00:00
England,Barnet,117,2020-03-28T00:00:00
England,Oxfordshire,121,2020-03-28T00:00:00
England,Kensington and Chelsea,123,2020-03-28T00:00:00
England,Hammersmith and Fulham,124,2020-03-28T00:00:00
England,Haringey,127,2020-03-28T00:00:00
England,Redbridge,128,2020-03-28T00:00:00
England,Islington,131,2020-03-28T00:00:00
England,Liverpool,132,2020-03-28T00:00:00
England,Newcastle upon Tyne,135,2020-03-28T00:00:00
England,Leicestershire,136,2020-03-28T00:00:00
England,Hounslow,139,2020-03-28T00:00:00
England,Hillingdon,140,2020-03-28T00:00:00
England,Merton,141,2020-03-28T00:00:00
England,Wolverhampton,141,2020-03-28T00:00:00
England,Enfield,144,2020-03-28T00:00:00
England,Greenwich,148,2020-03-28T00:00:00
England,Hackney and City of London,151,2020-03-28T00:00:00
England,Waltham Forest,154,2020-03-28T00:00:00
England,Tower Hamlets,160,2020-03-28T00:00:00
England,Lancashire,167,2020-03-28T00:00:00
England,Nottinghamshire,177,2020-03-28T00:00:00
England,Staffordshire,186,2020-03-28T00:00:00
England,Lewisham,188,2020-03-28T00:00:00
England,Derbyshire,194,2020-03-28T00:00:00
England,Newham,195,2020-03-28T00:00:00
England,Westminster,206,2020-03-28T00:00:00
England,Essex,213,2020-03-28T00:00:00
England,Bromley,217,2020-03-28T00:00:00
England,Harrow,225,2020-03-28T00:00:00
England,Kent,230,2020-03-28T00:00:00
England,Cumbria,238,2020-03-28T00:00:00
England,Ealing,241,2020-03-28T00:00:00
England,Croydon,261,2020-03-28T00:00:00
England,Hertfordshire,262,2020-03-28T00:00:00
