country,nuts_3,cases,datetime
England,Rutland,0,2020-03-24T00:00:00
England,"Kingston upon Hull, City of",1,2020-03-24T00:00:00
England,Blackburn with Darwen,2,2020-03-24T00:00:00
England,Darlington,3,2020-03-24T00:00:00
England,North East Lincolnshire,3,2020-03-24T00:00:00
England,Isle of Wight,3,2020-03-24T00:00:00
England,Bracknell Forest,3,2020-03-24T00:00:00
England,Hartlepool,3,2020-03-24T00:00:00
England,North Lincolnshire,5,2020-03-24T00:00:00
England,Gateshead,5,2020-03-24T00:00:00
England,Peterborough,6,2020-03-24T00:00:00
England,Middlesbrough,7,2020-03-24T00:00:00
England,Bedford,7,2020-03-24T00:00:00
England,Calderdale,7,2020-03-24T00:00:00
England,Redcar and Cleveland,7,2020-03-24T00:00:00
England,Swindon,7,2020-03-24T00:00:00
England,Warrington,8,2020-03-24T00:00:00
England,Reading,8,2020-03-24T00:00:00
England,St. Helens,8,2020-03-24T00:00:00
England,South Tyneside,8,2020-03-24T00:00:00
England,Blackpool,8,2020-03-24T00:00:00
England,Knowsley,8,2020-03-24T00:00:00
England,Halton,8,2020-03-24T00:00:00
England,Southend-on-Sea,8,2020-03-24T00:00:00
England,Stoke-on-Trent,9,2020-03-24T00:00:00
England,Telford and Wrekin,9,2020-03-24T00:00:00
England,York,11,2020-03-24T00:00:00
England,Wigan,11,2020-03-24T00:00:00
England,Stockton-on-Tees,12,2020-03-24T00:00:00
England,Solihull,12,2020-03-24T00:00:00
England,West Berkshire,12,2020-03-24T00:00:00
England,Northumberland,13,2020-03-24T00:00:00
England,Wakefield,13,2020-03-24T00:00:00
England,Windsor and Maidenhead,13,2020-03-24T00:00:00
England,Doncaster,13,2020-03-24T00:00:00
England,Wokingham,13,2020-03-24T00:00:00
England,Sefton,13,2020-03-24T00:00:00
England,"Bournemouth, Christchurch and Poole",14,2020-03-24T00:00:00
England,Bradford,14,2020-03-24T00:00:00
England,Wirral,15,2020-03-24T00:00:00
England,Barnsley,15,2020-03-24T00:00:00
England,Dorset,15,2020-03-24T00:00:00
England,Thurrock,15,2020-03-24T00:00:00
