country,nuts_3,cases,datetime
England,Rutland,2,2020-03-30T00:00:00
England,Isle of Wight,11,2020-03-30T00:00:00
England,"Kingston upon Hull, City of",11,2020-03-30T00:00:00
England,Hartlepool,12,2020-03-30T00:00:00
England,Blackburn with Darwen,14,2020-03-30T00:00:00
England,North Lincolnshire,15,2020-03-30T00:00:00
England,Darlington,16,2020-03-30T00:00:00
England,Blackpool,18,2020-03-30T00:00:00
England,Halton,19,2020-03-30T00:00:00
England,North East Lincolnshire,20,2020-03-30T00:00:00
England,Bracknell Forest,21,2020-03-30T00:00:00
England,Warrington,22,2020-03-30T00:00:00
England,Wokingham,23,2020-03-30T00:00:00
England,Peterborough,24,2020-03-30T00:00:00
England,"Herefordshire, County of",25,2020-03-30T00:00:00
England,Reading,28,2020-03-30T00:00:00
England,Swindon,28,2020-03-30T00:00:00
England,York,30,2020-03-30T00:00:00
England,South Tyneside,31,2020-03-30T00:00:00
England,Southend-on-Sea,31,2020-03-30T00:00:00
England,Middlesbrough,33,2020-03-30T00:00:00
England,Stoke-on-Trent,33,2020-03-30T00:00:00
England,Brighton and Hove,33,2020-03-30T00:00:00
England,Knowsley,34,2020-03-30T00:00:00
England,Redcar and Cleveland,34,2020-03-30T00:00:00
England,Bedford,34,2020-03-30T00:00:00
England,East Riding of Yorkshire,35,2020-03-30T00:00:00
England,Torbay,35,2020-03-30T00:00:00
England,North Somerset,36,2020-03-30T00:00:00
England,Bath and North East Somerset,39,2020-03-30T00:00:00
England,Calderdale,39,2020-03-30T00:00:00
England,"Bournemouth, Christchurch and Poole",39,2020-03-30T00:00:00
England,Telford and Wrekin,40,2020-03-30T00:00:00
England,Thurrock,41,2020-03-30T00:00:00
England,West Berkshire,41,2020-03-30T00:00:00
England,Stockton-on-Tees,43,2020-03-30T00:00:00
England,Plymouth,44,2020-03-30T00:00:00
England,Cheshire West and Chester,45,2020-03-30T00:00:00
England,Dorset,45,2020-03-30T00:00:00
England,East Sussex,45,2020-03-30T00:00:00
England,Somerset,46,2020-03-30T00:00:00
England,Bolton,47,2020-03-30T00:00:00
England,Windsor and Maidenhead,48,2020-03-30T00:00:00
England,Doncaster,49,2020-03-30T00:00:00
England,St. Helens,49,2020-03-30T00:00:00
England,Gateshead,52,2020-03-30T00:00:00
England,Wigan,53,2020-03-30T00:00:00
England,Wirral,56,2020-03-30T00:00:00
England,Sefton,57,2020-03-30T00:00:00
England,South Gloucestershire,58,2020-03-30T00:00:00
England,Bury,59,2020-03-30T00:00:00
England,Central Bedfordshire,60,2020-03-30T00:00:00
England,Cheshire East,61,2020-03-30T00:00:00
England,Wakefield,62,2020-03-30T00:00:00
England,Tameside,62,2020-03-30T00:00:00
England,Bradford,63,2020-03-30T00:00:00
England,Leicester,65,2020-03-30T00:00:00
England,Northumberland,67,2020-03-30T00:00:00
England,Southampton,68,2020-03-30T00:00:00
England,Luton,69,2020-03-30T00:00:00
England,Cornwall and Isles of Scilly,69,2020-03-30T00:00:00
England,Rotherham,70,2020-03-30T00:00:00
England,North Tyneside,71,2020-03-30T00:00:00
England,Medway,72,2020-03-30T00:00:00
England,Kirklees,72,2020-03-30T00:00:00
England,Portsmouth,72,2020-03-30T00:00:00
England,Slough,73,2020-03-30T00:00:00
England,Wiltshire,76,2020-03-30T00:00:00
England,Rochdale,78,2020-03-30T00:00:00
England,Shropshire,78,2020-03-30T00:00:00
England,Lincolnshire,78,2020-03-30T00:00:00
England,Barnsley,79,2020-03-30T00:00:00
England,Trafford,86,2020-03-30T00:00:00
England,Sunderland,86,2020-03-30T00:00:00
England,Solihull,87,2020-03-30T00:00:00
England,"Bristol, City of",92,2020-03-30T00:00:00
England,Kingston upon Thames,92,2020-03-30T00:00:00
England,Stockport,93,2020-03-30T00:00:00
England,Milton Keynes,94,2020-03-30T00:00:00
England,Nottingham,99,2020-03-30T00:00:00
England,Suffolk,100,2020-03-30T00:00:00
England,County Durham,100,2020-03-30T00:00:00
England,Devon,101,2020-03-30T00:00:00
England,Oldham,101,2020-03-30T00:00:00
England,Coventry,101,2020-03-30T00:00:00
England,Salford,104,2020-03-30T00:00:00
England,North Yorkshire,108,2020-03-30T00:00:00
England,Manchester,109,2020-03-30T00:00:00
England,Cambridgeshire,109,2020-03-30T00:00:00
England,Gloucestershire,109,2020-03-30T00:00:00
England,Sutton,111,2020-03-30T00:00:00
England,Richmond upon Thames,112,2020-03-30T00:00:00
England,West Sussex,113,2020-03-30T00:00:00
England,Barking and Dagenham,115,2020-03-30T00:00:00
England,Derby,118,2020-03-30T00:00:00
England,Havering,118,2020-03-30T00:00:00
England,Barnet,124,2020-03-30T00:00:00
England,Camden,127,2020-03-30T00:00:00
England,Leeds,129,2020-03-30T00:00:00
England,Bexley,130,2020-03-30T00:00:00
England,Norfolk,133,2020-03-30T00:00:00
England,Dudley,136,2020-03-30T00:00:00
England,Buckinghamshire,140,2020-03-30T00:00:00
England,Sandwell,144,2020-03-30T00:00:00
England,Leicestershire,146,2020-03-30T00:00:00
England,Worcestershire,146,2020-03-30T00:00:00
England,Warwickshire,148,2020-03-30T00:00:00
England,Haringey,151,2020-03-30T00:00:00
England,Walsall,151,2020-03-30T00:00:00
England,Islington,152,2020-03-30T00:00:00
England,Northamptonshire,153,2020-03-30T00:00:00
England,Hammersmith and Fulham,158,2020-03-30T00:00:00
England,Redbridge,161,2020-03-30T00:00:00
England,Enfield,164,2020-03-30T00:00:00
England,Oxfordshire,165,2020-03-30T00:00:00
England,Kensington and Chelsea,170,2020-03-30T00:00:00
England,Merton,172,2020-03-30T00:00:00
England,Wolverhampton,175,2020-03-30T00:00:00
England,Hounslow,184,2020-03-30T00:00:00
England,Greenwich,185,2020-03-30T00:00:00
England,Newcastle upon Tyne,186,2020-03-30T00:00:00
England,Hackney and City of London,189,2020-03-30T00:00:00
England,Hillingdon,192,2020-03-30T00:00:00
England,Tower Hamlets,195,2020-03-30T00:00:00
England,Waltham Forest,196,2020-03-30T00:00:00
England,Liverpool,197,2020-03-30T00:00:00
England,Nottinghamshire,216,2020-03-30T00:00:00
England,Derbyshire,225,2020-03-30T00:00:00
England,Westminster,241,2020-03-30T00:00:00
