country,nuts_3,cases,datetime
England,Rutland,4,2020-04-01T00:00:00
England,Isle of Wight,14,2020-04-01T00:00:00
England,"Kingston upon Hull, City of",14,2020-04-01T00:00:00
England,Hartlepool,15,2020-04-01T00:00:00
England,North Lincolnshire,23,2020-04-01T00:00:00
England,North East Lincolnshire,23,2020-04-01T00:00:00
England,Darlington,24,2020-04-01T00:00:00
England,Blackburn with Darwen,25,2020-04-01T00:00:00
England,Blackpool,27,2020-04-01T00:00:00
England,Swindon,31,2020-04-01T00:00:00
England,Halton,32,2020-04-01T00:00:00
England,Bracknell Forest,35,2020-04-01T00:00:00
England,York,35,2020-04-01T00:00:00
England,Peterborough,36,2020-04-01T00:00:00
England,"Herefordshire, County of",40,2020-04-01T00:00:00
England,Warrington,40,2020-04-01T00:00:00
England,Torbay,42,2020-04-01T00:00:00
England,North Somerset,42,2020-04-01T00:00:00
England,South Tyneside,44,2020-04-01T00:00:00
England,Southend-on-Sea,44,2020-04-01T00:00:00
England,Bath and North East Somerset,45,2020-04-01T00:00:00
England,East Riding of Yorkshire,46,2020-04-01T00:00:00
England,Telford and Wrekin,48,2020-04-01T00:00:00
England,Brighton and Hove,49,2020-04-01T00:00:00
England,Bolton,51,2020-04-01T00:00:00
England,Redcar and Cleveland,51,2020-04-01T00:00:00
England,Knowsley,53,2020-04-01T00:00:00
England,Calderdale,54,2020-04-01T00:00:00
England,Stoke-on-Trent,55,2020-04-01T00:00:00
England,Plymouth,56,2020-04-01T00:00:00
England,"Bournemouth, Christchurch and Poole",58,2020-04-01T00:00:00
England,Middlesbrough,59,2020-04-01T00:00:00
England,Stockton-on-Tees,60,2020-04-01T00:00:00
England,Bedford,60,2020-04-01T00:00:00
England,Thurrock,62,2020-04-01T00:00:00
England,Dorset,62,2020-04-01T00:00:00
England,Somerset,63,2020-04-01T00:00:00
England,West Berkshire,63,2020-04-01T00:00:00
England,Cheshire West and Chester,65,2020-04-01T00:00:00
England,Reading,66,2020-04-01T00:00:00
England,Wigan,67,2020-04-01T00:00:00
England,Wokingham,67,2020-04-01T00:00:00
England,St. Helens,72,2020-04-01T00:00:00
England,Windsor and Maidenhead,75,2020-04-01T00:00:00
England,Bury,75,2020-04-01T00:00:00
England,Cheshire East,76,2020-04-01T00:00:00
England,South Gloucestershire,76,2020-04-01T00:00:00
England,Tameside,77,2020-04-01T00:00:00
England,Portsmouth,79,2020-04-01T00:00:00
England,Wakefield,79,2020-04-01T00:00:00
England,Doncaster,79,2020-04-01T00:00:00
England,Gateshead,80,2020-04-01T00:00:00
England,Central Bedfordshire,81,2020-04-01T00:00:00
England,Wirral,83,2020-04-01T00:00:00
England,East Sussex,84,2020-04-01T00:00:00
England,Sefton,86,2020-04-01T00:00:00
England,North Tyneside,87,2020-04-01T00:00:00
England,Luton,91,2020-04-01T00:00:00
England,Northumberland,92,2020-04-01T00:00:00
England,Wiltshire,93,2020-04-01T00:00:00
England,Rochdale,94,2020-04-01T00:00:00
England,Bradford,95,2020-04-01T00:00:00
England,Medway,98,2020-04-01T00:00:00
England,Cornwall and Isles of Scilly,99,2020-04-01T00:00:00
England,Southampton,100,2020-04-01T00:00:00
England,Kirklees,101,2020-04-01T00:00:00
England,Leicester,101,2020-04-01T00:00:00
England,Shropshire,102,2020-04-01T00:00:00
England,Trafford,104,2020-04-01T00:00:00
England,Stockport,107,2020-04-01T00:00:00
England,Rotherham,107,2020-04-01T00:00:00
England,Kingston upon Thames,108,2020-04-01T00:00:00
England,Sunderland,109,2020-04-01T00:00:00
England,Oldham,114,2020-04-01T00:00:00
England,Slough,115,2020-04-01T00:00:00
England,Milton Keynes,117,2020-04-01T00:00:00
England,"Bristol, City of",117,2020-04-01T00:00:00
England,Nottingham,120,2020-04-01T00:00:00
England,Barnsley,122,2020-04-01T00:00:00
England,Suffolk,125,2020-04-01T00:00:00
England,Solihull,126,2020-04-01T00:00:00
England,Coventry,127,2020-04-01T00:00:00
England,Devon,128,2020-04-01T00:00:00
England,Salford,129,2020-04-01T00:00:00
England,Barking and Dagenham,130,2020-04-01T00:00:00
England,County Durham,131,2020-04-01T00:00:00
England,Lincolnshire,133,2020-04-01T00:00:00
England,Havering,133,2020-04-01T00:00:00
England,Cambridgeshire,141,2020-04-01T00:00:00
England,Richmond upon Thames,142,2020-04-01T00:00:00
England,Sutton,142,2020-04-01T00:00:00
England,Derby,143,2020-04-01T00:00:00
England,Bexley,147,2020-04-01T00:00:00
England,North Yorkshire,149,2020-04-01T00:00:00
England,Manchester,155,2020-04-01T00:00:00
England,Dudley,157,2020-04-01T00:00:00
England,West Sussex,160,2020-04-01T00:00:00
England,Gloucestershire,172,2020-04-01T00:00:00
England,Islington,174,2020-04-01T00:00:00
England,Hammersmith and Fulham,177,2020-04-01T00:00:00
England,Norfolk,180,2020-04-01T00:00:00
England,Sandwell,186,2020-04-01T00:00:00
England,Leicestershire,187,2020-04-01T00:00:00
England,Northamptonshire,187,2020-04-01T00:00:00
England,Warwickshire,190,2020-04-01T00:00:00
England,Kensington and Chelsea,191,2020-04-01T00:00:00
England,Leeds,192,2020-04-01T00:00:00
England,Haringey,194,2020-04-01T00:00:00
England,Buckinghamshire,195,2020-04-01T00:00:00
England,Redbridge,196,2020-04-01T00:00:00
England,Walsall,198,2020-04-01T00:00:00
England,Worcestershire,201,2020-04-01T00:00:00
England,Greenwich,205,2020-04-01T00:00:00
